"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","dir","database","virus","knock_in"
"R-HSA-14832061","R-HSA-1483206","Glycerophospholipid biosynthesis","10/548","115/8368",0.220054723766228,0.629380316102877,0.535815929313806,"56895/1120/63874/8443/204962/51365/55326/11145/201164/8694",10,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-56935321","R-HSA-5693532","DNA Double-Strand Break Repair","13/548","156/8368",0.221514251487731,0.629380316102877,0.535815929313806,"6119/27434/23030/10038/5111/6233/8467/3017/7334/8347/8349/6613/85236",13,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-6794361","R-HSA-6794361","Neurexins and neuroligins","4/548","37/8368",0.221527425728851,0.629380316102877,0.535815929313806,"22839/6804/28988/2915",4,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-174411","R-HSA-174411","Polymerase switching on the C-strand of the telomere","3/548","25/8368",0.222743997278009,0.629380316102877,0.535815929313806,"23649/25913/5111",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5674400","R-HSA-5674400","Constitutive Signaling by AKT1 E17K in Cancer","3/548","25/8368",0.222743997278009,0.629380316102877,0.535815929313806,"2931/55615/84335",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5696397","R-HSA-5696397","Gap-filling DNA repair synthesis and ligation in GG-NER","3/548","25/8368",0.222743997278009,0.629380316102877,0.535815929313806,"6119/5111/6233",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-53341181","R-HSA-5334118","DNA methylation","5/548","50/8368",0.227705255669788,0.629380316102877,0.535815929313806,"3017/8347/8349/85236/8353",5,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-52509241","R-HSA-5250924","B-WICH complex positively regulates rRNA expression","7/548","76/8368",0.22854739869706,0.629380316102877,0.535815929313806,"5440/8467/3017/8347/8349/85236/8353",7,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1689281","R-HSA-168928","DDX58/IFIH1-mediated induction of interferon-alpha/beta","6/548","63/8368",0.229319287348968,0.629380316102877,0.535815929313806,"9474/55593/4793/6233/28511/3146",6,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-8856828","R-HSA-8856828","Clathrin-mediated endocytosis","11/548","130/8368",0.231045588495254,0.629380316102877,0.535815929313806,"7018/10254/9322/6455/6233/915/10980/3267/685/29978/10920",11,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-198323","R-HSA-198323","AKT phosphorylates targets in the cytosol","2/548","14/8368",0.232429046560799,0.629380316102877,0.535815929313806,"2931/84335",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-399954","R-HSA-399954","Sema3A PAK dependent Axon repulsion","2/548","14/8368",0.232429046560799,0.629380316102877,0.535815929313806,"10371/3326",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-4839735","R-HSA-4839735","AXIN mutants destabilize the destruction complex, activating WNT signaling","2/548","14/8368",0.232429046560799,0.629380316102877,0.535815929313806,"5526/5516",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-4839744","R-HSA-4839744","truncated APC mutants destabilize the destruction complex","2/548","14/8368",0.232429046560799,0.629380316102877,0.535815929313806,"5526/5516",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-4839748","R-HSA-4839748","AMER1 mutants destabilize the destruction complex","2/548","14/8368",0.232429046560799,0.629380316102877,0.535815929313806,"5526/5516",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5467337","R-HSA-5467337","APC truncation mutants have impaired AXIN binding","2/548","14/8368",0.232429046560799,0.629380316102877,0.535815929313806,"5526/5516",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5467340","R-HSA-5467340","AXIN missense mutants destabilize the destruction complex","2/548","14/8368",0.232429046560799,0.629380316102877,0.535815929313806,"5526/5516",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5467348","R-HSA-5467348","Truncations of AMER1 destabilize the destruction complex","2/548","14/8368",0.232429046560799,0.629380316102877,0.535815929313806,"5526/5516",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-6785631","R-HSA-6785631","ERBB2 Regulates Cell Motility","2/548","14/8368",0.232429046560799,0.629380316102877,0.535815929313806,"1729/685",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-69091","R-HSA-69091","Polymerase switching","2/548","14/8368",0.232429046560799,0.629380316102877,0.535815929313806,"23649/5111",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-69109","R-HSA-69109","Leading Strand Synthesis","2/548","14/8368",0.232429046560799,0.629380316102877,0.535815929313806,"23649/5111",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-937039","R-HSA-937039","IRAK1 recruits IKK complex","2/548","14/8368",0.232429046560799,0.629380316102877,0.535815929313806,"6233/7334",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-975144","R-HSA-975144","IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation","2/548","14/8368",0.232429046560799,0.629380316102877,0.535815929313806,"6233/7334",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9751631","R-HSA-975163","IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation","2/548","14/8368",0.232429046560799,0.629380316102877,0.535815929313806,"6233/257397",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-56257401","R-HSA-5625740","RHO GTPases activate PKNs","7/548","77/8368",0.238429516202719,0.636141375154484,0.541571881710466,"7531/103910/3017/8347/8349/85236/8353",7,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1103281","R-HSA-110328","Recognition and association of DNA glycosylase with site containing an affected pyrimidine","5/548","51/8368",0.24002973552921,0.636141375154484,0.541571881710466,"25913/3017/8347/8349/85236",5,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1103291","R-HSA-110329","Cleavage of the damaged pyrimidine ","5/548","51/8368",0.24002973552921,0.636141375154484,0.541571881710466,"25913/3017/8347/8349/85236",5,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-56258861","R-HSA-5625886","Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3","5/548","51/8368",0.24002973552921,0.636141375154484,0.541571881710466,"3017/8347/8349/85236/8353",5,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-739281","R-HSA-73928","Depyrimidination","5/548","51/8368",0.24002973552921,0.636141375154484,0.541571881710466,"25913/3017/8347/8349/85236",5,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-21322951","R-HSA-2132295","MHC class II antigen presentation","9/548","104/8368",0.240340116652681,0.636141375154484,0.541571881710466,"8655/1512/55860/11258/3119/3123/3117/3122/3113",9,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-2424491","R-HSA-2424491","DAP12 signaling","3/548","26/8368",0.240506081308406,0.636141375154484,0.541571881710466,"6464/567/3932",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5339562","R-HSA-5339562","Uptake and actions of bacterial toxins","3/548","26/8368",0.240506081308406,0.636141375154484,0.541571881710466,"3326/6804/805",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-76066","R-HSA-76066","RNA Polymerase III Transcription Initiation From Type 2 Promoter","3/548","26/8368",0.240506081308406,0.636141375154484,0.541571881710466,"10621/5440/51728",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9635486","R-HSA-9635486","Infection with Mycobacterium tuberculosis","3/548","26/8368",0.240506081308406,0.636141375154484,0.541571881710466,"2931/6233/567",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-52509131","R-HSA-5250913","Positive epigenetic regulation of rRNA expression","8/548","91/8368",0.244645755809805,0.644101989891867,0.548349062493353,"11335/5440/8467/3017/8347/8349/85236/8353",8,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-56936071","R-HSA-5693607","Processing of DNA double-strand break ends","8/548","91/8368",0.244645755809805,0.644101989891867,0.548349062493353,"6119/6233/3017/7334/8347/8349/6613/85236",8,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-73933","R-HSA-73933","Resolution of Abasic Sites (AP sites)","4/548","39/8368",0.250351659616018,0.657605741848527,0.559845331472153,"328/6119/10038/5111",4,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-205043","R-HSA-205043","NRIF signals cell death from the nucleus","2/548","15/8368",0.257339238910242,0.659496176832249,0.561454732261619,"5664/6233",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-430039","R-HSA-430039","mRNA decay by 5' to 3' exoribonuclease","2/548","15/8368",0.257339238910242,0.659496176832249,0.561454732261619,"23658/27258",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-4839743","R-HSA-4839743","phosphorylation site mutants of CTNNB1 are not targeted to the proteasome by the destruction complex","2/548","15/8368",0.257339238910242,0.659496176832249,0.561454732261619,"5526/5516",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5339716","R-HSA-5339716","Misspliced GSK3beta mutants stabilize beta-catenin","2/548","15/8368",0.257339238910242,0.659496176832249,0.561454732261619,"5526/5516",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5358747","R-HSA-5358747","S33 mutants of beta-catenin aren't phosphorylated","2/548","15/8368",0.257339238910242,0.659496176832249,0.561454732261619,"5526/5516",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5358749","R-HSA-5358749","S37 mutants of beta-catenin aren't phosphorylated","2/548","15/8368",0.257339238910242,0.659496176832249,0.561454732261619,"5526/5516",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5358751","R-HSA-5358751","S45 mutants of beta-catenin aren't phosphorylated","2/548","15/8368",0.257339238910242,0.659496176832249,0.561454732261619,"5526/5516",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5358752","R-HSA-5358752","T41 mutants of beta-catenin aren't phosphorylated","2/548","15/8368",0.257339238910242,0.659496176832249,0.561454732261619,"5526/5516",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9370721","R-HSA-937072","TRAF6-mediated induction of TAK1 complex within TLR4 complex","2/548","15/8368",0.257339238910242,0.659496176832249,0.561454732261619,"6233/257397",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1251985","R-HSA-1251985","Nuclear signaling by ERBB4","3/548","27/8368",0.25849120277613,0.659496176832249,0.561454732261619,"3925/5664/685",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-192105","R-HSA-192105","Synthesis of bile acids and bile salts","3/548","27/8368",0.25849120277613,0.659496176832249,0.561454732261619,"8647/114880/9885",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-196807","R-HSA-196807","Nicotinate metabolism","3/548","27/8368",0.25849120277613,0.659496176832249,0.561454732261619,"4907/128240/55191",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-19124081","R-HSA-1912408","Pre-NOTCH Transcription and Translation","7/548","79/8368",0.258591921968435,0.659496176832249,0.561454732261619,"27161/3017/8347/8349/85236/7027/8353",7,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-73856","R-HSA-73856","RNA Polymerase II Transcription Termination","6/548","66/8368",0.262560962337795,0.664426310953985,0.56565194709102,"6432/6636/6637/80145/11051/1479",6,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-68029461","R-HSA-6802946","Signaling by moderate kinase activity BRAF mutants","4/548","40/8368",0.265052304270144,0.664426310953985,0.56565194709102,"4140/5037/8844/805",4,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-68029491","R-HSA-6802949","Signaling by RAS mutants","4/548","40/8368",0.265052304270144,0.664426310953985,0.56565194709102,"4140/5037/8844/805",4,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-68029551","R-HSA-6802955","Paradoxical activation of RAF signaling by kinase inactive BRAF","4/548","40/8368",0.265052304270144,0.664426310953985,0.56565194709102,"4140/5037/8844/805",4,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-90244461","R-HSA-9024446","NR1H2 and NR1H3-mediated signaling","4/548","40/8368",0.265052304270144,0.664426310953985,0.56565194709102,"27161/2172/347/54659",4,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-96499481","R-HSA-9649948","Signaling downstream of RAS mutants","4/548","40/8368",0.265052304270144,0.664426310953985,0.56565194709102,"4140/5037/8844/805",4,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-739291","R-HSA-73929","Base-Excision Repair, AP Site Formation","5/548","53/8368",0.265187694284266,0.664426310953985,0.56565194709102,"25913/3017/8347/8349/85236",5,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-96140851","R-HSA-9614085","FOXO-mediated transcription","5/548","53/8368",0.265187694284266,0.664426310953985,0.56565194709102,"4802/10891/1647/847/10370",5,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1660161","R-HSA-166016","Toll Like Receptor 4 (TLR4) Cascade","10/548","121/8368",0.26834115862491,0.670663467322815,0.5709618807679,"5516/4793/6500/6233/257397/5598/28511/7334/5600/3146",10,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-3752761","R-HSA-375276","Peptide ligand-binding receptors","7/548","80/8368",0.268853688216251,0.670663467322815,0.5709618807679,"6361/4922/1238/3627/10663/5021/6352",7,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-56174721","R-HSA-5617472","Activation of anterior HOX genes in hindbrain development during early embryogenesis","8/548","94/8368",0.272837251029923,0.677635002557978,0.576897019721566,"5440/3017/5436/8347/8349/85236/23054/8353",8,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-56195071","R-HSA-5619507","Activation of HOX genes during differentiation","8/548","94/8368",0.272837251029923,0.677635002557978,0.576897019721566,"5440/3017/5436/8347/8349/85236/23054/8353",8,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-400253","R-HSA-400253","Circadian Clock","6/548","67/8368",0.273912746217412,0.678827240625759,0.577912018335134,"10891/6500/64784/6233/23054/1454",6,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-25595801","R-HSA-2559580","Oxidative Stress Induced Senescence","9/548","108/8368",0.275297143219719,0.680705497163024,0.579511051139712,"6233/3017/648/8347/8349/5600/85236/7027/8353",9,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-8982491","R-HSA-8982491","Glycogen metabolism","3/548","28/8368",0.27664597648664,0.680705497163024,0.579511051139712,"5836/805/6233",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-4273591","R-HSA-427359","SIRT1 negatively regulates rRNA expression","5/548","54/8368",0.277984611888523,0.680705497163024,0.579511051139712,"3017/8347/8349/85236/8353",5,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-6794362","R-HSA-6794362","Protein-protein interactions at synapses","5/548","54/8368",0.277984611888523,0.680705497163024,0.579511051139712,"22839/6804/79414/28988/2915",5,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-68114361","R-HSA-6811436","COPI-independent Golgi-to-ER retrograde traffic","4/548","41/8368",0.279906760482688,0.680705497163024,0.579511051139712,"8655/55860/11258/23299",4,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1295596","R-HSA-1295596","Spry regulation of FGF signaling","2/548","16/8368",0.282284152415069,0.680705497163024,0.579511051139712,"5516/6233",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-432142","R-HSA-432142","Platelet sensitization by LDL","2/548","16/8368",0.282284152415069,0.680705497163024,0.579511051139712,"5526/5516",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-4641263","R-HSA-4641263","Regulation of FZD by ubiquitination","2/548","16/8368",0.282284152415069,0.680705497163024,0.579511051139712,"6233/8323",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5684264","R-HSA-5684264","MAP3K8 (TPL2)-dependent MAPK1/3 activation","2/548","16/8368",0.282284152415069,0.680705497163024,0.579511051139712,"6500/6233",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-8949664","R-HSA-8949664","Processing of SMDT1","2/548","16/8368",0.282284152415069,0.680705497163024,0.579511051139712,"9512/91689",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-96146571","R-HSA-9614657","FOXO-mediated transcription of cell death genes","2/548","16/8368",0.282284152415069,0.680705497163024,0.579511051139712,"4802/10370",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-19124221","R-HSA-1912422","Pre-NOTCH Expression and Processing","8/548","95/8368",0.282433070314132,0.680705497163024,0.579511051139712,"6484/27161/3017/8347/8349/85236/7027/8353",8,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5620912","R-HSA-5620912","Anchoring of the basal body to the plasma membrane","8/548","95/8368",0.282433070314132,0.680705497163024,0.579511051139712,"57787/8655/27077/7531/26123/11258/4735/1454",8,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-25595831","R-HSA-2559583","Cellular Senescence","14/548","179/8368",0.283414078870878,0.681628797284389,0.580297092424937,"29855/25913/6233/3017/3490/119504/5598/648/8347/8349/5600/85236/7027/8353",14,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-112382","R-HSA-112382","Formation of RNA Pol II elongation complex ","5/548","55/8368",0.2909026338321,0.695238999095585,0.591883986302982,"9150/2967/5440/5436/404672",5,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-168643","R-HSA-168643","Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways","5/548","55/8368",0.2909026338321,0.695238999095585,0.591883986302982,"3326/6233/257397/7334/5600",5,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-75955","R-HSA-75955","RNA Polymerase II Transcription Elongation","5/548","55/8368",0.2909026338321,0.695238999095585,0.591883986302982,"9150/2967/5440/5436/404672",5,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-167238","R-HSA-167238","Pausing and recovery of Tat-mediated HIV elongation","3/548","29/8368",0.294919638680221,0.697527776131642,0.593832511166551,"9150/5440/5436",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-167243","R-HSA-167243","Tat-mediated HIV elongation arrest and recovery","3/548","29/8368",0.294919638680221,0.697527776131642,0.593832511166551,"9150/5440/5436",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-2122948","R-HSA-2122948","Activated NOTCH1 Transmits Signal to the Nucleus","3/548","29/8368",0.294919638680221,0.697527776131642,0.593832511166551,"5664/6233/92737",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-73863","R-HSA-73863","RNA Polymerase I Transcription Termination","3/548","29/8368",0.294919638680221,0.697527776131642,0.593832511166551,"2967/5440/404672",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9179771","R-HSA-917977","Transferrin endocytosis and recycling","3/548","29/8368",0.294919638680221,0.697527776131642,0.593832511166551,"7018/7036/90423",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9124461","R-HSA-912446","Meiotic recombination","6/548","69/8368",0.296947142194792,0.70086903126721,0.596677051549739,"6119/3017/8347/8349/85236/8353",6,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-14828011","R-HSA-1482801","Acyl chain remodelling of PS","2/548","17/8368",0.307152606414901,0.711695063644282,0.605893673758105,"51365/11145",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-162710","R-HSA-162710","Synthesis of glycosylphosphatidylinositol (GPI)","2/548","17/8368",0.307152606414901,0.711695063644282,0.605893673758105,"5279/5281",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-163615","R-HSA-163615","PKA activation","2/548","17/8368",0.307152606414901,0.711695063644282,0.605893673758105,"108/805",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1962991","R-HSA-196299","Beta-catenin phosphorylation cascade","2/548","17/8368",0.307152606414901,0.711695063644282,0.605893673758105,"5526/5516",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1967411","R-HSA-196741","Cobalamin (Cbl, vitamin B12) transport and metabolism","2/548","17/8368",0.307152606414901,0.711695063644282,0.605893673758105,"4548/326625",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-2105001","R-HSA-210500","Glutamate Neurotransmitter Release Cycle","2/548","17/8368",0.307152606414901,0.711695063644282,0.605893673758105,"6804/10550",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-3781860","R-HSA-3781860","Diseases associated with N-glycosylation of proteins","2/548","17/8368",0.307152606414901,0.711695063644282,0.605893673758105,"79053/199857",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-70221","R-HSA-70221","Glycogen breakdown (glycogenolysis)","2/548","17/8368",0.307152606414901,0.711695063644282,0.605893673758105,"5836/805",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-8851708","R-HSA-8851708","Signaling by FGFR2 IIIa TM","2/548","17/8368",0.307152606414901,0.711695063644282,0.605893673758105,"5440/5436",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-19801431","R-HSA-1980143","Signaling by NOTCH1","6/548","70/8368",0.30860449002813,0.712164207757222,0.606293074378725,"9978/7091/6500/5664/6233/92737",6,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-25595861","R-HSA-2559586","DNA Damage/Telomere Stress Induced Senescence","6/548","70/8368",0.30860449002813,0.712164207757222,0.606293074378725,"29855/25913/3017/8347/8349/85236",6,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-3899300","R-HSA-3899300","SUMOylation of transcription cofactors","4/548","43/8368",0.309965277608026,0.713859427218483,0.607736280605209,"10891/11315/648/6613",4,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1144521","R-HSA-114452","Activation of BH3-only proteins","3/548","30/8368",0.313264154502645,0.718553593829004,0.611732607119429,"8655/7531/7027",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-88666521","R-HSA-8866652","Synthesis of active ubiquitin: roles of E1 and E2 enzymes","3/548","30/8368",0.313264154502645,0.718553593829004,0.611732607119429,"997/92912/6233",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-1688981","R-HSA-168898","Toll-like Receptor Cascades","11/548","141/8368",0.31792296667127,0.727775465873991,0.619583545277765,"5516/4793/6500/6233/257397/7098/5598/28511/7334/5600/3146",11,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-167161","R-HSA-167161","HIV Transcription Initiation","4/548","44/8368",0.325115347084924,0.735379951739709,0.626057539708229,"2967/5440/5436/404672",4,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-167162","R-HSA-167162","RNA Polymerase II HIV Promoter Escape","4/548","44/8368",0.325115347084924,0.735379951739709,0.626057539708229,"2967/5440/5436/404672",4,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-73776","R-HSA-73776","RNA Polymerase II Promoter Escape","4/548","44/8368",0.325115347084924,0.735379951739709,0.626057539708229,"2967/5440/5436/404672",4,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-73779","R-HSA-73779","RNA Polymerase II Transcription Pre-Initiation And Promoter Opening","4/548","44/8368",0.325115347084924,0.735379951739709,0.626057539708229,"2967/5440/5436/404672",4,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-75953","R-HSA-75953","RNA Polymerase II Transcription Initiation","4/548","44/8368",0.325115347084924,0.735379951739709,0.626057539708229,"2967/5440/5436/404672",4,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-76042","R-HSA-76042","RNA Polymerase II Transcription Initiation And Promoter Clearance","4/548","44/8368",0.325115347084924,0.735379951739709,0.626057539708229,"2967/5440/5436/404672",4,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-90069311","R-HSA-9006931","Signaling by Nuclear Receptors","19/548","258/8368",0.330402406463618,0.737439519513648,0.62781092981679,"1738/3326/27161/23030/805/5440/3017/6464/5436/2172/685/8347/220/8349/347/85236/1375/54659/8353",19,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-167287","R-HSA-167287","HIV elongation arrest and recovery","3/548","31/8368",0.331634285889601,0.737439519513648,0.62781092981679,"9150/5440/5436",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-167290","R-HSA-167290","Pausing and recovery of HIV elongation","3/548","31/8368",0.331634285889601,0.737439519513648,0.62781092981679,"9150/5440/5436",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-450282","R-HSA-450282","MAPK targets/ Nuclear events mediated by MAP kinases","3/548","31/8368",0.331634285889601,0.737439519513648,0.62781092981679,"5516/5598/5600",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5694530","R-HSA-5694530","Cargo concentration in the ER","3/548","31/8368",0.331634285889601,0.737439519513648,0.62781092981679,"966/10175/6811",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-68029481","R-HSA-6802948","Signaling by high-kinase activity BRAF mutants","3/548","31/8368",0.331634285889601,0.737439519513648,0.62781092981679,"4140/5037/8844",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-89563191","R-HSA-8956319","Nucleobase catabolism","3/548","31/8368",0.331634285889601,0.737439519513648,0.62781092981679,"954/4907/9583",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-167044","R-HSA-167044","Signalling to RAS","2/548","18/8368",0.331847783781142,0.737439519513648,0.62781092981679,"6464/5600",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-96150171","R-HSA-9615017","FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes","2/548","18/8368",0.331847783781142,0.737439519513648,0.62781092981679,"10891/847",2,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-56935381","R-HSA-5693538","Homology Directed Repair","10/548","129/8368",0.337111567104004,0.747679351164522,0.63652849655927,"6119/10038/5111/6233/3017/7334/8347/8349/6613/85236",10,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-9831691","R-HSA-983169","Class I MHC mediated antigen processing & presentation","25/548","347/8368",0.33785768639801,0.747879150473264,0.636698593477701,"90293/5689/5685/5720/997/9978/5684/5687/5716/642/5715/26268/6500/10213/90025/54850/25847/92912/5686/6233/9039/81559/5701/567/7334",25,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-2123001","R-HSA-212300","PRC2 methylates histones and DNA","5/548","59/8368",0.343431920533281,0.758502507319907,0.645742670128305,"3017/8347/8349/85236/8353",5,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-96162221","R-HSA-9616222","Transcriptional regulation of granulopoiesis","6/548","73/8368",0.343987540600344,0.758502507319907,0.645742670128305,"3017/8347/8349/85236/7027/8353",6,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-5656169","R-HSA-5656169","Termination of translesion DNA synthesis","3/548","32/8368",0.349987625496514,0.762907879587438,0.649493134791891,"6119/5111/6233",3,"down","Reactome","Anelloviridae.pbmc",FALSE
"R-HSA-68962","R-HSA-68962","Activation of the pre-replicative complex","3/548","32/8368",0.349987625496514,0.762907879587438,0.649493134791891,"23649/4171/6119",3,"down","Reactome","Anelloviridae.pbmc",FALSE
