"Module","enrichment_category","Term","Overlap","Adjusted.P.value","Genes"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of apoptotic process (GO:0042981)","99/742",0.000294725958409462,"TNF;MPO;IFIT3;IFIT2;PREX1;LGALS1;RASSF2;CCND2;MYC;CLEC5A;PIM1;CYP1B1;PROK2;TNFRSF8;PIM3;SOX8;PIM2;HOXA5;ZBP1;MEF2C;ACTN3;ACTN2;DAPK2;HGF;OLFM4;PPIF;ALPK2;SQSTM1;NAIP;PXT1;DCUN1D3;HPN;NDRG1;SOCS2;GRK5;PMAIP1;NCKAP1L;NTSR1;MCL1;TNFSF18;PLK3;JUN;PLK5;EGR3;GADD45B;GADD45A;TNFRSF10C;OSGIN1;TNFRSF10D;MLLT11;NFKBIA;IL6;BCL3;TNFSF9;MAP3K11;MYD88;HIP1;FLT3;ADAMTSL4;ANKRD1;CASP1;JAK3;IL10;PLEKHG2;TNFRSF12A;RIPK2;SPHK1;PLAUR;SERPINB9;MMP9;DUSP6;VAV1;GREM1;HCK;TMIGD1;LATS2;ANGPTL4;SGK1;CRYAB;CD44;BIRC3;BCL2A1;NLRC4;THBS1;FGD3;GNA13;CLN3;FLNA;BID;STAT1;MCF2;LILRB1;VEGFA;STK17B;MNDA;PTPN6;GHRL;TEK;EVI2B"
"NasalRNAseq_mod1","GO_Biological_Process_2021","hemopoiesis (GO:0030097)","22/94",0.000303710960477576,"IL10;CSF1R;CSF2;FLT1;SELPLG;TGFB1;TNFRSF13B;FLT3;CEBPE;FST;PLEK;PDGFB;INHBA;RUNX3;RASGRP4;FSTL3;MFAP5;LYL1;PTPRC;TAL1;TEK;SH2B3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","I-kappaB kinase/NF-kappaB signaling (GO:0007249)","17/62",0.000305870366679229,"RIPK2;LY96;TICAM1;TNF;TNFRSF1A;RELB;NFKBIA;IRAK2;BCL3;TLR9;REL;TLR8;TBKBP1;CD14;TLR4;BIRC3;TLR2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","defense response to fungus (GO:0050832)","10/24",0.000308910374824095,"CLEC4D;CLEC7A;DEFA4;CLEC6A;CARD9;PLCG2;S100A12;CLEC4E;S100A9;S100A8"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of p38MAPK cascade (GO:1900745)","10/24",0.000308910374824095,"SPI1;GADD45B;NCF1;GADD45A;SPHK1;IL1B;LEP;ZC3H12A;AGER;VEGFA"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of response to biotic stimulus (GO:0002833)","14/45",0.000349113182719055,"AKIRIN2;GBP5;GRN;LY96;ACOD1;CYBA;CD1D;FPR2;BMP6;OASL;EREG;PLSCR1;TLR8;ADAM8"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of receptor signaling pathway via JAK-STAT (GO:0046425)","14/45",0.000349113182719055,"IL10;NOTCH1;IL10RA;F2;TNF;SOCS3;IL6;SOCS1;PTPRC;LEP;BCL3;CYP1B1;JAK3;SH2B3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of B cell proliferation (GO:0030889)","7/12",0.000390579375287355,"IL10;LYN;TYROBP;TNFRSF13B;CD300A;MNDA;FCGR2B"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of T-helper 1 type immune response (GO:0002827)","7/12",0.000390579375287355,"IL1R1;IL23A;IL1B;SLC11A1;IL12RB1;IL18R1;CCR2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of T-helper 17 type immune response (GO:2000318)","7/12",0.000390579375287355,"CLEC7A;IL23A;CLEC6A;CARD9;NFKBIZ;IL12RB1;NFKBID"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of blood coagulation (GO:0030195)","13/40",0.000402607558778646,"CPB2;EDN1;SERPINB2;SERPINE2;KRT1;PDGFB;PLAUR;GP1BA;TFPI;F2;THBD;C1QTNF1;PLAU"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of alpha-beta T cell proliferation (GO:0046641)","8/16",0.0004275563770473,"SYK;IL23A;EBI3;PTPN22;RASAL3;CD55;HLA-E;CCR2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of myeloid leukocyte cytokine production involved in immune response (GO:0061081)","8/16",0.0004275563770473,"SEMA7A;NR4A3;DDX58;LAPTM5;PLCG2;LILRB1;TICAM1;HLA-G"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of T cell proliferation (GO:0042130)","12/35",0.000447393992617899,"CD86;IL10;CD274;IL4I1;CEBPB;CR1;ARG1;LILRB1;VSIG4;LILRB2;HLA-G;LILRB4"
"NasalRNAseq_mod1","GO_Biological_Process_2021","antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)","17/64",0.000458404399839659,"CXCL6;CXCL8;DEFA4;DEFA3;CXCL1;RNASE3;PPBP;CXCL3;F2;CXCL2;CXCL5;SEMG1;MUC7;S100A12;PGLYRP1;S100A9;CAMP"
"NasalRNAseq_mod1","GO_Biological_Process_2021","plasma membrane invagination (GO:0099024)","11/30",0.000466232930551377,"MSR1;MARCO;ITGAM;BIN2;ITGB2;ELMO1;FCGR1A;HAVCR1;FCGR2B;AIF1;ARHGAP25"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of B cell proliferation (GO:0030890)","11/30",0.000466232930551377,"SASH3;CHRNB2;BST1;MEF2C;PTPRC;GPR183;TLR9;IRS2;NCKAP1L;TNFRSF4;TNFSF13B"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of lipid kinase activity (GO:0090218)","11/30",0.000466232930551377,"PDGFRB;FGR;FLT1;TGFB1;FLT3;PDGFB;CCR7;NOD2;TEK;F2;FGF2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","platelet degranulation (GO:0002576)","26/125",0.000472817849367074,"CFD;ORM1;SERPINA1;ITGB3;ITGA2B;PLEK;PDGFB;F13A1;ORM2;THBS1;TMSB4X;FLNA;TIMP1;LYN;SRGN;TGFB1;ACTN2;HGF;APOA1;PPBP;LHFPL2;F5;VEGFA;CD109;PECAM1;FERMT3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of toll-like receptor 2 signaling pathway (GO:0034136)","5/6",0.000510645464840146,"LYN;ACOD1;TNFAIP3;TREM2;TLR6"
"NasalRNAseq_mod1","GO_Biological_Process_2021","neutrophil extravasation (GO:0072672)","5/6",0.000510645464840146,"JAML;PECAM1;PIK3CD;PIK3CG;CD177"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of cell adhesion molecule production (GO:0060353)","6/9",0.00052765179328694,"COLEC12;CXCL8;FUT7;NOTCH1;IL1B;APOA1"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of dendritic cell antigen processing and presentation (GO:0002604)","6/9",0.00052765179328694,"SLC11A1;CCR7;NOD2;CD68;FCGR2B;THBS1"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of interleukin-23 production (GO:0032667)","6/9",0.00052765179328694,"CSF2;CLEC7A;PLCG2;TLR4;MYD88;IL17RA"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of B cell activation (GO:0050871)","15/53",0.000575685963229557,"CHRNB2;SASH3;MEF2C;SYK;IRS2;NOD2;TNFSF13B;BST1;IL6;PTPRC;GPR183;BTK;TLR9;NCKAP1L;TNFRSF4"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of immune system process (GO:0002684)","9/21",0.000575685963229557,"TNFSF18;HCAR2;RSAD2;PIK3CD;MADCAM1;NCKAP1L;LILRB2;HLA-G;VEGFA"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of vascular associated smooth muscle cell proliferation (GO:1904707)","9/21",0.000575685963229557,"IL10;JUN;P2RY6;NR4A3;ADAMTS1;PDGFB;HTR1B;FGF2;MMP9"
"NasalRNAseq_mod1","GO_Biological_Process_2021","purinergic nucleotide receptor signaling pathway (GO:0035590)","9/21",0.000575685963229557,"P2RX7;ENTPD1;PSTPIP1;IL1B;C3AR1;CASP1;NLRP3;CTSG;MEFV"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of cytokine-mediated signaling pathway (GO:0001961)","12/36",0.000575685963229557,"ZBP1;EDN1;CSF1;NLRC5;CASP1;LAPTM5;CXCR4;CD300LF;PARP14;PARP9;HIF1A;IRGM"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of innate immune response (GO:0045089)","12/36",0.000575685963229557,"ZBP1;AKIRIN2;GBP5;PLSCR1;SPI1;NLRC5;TLR8;ADAM8;CD1D;FPR2;EREG;HLA-E"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of defense response to virus by host (GO:0050691)","12/36",0.000575685963229557,"AIM2;DDX58;STAT1;IL23A;ZC3H12A;CGAS;TNFAIP3;PTPN22;LILRB1;IL12RB1;PARP9;MICB"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of osteoclast differentiation (GO:0045670)","12/36",0.000575685963229557,"CCR1;CEBPB;MAFB;CSF1;IL23A;CCL3;TNFSF11;LILRB3;TNF;LILRB4;TLR4;FSTL3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","T cell activation (GO:0042110)","21/92",0.000619332100021819,"TNFSF14;PIK3CD;RHOH;MSN;PTPN22;PIK3CG;DLL4;PTPRC;JAML;IRF4;CLEC7A;LEP;CD7;TREML2;CCR7;LCP1;TNFRSF4;ICOSLG;CD44;ADA;MICB"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of locomotion (GO:0040017)","11/31",0.000625585540832481,"PDGFRB;CSF1R;TGFB1;PDGFB;TWIST1;TREM2;CCR7;STX4;STX3;AIF1;THBS1"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of stress-activated MAPK cascade (GO:0032874)","22/99",0.000628369045621285,"SPI1;NCF1;GADD45B;GADD45A;SPHK1;CARD9;WNT7A;TRAF1;NOD2;MMP8;AGER;VEGFA;SDCBP;RASSF2;IL1B;LEP;ZC3H12A;TLR9;CCR7;FCGR2B;MAP3K11;SLAMF1"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of interleukin-2 production (GO:0032743)","10/26",0.000628369045621285,"CD86;IL1A;PNP;PTPRC;CLEC7A;IRF4;IL1B;PDE4B;PLCG2;CCR2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","extracellular matrix disassembly (GO:0022617)","17/66",0.00064855489443352,"HPN;FURIN;MMP8;MMP9;ADAMTS4;MMP12;CAPNS2;CTSL;TIMP2;MMP19;TLL2;CTSG;ADAM8;TIMP1;LCP1;CD44;ELANE"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of apoptotic process (GO:0043066)","69/485",0.000680904947419346,"TREM2;TNF;MPO;IFIT3;CCND2;MYC;ZC3H12A;CLEC5A;PIM1;PROK2;PIM3;SOX8;CTSG;PIM2;PRKCG;IL10;MEF2C;RIPK2;SPHK1;HGF;PLAUR;SERPINB9;MMP9;GREM1;HCK;TMIGD1;PPIF;HCLS1;ADAM8;ANGPTL4;ITGA5;CARD16;CRYAB;SQSTM1;NAIP;CD44;BIRC3;GRN;NOTCH1;BCL2A1;HPN;AGAP2;THBS1;SOCS2;CLN3;RNF213;GRK5;FLNA;CCL2;NCKAP1L;BID;FNIP1;NTSR1;MCL1;CDKN2D;TNFSF18;PLK3;EGR3;SOD2;TNFRSF10D;VEGFA;NFKBIA;NR4A2;IL6;BCL3;GHRL;TEK;EVI2B;MYD88"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of multicellular organismal process (GO:0051240)","53/345",0.000683337245418256,"IL20;PIK3CD;TREM2;CLEC9A;FGF2;TNF;PIK3CG;ITGAX;SOX8;CCR2;IL10;KDM6B;IL4R;SYK;ACSL1;SLC11A1;NFAM1;FST;ELOVL3;PTH2R;HLA-G;EREG;FGR;IL1A;ADCYAP1;IL23A;IRF4;IL1B;CEBPB;PDGFB;TWIST1;CXCR4;HCAR2;SDCBP;ABCA1;TGFB1;VDR;CARD9;TRPV2;G0S2;GPR3;LILRB2;INHBA;BATF;VEGFA;CCDC88B;IL6;FABP4;CLEC6A;LEP;SNAI1;TMEM119;GHRL"
"NasalRNAseq_mod1","GO_Biological_Process_2021","macrophage activation involved in immune response (GO:0002281)","7/13",0.000695690977742117,"GRN;SBNO2;TYROBP;SYK;DYSF;PLCG2;TREM2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of viral genome replication (GO:0045071)","15/54",0.000695690977742117,"IFITM3;IFITM1;IFITM2;RSAD2;ISG15;IFIT1;TNF;OASL;IFIH1;ISG20;PLSCR1;TNIP1;OAS3;APOBEC3A;APOBEC3B"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of signaling receptor activity (GO:2000273)","12/37",0.000753035169481409,"NLGN3;IL10;GREM1;EDN1;NCF1;CCL2;AREG;HIF1A;ADRA2B;CCR2;EREG;HBEGF"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of vascular associated smooth muscle cell proliferation (GO:1904705)","12/37",0.000753035169481409,"IL10;CDKN1A;P2RY6;JUN;MEF2C;NR4A3;ADAMTS1;PDGFB;HTR1B;SOD2;FGF2;MMP9"
"NasalRNAseq_mod1","GO_Biological_Process_2021","hematopoietic progenitor cell differentiation (GO:0002244)","11/32",0.000843571297979922,"CSF1R;FLT1;TGFB1;PTPRC;TNFRSF13B;FLT3;FST;PLEK;INHBA;FSTL3;BATF"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of interleukin-2 production (GO:0032703)","9/22",0.000843571297979922,"ZFP36;CR1;PTPRC;LAPTM5;TNFAIP3;VSIG4;LILRB4;GBP1;HAVCR2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","Fc receptor mediated stimulatory signaling pathway (GO:0002431)","18/74",0.000858196479084141,"LYN;FCER1G;SYK;WIPF1;WAS;ACTB;VAV1;FGR;HCK;FCGR3A;FCGR2A;NR4A3;ELMO1;PLCG2;NCKAP1L;FCGR1A;FCGR2B;MYO1G"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of cytokine-mediated signaling pathway (GO:0001960)","15/55",0.000860386038692738,"IL1RN;ARG1;CARD8;NLRC5;APOA1;TREM2;IRAK3;ISG15;PARP14;IL6;PTPRC;OAS3;PADI2;CARD16;SH2B3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","cellular response to mechanical stimulus (GO:0071260)","14/49",0.000860386038692738,"TNFSF14;GADD45A;PDE2A;TNFRSF1A;CNN2;CASP5;IL1B;IRF1;ANKRD1;CASP1;TNFRSF8;TLR8;TLR4;MYD88"
"NasalRNAseq_mod1","GO_Biological_Process_2021","receptor internalization (GO:0031623)","14/49",0.000860386038692738,"CXCL8;FCER1G;CALCRL;SYK;MX2;ITGB2;ADM;LILRB1;ARRB2;LILRB4;CEACAM1;CXCR1;CXCR2;SAG"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of blood coagulation (GO:0030193)","10/27",0.000874165901355265,"THBD;EDN1;SERPINE2;FAP;ST3GAL4;GP1BA;HPSE;TFPI;F2;THBS1"
"NasalRNAseq_mod1","GO_Biological_Process_2021","tumor necrosis factor-mediated signaling pathway (GO:0033209)","24/116",0.000922787626151155,"TNFSF18;TNFSF14;TNFRSF13B;TNFRSF12A;TNFSF15;STAT1;TNFRSF9;TRAF1;TNFRSF1B;TNF;ST18;TNFSF13B;TNFRSF1A;NFKBIA;AIM2;TMSB4X;LTA;TNFRSF8;TNFSF11;TNFSF9;TNFSF8;LTB;TNFRSF4;BIRC3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","response to tumor necrosis factor (GO:0034612)","23/110",0.0010889711363624,"GGT5;CCL24;CXCL8;CCL22;CCL20;SPHK1;ACOD1;CXCL16;CRHBP;DCSTAMP;ZFP36;CCL8;CCL7;ZC3H12A;CCL4;ANKRD1;CCL3;CHI3L1;CCL2;GGT1;CCL18;GBP2;GBP1"
"NasalRNAseq_mod1","GO_Biological_Process_2021","cellular response to oxidised low-density lipoprotein particle stimulus (GO:0140052)","6/10",0.0010889711363624,"TREM2;TLR6;CD68;TICAM1;TLR4;MYD88"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of extracellular matrix organization (GO:1903054)","6/10",0.0010889711363624,"NOTCH1;TGFB1;FAP;EMILIN1;TNFRSF1B;TNFRSF1A"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of podosome assembly (GO:0071801)","6/10",0.0010889711363624,"HCK;CSF2;FSCN1;ASAP1;LCP1;TNF"
"NasalRNAseq_mod1","GO_Biological_Process_2021","peptidyl-tyrosine phosphorylation (GO:0018108)","17/69",0.00111290980947325,"PDGFRB;LYN;CSF1R;FLT1;SYK;FLT3;PDGFB;AATK;BMX;FGR;HCK;FES;LEP;BTK;PTPN6;TEK;JAK3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","apoptotic cell clearance (GO:0043277)","11/33",0.00111290980947325,"FCN1;XKR7;TYROBP;ITGB3;ADGRB1;RAC2;RHOG;RARA;RHOH;TREM2;THBS1"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of cytokine production involved in immune response (GO:0002720)","11/33",0.00111290980947325,"SLC7A5;CLEC7A;PLCG2;LAPTM5;FFAR3;FFAR2;NOD2;HLA-F;HLA-G;CD55;HLA-E"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of cell population proliferation (GO:0008285)","56/379",0.00117201783624832,"COL18A1;TENM1;IFITM1;BTG2;CDKN1A;CXCL8;TNFAIP3;CXCL1;TREM2;IFIT3;ADAMTS1;FTH1;MYC;CYP1B1;TNFRSF8;PIM2;CD33;IL10;PTGIR;CD300A;TESC;SSTR2;RUNX3;CBFA2T3;SSTR3;EREG;GREM1;TMIGD3;IL1A;MN1;IL1B;ALDH1A2;IRF1;ADGRB1;TRIB1;NOTCH1;HPN;AIF1;DLL4;HMOX1;E2F3;IGFBP6;SH2B3;LYN;CDKN2D;TGFB1;VDR;OSM;CDC6;INHBA;SOD2;ST18;IL6;FAP;DLC1;PTPN6"
"NasalRNAseq_mod1","GO_Biological_Process_2021","myeloid dendritic cell activation (GO:0001773)","7/14",0.00118577731545735,"BATF2;DCSTAMP;BATF3;CSF2;DOCK2;BATF;SLAMF1"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of T cell mediated immunity (GO:0002710)","7/14",0.00118577731545735,"IL4I1;CEACAM1;PTPRC;LILRB1;HLA-F;HLA-G;LILRB4"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of regulatory T cell differentiation (GO:0045591)","7/14",0.00118577731545735,"IL4I1;CR1;SOCS1;LILRB2;HLA-G;LILRB4;VSIR"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of macrophage cytokine production (GO:0010935)","7/14",0.00118577731545735,"SEMA7A;TGFB1;LAPTM5;PLCG2;IRAK3;LILRB1;HLA-G"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of defense response to virus by host (GO:0002230)","10/28",0.00118822956669599,"AIM2;DDX58;STAT1;IL23A;ZC3H12A;CGAS;PTPN22;LILRB1;IL12RB1;PARP9"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of interleukin-17 production (GO:0032740)","9/23",0.00118822956669599,"SLC7A5;IL6;TGFB1;IL23A;SPHK1;CARD9;OSM;NOD2;MYD88"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of interferon-gamma-mediated signaling pathway (GO:0060334)","9/23",0.00118822956669599,"SOCS3;SOCS1;ARG1;STAT1;IFNGR2;NLRC5;PARP14;PARP9;IRGM"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of viral process (GO:0048525)","17/70",0.00130431983938231,"IFITM3;IFITM1;IFITM2;RSAD2;STAT1;ISG15;IFIT1;TNF;OASL;IFIH1;ISG20;ZFP36;PLSCR1;TNIP1;OAS3;PTX3;APOBEC3A"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of phosphorylation (GO:0042327)","41/253",0.00134472291610278,"CSF1R;PFKFB4;PFKFB3;FLT1;FLT3;ITGB3;LRRK2;TREM2;FPR2;HIF1A;FGF2;TNF;AGER;THBS1;SDCBP;CCND2;FGF8;NCKAP1L;FNIP1;EPHB1;LYN;PDGFRB;TGFB1;HGF;PLAUR;F2;MMP9;IRGM;EREG;VEGFA;P2RX7;MARCO;SLCO3A1;IL1B;LEP;FGF18;TMEM119;PECAM1;FAM20A;TEK;ENG"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of type I interferon production (GO:0032481)","18/77",0.00138386731716363,"ZBP1;DDX58;RIPK2;STAT1;CGAS;PTPN22;ISG15;NFKB2;IFIH1;IRF1;OAS3;IRF7;TLR9;TLR8;CD14;TLR4;MYD88;TLR2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of interleukin-23 production (GO:0032747)","5/7",0.00138386731716363,"CSF2;CLEC7A;PLCG2;MYD88;IL17RA"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of podosome assembly (GO:0071803)","5/7",0.00138386731716363,"CSF2;FSCN1;ASAP1;LCP1;TNF"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of pri-miRNA transcription by RNA polymerase II (GO:1902895)","11/34",0.0014410661259401,"IL10;FOSL1;EGR1;JUN;SPI1;TGFB1;PDGFB;FOS;FGF2;HIF1A;TNF"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of cell adhesion mediated by integrin (GO:0033628)","11/34",0.0014410661259401,"LYN;SYK;PLAU;TESC;PDE3B;LIF;CYP1B1;NCKAP1L;PIK3CG;ADA;FERMT3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043124)","12/40",0.00158802502726352,"PER1;NLRP12;TNIP1;STAT1;PPM1N;CARD8;TNIP3;ZC3H12A;TNFAIP3;RHOH;TREM2;LILRB4"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of nitric oxide biosynthetic process (GO:0045428)","12/40",0.00158802502726352,"EDN1;CLEC7A;IL1B;ZC3H12A;SIRPA;TLR6;PTGS2;MMP8;TNF;GLA;TLR4;KLF2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","myeloid cell differentiation (GO:0030099)","14/52",0.00159630725809089,"LYN;IL11;ALAS2;CSF2;SPI1;MPIG6B;CEBPE;IKZF1;INHBA;RASGRP4;TAL1;HCLS1;EVI2B;JAK3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of protein metabolic process (GO:0051248)","14/52",0.00159630725809089,"PRKCG;CD84;EDN1;TRIM40;ITGB3;AGAP2;TREM2;IRAK3;LILRB2;EDNRB;ADGRB1;FLNA;PTX3;CRYAB"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of myeloid leukocyte differentiation (GO:0002762)","10/29",0.00159905041845449,"CEACAM1;MAFB;MYC;CCL3;RARA;INHBA;LILRB3;LILRB4;TLR4;FSTL3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of T cell mediated cytotoxicity (GO:0001914)","10/29",0.00159905041845449,"CEACAM1;PTPRC;IL23A;LILRB1;CD1D;IL12RB1;HLA-F;AGER;HLA-G;HLA-E"
"NasalRNAseq_mod1","GO_Biological_Process_2021","Fc-gamma receptor signaling pathway (GO:0038094)","17/72",0.001818231690611,"LYN;FCER1G;SYK;WIPF1;WAS;ACTB;VAV1;FGR;HCK;FCGR3A;FCGR2A;ELMO1;PLCG2;NCKAP1L;FCGR1A;FCGR2B;MYO1G"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of transcription by RNA polymerase II (GO:0045944)","112/908",0.00183109228980259,"CSF3;SPI1;PLXND1;FGF2;TNF;IL4I1;MYC;ZC3H12A;NAMPT;TNFSF11;HOXA1;SOX8;PITX2;IER5;JUNB;HOXA5;IER2;MEF2C;SLC11A1;HGF;JMJD6;ADCYAP1;MYCN;DDIT3;SQSTM1;ATF3;GCM1;NOTCH1;BEX1;PDGFB;TWIST1;HIF1A;HELZ2;SBNO2;NHLH1;NLRP3;EGR1;STAT5B;AKIRIN2;JUN;EGR2;TGFB1;EGR4;VDR;LIF;INHBA;POU2F2;BMP6;ST18;NFKB2;FOSL2;FOSL1;NFKBIA;NR4A2;NR4A1;IL6;NR4A3;MAFF;REL;LHX4;CSRNP1;ELL;GLI1;LITAF;VENTX;IL10;KDM6B;IL11;EDN1;RIPK2;DDX58;TFE3;FOS;ETV5;TNFRSF1A;MMP12;NR5A1;GREM1;PLSCR1;ZEB2;GAL;IRF4;TAL1;IRF1;TFEC;IRF7;RARA;TLR9;IRF8;HCLS1;TLR4;ENG;TLR2;CEBPB;SMARCD3;CEBPE;NLRC5;WAS;NOD2;FSTL3;E2F3;STAT1;OSM;WNT7A;LILRB1;KLF2;VEGFA;PER1;KLF7;KLF6;TNIP1;TNIP3"
"NasalRNAseq_mod1","GO_Biological_Process_2021","fibrinolysis (GO:0042730)","7/15",0.00193067692605026,"CPB2;SERPINB2;PLAU;KRT1;PLAUR;GP1BA;F2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","negative regulation of natural killer cell mediated immunity (GO:0002716)","6/11",0.00201354592324374,"CLEC12B;LILRB1;ARRB2;HLA-F;HLA-G;HLA-E"
"NasalRNAseq_mod1","GO_Biological_Process_2021","T cell chemotaxis (GO:0010818)","6/11",0.00201354592324374,"GPR183;CCL3;PIK3CD;PIK3CG;CCR2;CXCL16"
"NasalRNAseq_mod1","GO_Biological_Process_2021","cellular component disassembly (GO:0022411)","16/66",0.00201354592324374,"FURIN;MMP8;MMP9;ADAMTS4;MMP12;CAPNS2;CTSL;TIMP2;MMP19;TLL2;CTSG;ADAM8;TIMP1;LCP1;CD44;ELANE"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of JNK cascade (GO:0046330)","17/73",0.00213792328780324,"NCF1;GADD45B;GADD45A;CARD9;WNT7A;TRAF1;NOD2;MMP8;AGER;SDCBP;RASSF2;IL1B;TLR9;CCR7;FCGR2B;MAP3K11;SLAMF1"
"NasalRNAseq_mod1","GO_Biological_Process_2021","cellular response to interferon-beta (GO:0035458)","8/20",0.00232751905562744,"IFITM2;AIM2;STAT1;IRF1;IRGC;ACOD1;MNDA;IRGM"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of interferon-alpha production (GO:0032727)","8/20",0.00232751905562744,"IFIH1;DDX58;RIPK2;STAT1;IRF7;TLR9;TLR8;TLR4"
"NasalRNAseq_mod1","GO_Biological_Process_2021","regulation of neutrophil chemotaxis (GO:0090022)","9/25",0.00234687413440576,"MPP1;RIPOR2;BST1;CXCL8;C5AR2;DAPK2;RAC2;CCR7;NCKAP1L"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of interferon-beta production (GO:0032728)","11/36",0.00242567944222097,"IFIH1;DDX58;RIPK2;IRF1;OAS3;IRF7;TLR9;TLR8;ISG15;TLR4;TLR2"
"NasalRNAseq_mod1","GO_Biological_Process_2021","positive regulation of myeloid leukocyte differentiation (GO:0002763)","11/36",0.00242567944222097,"CCR1;DCSTAMP;CSF1;FES;IL23A;TESC;LIF;TNFSF11;HCLS1;EVI2B;TNF"
"NasalRNAseq_mod1","GO_Biological_Process_2021","MyD88-independent toll-like receptor signaling pathway (GO:0002756)","10/31",0.00288859759524154,"TNIP3;IRF7;LY96;UBE2D1;CD14;TLR6;CD300LF;TICAM1;TLR4;BIRC3"
