"Module","gene_id","gene_name"
"NasalRNAseq_mod3","ENSG00000149256","TENM4"
"NasalRNAseq_mod3","ENSG00000149294","NCAM1"
"NasalRNAseq_mod3","ENSG00000149380","P4HA3"
"NasalRNAseq_mod3","ENSG00000149575","SCN2B"
"NasalRNAseq_mod3","ENSG00000149654","CDH22"
"NasalRNAseq_mod3","ENSG00000149968","MMP3"
"NasalRNAseq_mod3","ENSG00000149970","CNKSR2"
"NasalRNAseq_mod3","ENSG00000150471","ADGRL3"
"NasalRNAseq_mod3","ENSG00000150510","FAM124A"
"NasalRNAseq_mod3","ENSG00000150551","LYPD1"
"NasalRNAseq_mod3","ENSG00000150625","GPM6A"
"NasalRNAseq_mod3","ENSG00000151322","NPAS3"
"NasalRNAseq_mod3","ENSG00000151418","ATP6V1G3"
"NasalRNAseq_mod3","ENSG00000151468","CCDC3"
"NasalRNAseq_mod3","ENSG00000151572","ANO4"
"NasalRNAseq_mod3","ENSG00000151617","EDNRA"
"NasalRNAseq_mod3","ENSG00000151704","KCNJ1"
"NasalRNAseq_mod3","ENSG00000151892","GFRA1"
"NasalRNAseq_mod3","ENSG00000151917","BEND6"
"NasalRNAseq_mod3","ENSG00000151967","SCHIP1"
"NasalRNAseq_mod3","ENSG00000152092","ASTN1"
"NasalRNAseq_mod3","ENSG00000152377","SPOCK1"
"NasalRNAseq_mod3","ENSG00000152402","GUCY1A2"
"NasalRNAseq_mod3","ENSG00000152578","GRIA4"
"NasalRNAseq_mod3","ENSG00000152661","GJA1"
"NasalRNAseq_mod3","ENSG00000152672","CLEC4F"
"NasalRNAseq_mod3","ENSG00000152953","STK32B"
"NasalRNAseq_mod3","ENSG00000153404","PLEKHG4B"
"NasalRNAseq_mod3","ENSG00000153707","PTPRD"
"NasalRNAseq_mod3","ENSG00000153885","KCTD15"
"NasalRNAseq_mod3","ENSG00000153956","CACNA2D1"
"NasalRNAseq_mod3","ENSG00000153993","SEMA3D"
"NasalRNAseq_mod3","ENSG00000154065","ANKRD29"
"NasalRNAseq_mod3","ENSG00000154096","THY1"
"NasalRNAseq_mod3","ENSG00000154122","ANKH"
"NasalRNAseq_mod3","ENSG00000154134","ROBO3"
"NasalRNAseq_mod3","ENSG00000154310","TNIK"
"NasalRNAseq_mod3","ENSG00000154342","WNT3A"
"NasalRNAseq_mod3","ENSG00000154358","OBSCN"
"NasalRNAseq_mod3","ENSG00000154553","PDLIM3"
"NasalRNAseq_mod3","ENSG00000154654","NCAM2"
"NasalRNAseq_mod3","ENSG00000154721","JAM2"
"NasalRNAseq_mod3","ENSG00000154975","CA10"
"NasalRNAseq_mod3","ENSG00000155011","DKK2"
"NasalRNAseq_mod3","ENSG00000155052","CNTNAP5"
"NasalRNAseq_mod3","ENSG00000155087","ODF1"
"NasalRNAseq_mod3","ENSG00000155254","MARVELD1"
"NasalRNAseq_mod3","ENSG00000156103","MMP16"
"NasalRNAseq_mod3","ENSG00000156298","TSPAN7"
"NasalRNAseq_mod3","ENSG00000157064","NMNAT2"
"NasalRNAseq_mod3","ENSG00000157168","NRG1"
"NasalRNAseq_mod3","ENSG00000157554","ERG"
"NasalRNAseq_mod3","ENSG00000157570","TSPAN18"
"NasalRNAseq_mod3","ENSG00000157927","RADIL"
"NasalRNAseq_mod3","ENSG00000158528","PPP1R9A"
"NasalRNAseq_mod3","ENSG00000159164","SV2A"
"NasalRNAseq_mod3","ENSG00000159167","STC1"
"NasalRNAseq_mod3","ENSG00000159650","UROC1"
"NasalRNAseq_mod3","ENSG00000160282","FTCD"
"NasalRNAseq_mod3","ENSG00000160321","ZNF208"
"NasalRNAseq_mod3","ENSG00000160339","FCN2"
"NasalRNAseq_mod3","ENSG00000160469","BRSK1"
"NasalRNAseq_mod3","ENSG00000162426","SLC45A1"
"NasalRNAseq_mod3","ENSG00000162493","PDPN"
"NasalRNAseq_mod3","ENSG00000162591","MEGF6"
"NasalRNAseq_mod3","ENSG00000162595","DIRAS3"
"NasalRNAseq_mod3","ENSG00000162669","HFM1"
"NasalRNAseq_mod3","ENSG00000162687","KCNT2"
"NasalRNAseq_mod3","ENSG00000162782","TDRD5"
"NasalRNAseq_mod3","ENSG00000162913","OBSCN-AS1"
"NasalRNAseq_mod3","ENSG00000162949","CAPN13"
"NasalRNAseq_mod3","ENSG00000163032","VSNL1"
"NasalRNAseq_mod3","ENSG00000163273","NPPC"
"NasalRNAseq_mod3","ENSG00000163394","CCKAR"
"NasalRNAseq_mod3","ENSG00000163618","CADPS"
"NasalRNAseq_mod3","ENSG00000163762","TM4SF18"
"NasalRNAseq_mod3","ENSG00000163827","LRRC2"
"NasalRNAseq_mod3","ENSG00000163909","HEYL"
"NasalRNAseq_mod3","ENSG00000163982","OTOP1"
"NasalRNAseq_mod3","ENSG00000164007","CLDN19"
"NasalRNAseq_mod3","ENSG00000164100","NDST3"
"NasalRNAseq_mod3","ENSG00000164116","GUCY1A3"
"NasalRNAseq_mod3","ENSG00000164122","ASB5"
"NasalRNAseq_mod3","ENSG00000164128","NPY1R"
"NasalRNAseq_mod3","ENSG00000164318","EGFLAM"
"NasalRNAseq_mod3","ENSG00000164362","TERT"
"NasalRNAseq_mod3","ENSG00000164398","ACSL6"
"NasalRNAseq_mod3","ENSG00000164406","LEAP2"
"NasalRNAseq_mod3","ENSG00000164483","SAMD3"
"NasalRNAseq_mod3","ENSG00000164488","DACT2"
"NasalRNAseq_mod3","ENSG00000164604","GPR85"
"NasalRNAseq_mod3","ENSG00000164619","BMPER"
"NasalRNAseq_mod3","ENSG00000164692","COL1A2"
"NasalRNAseq_mod3","ENSG00000164694","FNDC1"
"NasalRNAseq_mod3","ENSG00000164742","ADCY1"
"NasalRNAseq_mod3","ENSG00000164761","TNFRSF11B"
"NasalRNAseq_mod3","ENSG00000164849","GPR146"
"NasalRNAseq_mod3","ENSG00000164946","FREM1"
"NasalRNAseq_mod3","ENSG00000165023","DIRAS2"
"NasalRNAseq_mod3","ENSG00000165061","ZMAT4"
"NasalRNAseq_mod3","ENSG00000165078","CPA6"
"NasalRNAseq_mod3","ENSG00000165300","SLITRK5"
"NasalRNAseq_mod3","ENSG00000165716","FAM69B"
"NasalRNAseq_mod3","ENSG00000165757","JCAD"
"NasalRNAseq_mod3","ENSG00000165821","SALL2"
"NasalRNAseq_mod3","ENSG00000165841","CYP2C19"
"NasalRNAseq_mod3","ENSG00000165905","LARGE2"
"NasalRNAseq_mod3","ENSG00000165973","NELL1"
"NasalRNAseq_mod3","ENSG00000165995","CACNB2"
"NasalRNAseq_mod3","ENSG00000165996","HACD1"
"NasalRNAseq_mod3","ENSG00000166086","JAM3"
"NasalRNAseq_mod3","ENSG00000166105","GLB1L3"
"NasalRNAseq_mod3","ENSG00000166147","FBN1"
"NasalRNAseq_mod3","ENSG00000166265","CYYR1"
"NasalRNAseq_mod3","ENSG00000166407","LMO1"
"NasalRNAseq_mod3","ENSG00000166482","MFAP4"
"NasalRNAseq_mod3","ENSG00000166897","ELFN2"
"NasalRNAseq_mod3","ENSG00000167014","TERB2"
"NasalRNAseq_mod3","ENSG00000167080","B4GALNT2"
"NasalRNAseq_mod3","ENSG00000167123","CERCAM"
"NasalRNAseq_mod3","ENSG00000167359","OR51I1"
"NasalRNAseq_mod3","ENSG00000167701","GPT"
"NasalRNAseq_mod3","ENSG00000168060","NAALADL1"
"NasalRNAseq_mod3","ENSG00000168542","COL3A1"
"NasalRNAseq_mod3","ENSG00000168621","GDNF"
"NasalRNAseq_mod3","ENSG00000168671","UGT3A2"
"NasalRNAseq_mod3","ENSG00000168702","LRP1B"
"NasalRNAseq_mod3","ENSG00000168743","NPNT"
"NasalRNAseq_mod3","ENSG00000168824","NSG1"
"NasalRNAseq_mod3","ENSG00000168878","SFTPB"
"NasalRNAseq_mod3","ENSG00000169169","CPT1C"
"NasalRNAseq_mod3","ENSG00000169302","STK32A"
"NasalRNAseq_mod3","ENSG00000169347","GP2"
"NasalRNAseq_mod3","ENSG00000169432","SCN9A"
"NasalRNAseq_mod3","ENSG00000169744","LDB2"
"NasalRNAseq_mod3","ENSG00000169783","LINGO1"
"NasalRNAseq_mod3","ENSG00000169885","CALML6"
"NasalRNAseq_mod3","ENSG00000169933","FRMPD4"
"NasalRNAseq_mod3","ENSG00000169946","ZFPM2"
"NasalRNAseq_mod3","ENSG00000170011","MYRIP"
"NasalRNAseq_mod3","ENSG00000170370","EMX2"
"NasalRNAseq_mod3","ENSG00000170558","CDH2"
"NasalRNAseq_mod3","ENSG00000170579","DLGAP1"
"NasalRNAseq_mod3","ENSG00000170624","SGCD"
"NasalRNAseq_mod3","ENSG00000171033","PKIA"
"NasalRNAseq_mod3","ENSG00000171044","XKR6"
"NasalRNAseq_mod3","ENSG00000171357","LURAP1"
"NasalRNAseq_mod3","ENSG00000171462","DLK2"
"NasalRNAseq_mod3","ENSG00000171790","SLFNL1"
"NasalRNAseq_mod3","ENSG00000171951","SCG2"
"NasalRNAseq_mod3","ENSG00000172014","ANKRD20A4"
"NasalRNAseq_mod3","ENSG00000172403","SYNPO2"
"NasalRNAseq_mod3","ENSG00000172572","PDE3A"
"NasalRNAseq_mod3","ENSG00000172717","FAM71D"
"NasalRNAseq_mod3","ENSG00000172995","ARPP21"
"NasalRNAseq_mod3","ENSG00000173114","LRRN3"
"NasalRNAseq_mod3","ENSG00000173698","ADGRG2"
"NasalRNAseq_mod3","ENSG00000174099","MSRB3"
"NasalRNAseq_mod3","ENSG00000174226","SNX31"
"NasalRNAseq_mod3","ENSG00000174672","BRSK2"
"NasalRNAseq_mod3","ENSG00000175161","CADM2"
"NasalRNAseq_mod3","ENSG00000175183","CSRP2"
"NasalRNAseq_mod3","ENSG00000175414","ARL10"
"NasalRNAseq_mod3","ENSG00000175497","DPP10"
"NasalRNAseq_mod3","ENSG00000175745","NR2F1"
"NasalRNAseq_mod3","ENSG00000175785","PRIMA1"
"NasalRNAseq_mod3","ENSG00000176406","RIMS2"
"NasalRNAseq_mod3","ENSG00000176428","VPS37D"
"NasalRNAseq_mod3","ENSG00000176971","FIBIN"
"NasalRNAseq_mod3","ENSG00000177301","KCNA2"
"NasalRNAseq_mod3","ENSG00000177359","AC024940.1"
"NasalRNAseq_mod3","ENSG00000177707","NECTIN3"
"NasalRNAseq_mod3","ENSG00000177943","MAMDC4"
"NasalRNAseq_mod3","ENSG00000178026","LRRC75B"
"NasalRNAseq_mod3","ENSG00000178055","PRSS42"
"NasalRNAseq_mod3","ENSG00000178233","TMEM151B"
"NasalRNAseq_mod3","ENSG00000179057","IGSF22"
"NasalRNAseq_mod3","ENSG00000179314","WSCD1"
"NasalRNAseq_mod3","ENSG00000179363","TMEM31"
"NasalRNAseq_mod3","ENSG00000179431","FJX1"
"NasalRNAseq_mod3","ENSG00000179603","GRM8"
"NasalRNAseq_mod3","ENSG00000179909","ZNF154"
"NasalRNAseq_mod3","ENSG00000179915","NRXN1"
"NasalRNAseq_mod3","ENSG00000180190","TDRP"
"NasalRNAseq_mod3","ENSG00000180264","ADGRD2"
"NasalRNAseq_mod3","ENSG00000180318","ALX1"
"NasalRNAseq_mod3","ENSG00000180347","CCDC129"
"NasalRNAseq_mod3","ENSG00000180440","SERTM1"
"NasalRNAseq_mod3","ENSG00000180447","GAS1"
"NasalRNAseq_mod3","ENSG00000180537","RNF182"
"NasalRNAseq_mod3","ENSG00000180660","MAB21L1"
"NasalRNAseq_mod3","ENSG00000180739","S1PR5"
"NasalRNAseq_mod3","ENSG00000181617","FDCSP"
"NasalRNAseq_mod3","ENSG00000181626","ANKRD62"
"NasalRNAseq_mod3","ENSG00000182103","FAM181B"
"NasalRNAseq_mod3","ENSG00000182175","RGMA"
"NasalRNAseq_mod3","ENSG00000182256","GABRG3"
"NasalRNAseq_mod3","ENSG00000182263","FIGN"
"NasalRNAseq_mod3","ENSG00000182272","B4GALNT4"
"NasalRNAseq_mod3","ENSG00000182334","OR5P3"
"NasalRNAseq_mod3","ENSG00000182379","NXPH4"
"NasalRNAseq_mod3","ENSG00000182492","BGN"
"NasalRNAseq_mod3","ENSG00000182674","KCNB2"
"NasalRNAseq_mod3","ENSG00000182752","PAPPA"
"NasalRNAseq_mod3","ENSG00000182771","GRID1"
"NasalRNAseq_mod3","ENSG00000182901","RGS7"
"NasalRNAseq_mod3","ENSG00000183091","NEB"
"NasalRNAseq_mod3","ENSG00000183098","GPC6"
"NasalRNAseq_mod3","ENSG00000183230","CTNNA3"
"NasalRNAseq_mod3","ENSG00000183248","PRR36"
"NasalRNAseq_mod3","ENSG00000183281","PLGLB1"
"NasalRNAseq_mod3","ENSG00000183287","CCBE1"
"NasalRNAseq_mod3","ENSG00000183303","OR5P2"
"NasalRNAseq_mod3","ENSG00000183378","OVCH2"
"NasalRNAseq_mod3","ENSG00000183397","C19orf71"
"NasalRNAseq_mod3","ENSG00000183423","LRIT3"
"NasalRNAseq_mod3","ENSG00000183722","LHFPL6"
"NasalRNAseq_mod3","ENSG00000183780","SLC35F3"
"NasalRNAseq_mod3","ENSG00000183837","PNMA3"
"NasalRNAseq_mod3","ENSG00000183850","ZNF730"
"NasalRNAseq_mod3","ENSG00000183853","KIRREL1"
"NasalRNAseq_mod3","ENSG00000183889","AC138969.1"
"NasalRNAseq_mod3","ENSG00000183960","KCNH8"
"NasalRNAseq_mod3","ENSG00000184160","ADRA2C"
"NasalRNAseq_mod3","ENSG00000184304","PRKD1"
"NasalRNAseq_mod3","ENSG00000184347","SLIT3"
"NasalRNAseq_mod3","ENSG00000184530","C6orf58"
"NasalRNAseq_mod3","ENSG00000184785","SMIM10"
"NasalRNAseq_mod3","ENSG00000184845","DRD1"
"NasalRNAseq_mod3","ENSG00000184916","JAG2"
"NasalRNAseq_mod3","ENSG00000184925","LCN12"
"NasalRNAseq_mod3","ENSG00000184999","SLC22A10"
"NasalRNAseq_mod3","ENSG00000185046","ANKS1B"
"NasalRNAseq_mod3","ENSG00000185070","FLRT2"
"NasalRNAseq_mod3","ENSG00000185306","C12orf56"
"NasalRNAseq_mod3","ENSG00000185332","TMEM105"
"NasalRNAseq_mod3","ENSG00000185483","ROR1"
"NasalRNAseq_mod3","ENSG00000185523","SPATA45"
"NasalRNAseq_mod3","ENSG00000185614","FAM212A"
"NasalRNAseq_mod3","ENSG00000185633","NDUFA4L2"
"NasalRNAseq_mod3","ENSG00000185652","NTF3"
"NasalRNAseq_mod3","ENSG00000185668","POU3F1"
"NasalRNAseq_mod3","ENSG00000185689","C6orf201"
"NasalRNAseq_mod3","ENSG00000185737","NRG3"
"NasalRNAseq_mod3","ENSG00000185760","KCNQ5"
"NasalRNAseq_mod3","ENSG00000185761","ADAMTSL5"
"NasalRNAseq_mod3","ENSG00000186081","KRT5"
"NasalRNAseq_mod3","ENSG00000186191","BPIFB4"
"NasalRNAseq_mod3","ENSG00000186462","NAP1L2"
"NasalRNAseq_mod3","ENSG00000186732","MPPED1"
"NasalRNAseq_mod3","ENSG00000186777","ZNF732"
"NasalRNAseq_mod3","ENSG00000186868","MAPT"
"NasalRNAseq_mod3","ENSG00000186998","EMID1"
"NasalRNAseq_mod3","ENSG00000187045","TMPRSS6"
"NasalRNAseq_mod3","ENSG00000187193","MT1X"
"NasalRNAseq_mod3","ENSG00000187244","BCAM"
"NasalRNAseq_mod3","ENSG00000187323","DCC"
"NasalRNAseq_mod3","ENSG00000187498","COL4A1"
"NasalRNAseq_mod3","ENSG00000187581","COX8C"
"NasalRNAseq_mod3","ENSG00000187690","CXorf67"
"NasalRNAseq_mod3","ENSG00000187699","C2orf88"
"NasalRNAseq_mod3","ENSG00000187800","PEAR1"
"NasalRNAseq_mod3","ENSG00000188269","OR7A5"
"NasalRNAseq_mod3","ENSG00000188517","COL25A1"
"NasalRNAseq_mod3","ENSG00000188626","GOLGA8M"
"NasalRNAseq_mod3","ENSG00000188629","ZNF177"
"NasalRNAseq_mod3","ENSG00000189184","PCDH18"
"NasalRNAseq_mod3","ENSG00000196104","SPOCK3"
"NasalRNAseq_mod3","ENSG00000196159","FAT4"
"NasalRNAseq_mod3","ENSG00000196208","GREB1"
"NasalRNAseq_mod3","ENSG00000196337","CGB7"
"NasalRNAseq_mod3","ENSG00000196368","NUDT11"
"NasalRNAseq_mod3","ENSG00000196557","CACNA1H"
"NasalRNAseq_mod3","ENSG00000196632","WNK3"
"NasalRNAseq_mod3","ENSG00000196739","COL27A1"
"NasalRNAseq_mod3","ENSG00000196811","CHRNG"
"NasalRNAseq_mod3","ENSG00000196867","ZFP28"
"NasalRNAseq_mod3","ENSG00000197177","ADGRA1"
"NasalRNAseq_mod3","ENSG00000197410","DCHS2"
"NasalRNAseq_mod3","ENSG00000197444","OGDHL"
"NasalRNAseq_mod3","ENSG00000197565","COL4A6"
"NasalRNAseq_mod3","ENSG00000197587","DMBX1"
"NasalRNAseq_mod3","ENSG00000197594","ENPP1"
"NasalRNAseq_mod3","ENSG00000197705","KLHL14"
"NasalRNAseq_mod3","ENSG00000197993","KEL"
"NasalRNAseq_mod3","ENSG00000198046","ZNF667"
"NasalRNAseq_mod3","ENSG00000198300","PEG3"
"NasalRNAseq_mod3","ENSG00000198695","MT-ND6"
"NasalRNAseq_mod3","ENSG00000198704","GPX6"
"NasalRNAseq_mod3","ENSG00000198719","DLL1"
"NasalRNAseq_mod3","ENSG00000198754","OXCT2"
"NasalRNAseq_mod3","ENSG00000198763","MT-ND2"
"NasalRNAseq_mod3","ENSG00000198786","MT-ND5"
"NasalRNAseq_mod3","ENSG00000198840","MT-ND3"
"NasalRNAseq_mod3","ENSG00000198885","ITPRIPL1"
"NasalRNAseq_mod3","ENSG00000198886","MT-ND4"
"NasalRNAseq_mod3","ENSG00000198888","MT-ND1"
"NasalRNAseq_mod3","ENSG00000198899","MT-ATP6"
"NasalRNAseq_mod3","ENSG00000203685","STUM"
"NasalRNAseq_mod3","ENSG00000203727","SAMD5"
"NasalRNAseq_mod3","ENSG00000203942","C10orf62"
"NasalRNAseq_mod3","ENSG00000204060","FOXO6"
"NasalRNAseq_mod3","ENSG00000204099","NEU4"
"NasalRNAseq_mod3","ENSG00000204301","NOTCH4"
"NasalRNAseq_mod3","ENSG00000204677","FAM153C"
"NasalRNAseq_mod3","ENSG00000204851","PNMA8B"
"NasalRNAseq_mod3","ENSG00000204961","PCDHA9"
"NasalRNAseq_mod3","ENSG00000204965","PCDHA5"
"NasalRNAseq_mod3","ENSG00000205212","CCDC144NL"
"NasalRNAseq_mod3","ENSG00000205221","VIT"
"NasalRNAseq_mod3","ENSG00000205301","MGAT4D"
"NasalRNAseq_mod3","ENSG00000205309","NT5M"
"NasalRNAseq_mod3","ENSG00000205363","C15orf59"
"NasalRNAseq_mod3","ENSG00000205795","CYS1"
"NasalRNAseq_mod3","ENSG00000206052","DOK6"
"NasalRNAseq_mod3","ENSG00000206579","XKR4"
"NasalRNAseq_mod3","ENSG00000212907","MT-ND4L"
"NasalRNAseq_mod3","ENSG00000213424","KRT222"
"NasalRNAseq_mod3","ENSG00000213988","ZNF90"
"NasalRNAseq_mod3","ENSG00000214491","SEC14L6"
"NasalRNAseq_mod3","ENSG00000214842","RAD51AP2"
"NasalRNAseq_mod3","ENSG00000214860","EVPLL"
"NasalRNAseq_mod3","ENSG00000215218","UBE2QL1"
"NasalRNAseq_mod3","ENSG00000218336","TENM3"
"NasalRNAseq_mod3","ENSG00000219438","FAM19A5"
"NasalRNAseq_mod3","ENSG00000221890","NPTXR"
"NasalRNAseq_mod3","ENSG00000225950","NTF4"
"NasalRNAseq_mod3","ENSG00000225968","ELFN1"
"NasalRNAseq_mod3","ENSG00000226887","ERVMER34-1"
"NasalRNAseq_mod3","ENSG00000227868","TEX46"
"NasalRNAseq_mod3","ENSG00000228253","MT-ATP8"
"NasalRNAseq_mod3","ENSG00000228607","CLDN25"
"NasalRNAseq_mod3","ENSG00000228623","ZNF883"
"NasalRNAseq_mod3","ENSG00000229972","IQCF3"
"NasalRNAseq_mod3","ENSG00000231672","DIRC3"
"NasalRNAseq_mod3","ENSG00000232434","C9orf172"
"NasalRNAseq_mod3","ENSG00000233024","AC126755.2"
"NasalRNAseq_mod3","ENSG00000235961","PNMA6A"
"NasalRNAseq_mod3","ENSG00000240694","PNMA2"
"NasalRNAseq_mod3","ENSG00000240771","ARHGEF25"
"NasalRNAseq_mod3","ENSG00000241186","TDGF1"
"NasalRNAseq_mod3","ENSG00000242252","BGLAP"
"NasalRNAseq_mod3","ENSG00000242265","PEG10"
"NasalRNAseq_mod3","ENSG00000243708","PLA2G4B"
"NasalRNAseq_mod3","ENSG00000244474","UGT1A4"
"NasalRNAseq_mod3","ENSG00000244694","PTCHD4"
"NasalRNAseq_mod3","ENSG00000248485","PCP4L1"
"NasalRNAseq_mod3","ENSG00000249158","PCDHA11"
"NasalRNAseq_mod3","ENSG00000250378","AC114296.1"
"NasalRNAseq_mod3","ENSG00000251664","PCDHA12"
"NasalRNAseq_mod3","ENSG00000253767","PCDHGA8"
"NasalRNAseq_mod3","ENSG00000254221","PCDHGB1"
"NasalRNAseq_mod3","ENSG00000254245","PCDHGA3"
"NasalRNAseq_mod3","ENSG00000254535","PABPC4L"
"NasalRNAseq_mod3","ENSG00000255595","AC005885.1"
"NasalRNAseq_mod3","ENSG00000255690","TRIL"
"NasalRNAseq_mod3","ENSG00000256574","OR13A1"
"NasalRNAseq_mod3","ENSG00000259288","BUB1B-PAK6"
"NasalRNAseq_mod3","ENSG00000260230","FRRS1L"
"NasalRNAseq_mod3","ENSG00000260691","ANKRD20A1"
"NasalRNAseq_mod3","ENSG00000261603","PRSS46"
"NasalRNAseq_mod3","ENSG00000262576","PCDHGA4"
"NasalRNAseq_mod3","ENSG00000262655","SPON1"
"NasalRNAseq_mod3","ENSG00000264187","AC055811.2"
"NasalRNAseq_mod3","ENSG00000264230","ANXA8L1"
"NasalRNAseq_mod3","ENSG00000265190","ANXA8"
"NasalRNAseq_mod3","ENSG00000265763","ZNF488"
"NasalRNAseq_mod3","ENSG00000266714","MYO15B"
"NasalRNAseq_mod3","ENSG00000267281","AC023509.3"
"NasalRNAseq_mod3","ENSG00000267426","AC087289.3"
"NasalRNAseq_mod3","ENSG00000267508","ZNF285"
"NasalRNAseq_mod3","ENSG00000267710","EDDM13"
"NasalRNAseq_mod3","ENSG00000268533","AC003002.2"
"NasalRNAseq_mod3","ENSG00000268655","AC008687.4"
"NasalRNAseq_mod3","ENSG00000269113","TRABD2B"
"NasalRNAseq_mod3","ENSG00000269405","NXF2"
"NasalRNAseq_mod3","ENSG00000270011","ZNF559-ZNF177"
"NasalRNAseq_mod3","ENSG00000270024","C8orf44-SGK3"
"NasalRNAseq_mod3","ENSG00000270149","AL591806.3"
"NasalRNAseq_mod3","ENSG00000271723","MROH7-TTC4"
"NasalRNAseq_mod3","ENSG00000272573","MUSTN1"
"NasalRNAseq_mod3","ENSG00000273274","ZBTB8B"
"NasalRNAseq_mod3","ENSG00000274443","C8orf89"
"NasalRNAseq_mod3","ENSG00000274810","NPHP3-ACAD11"
"NasalRNAseq_mod3","ENSG00000275591","XKR5"
"NasalRNAseq_mod3","ENSG00000275793","RIMBP3"
"NasalRNAseq_mod3","ENSG00000276203","ANKRD20A3"
"NasalRNAseq_mod3","ENSG00000276600","RAB7B"
"NasalRNAseq_mod3","ENSG00000277399","GPR179"
"NasalRNAseq_mod3","ENSG00000278023","RDM1"
"NasalRNAseq_mod3","ENSG00000278633","AC023491.2"
"NasalRNAseq_mod3","ENSG00000283154","IQCJ-SCHIP1"
"NasalRNAseq_mod3","ENSG00000283199","FP565324.1"
"NasalRNAseq_mod3","ENSG00000283526","PRRT1B"
"NasalRNAseq_mod3","ENSG00000283563","AC098650.1"
"NasalRNAseq_mod3","ENSG00000284299","AL590132.1"
"NasalRNAseq_mod3","ENSG00000284413","BTBD8"
"NasalRNAseq_mod3","ENSG00000284695","AC108941.2"
"NasalRNAseq_mod4","ENSG00000005108","THSD7A"
"NasalRNAseq_mod4","ENSG00000005249","PRKAR2B"
"NasalRNAseq_mod4","ENSG00000007372","PAX6"
"NasalRNAseq_mod4","ENSG00000007952","NOX1"
"NasalRNAseq_mod4","ENSG00000008196","TFAP2B"
"NasalRNAseq_mod4","ENSG00000008735","MAPK8IP2"
"NasalRNAseq_mod4","ENSG00000009765","IYD"
"NasalRNAseq_mod4","ENSG00000011347","SYT7"
"NasalRNAseq_mod4","ENSG00000019102","VSIG2"
"NasalRNAseq_mod4","ENSG00000029534","ANK1"
"NasalRNAseq_mod4","ENSG00000038295","TLL1"
"NasalRNAseq_mod4","ENSG00000042062","RIPOR3"
"NasalRNAseq_mod4","ENSG00000048052","HDAC9"
"NasalRNAseq_mod4","ENSG00000066382","MPPED2"
"NasalRNAseq_mod4","ENSG00000071575","TRIB2"
"NasalRNAseq_mod4","ENSG00000075673","ATP12A"
"NasalRNAseq_mod4","ENSG00000076864","RAP1GAP"
"NasalRNAseq_mod4","ENSG00000080031","PTPRH"
"NasalRNAseq_mod4","ENSG00000081181","ARG2"
"NasalRNAseq_mod4","ENSG00000089472","HEPH"
"NasalRNAseq_mod4","ENSG00000091513","TF"
"NasalRNAseq_mod4","ENSG00000091986","CCDC80"
"NasalRNAseq_mod4","ENSG00000095539","SEMA4G"
"NasalRNAseq_mod4","ENSG00000095596","CYP26A1"
"NasalRNAseq_mod4","ENSG00000100170","SLC5A1"
"NasalRNAseq_mod4","ENSG00000100867","DHRS2"
"NasalRNAseq_mod4","ENSG00000101115","SALL4"
"NasalRNAseq_mod4","ENSG00000101400","SNTA1"
"NasalRNAseq_mod4","ENSG00000101412","E2F1"
"NasalRNAseq_mod4","ENSG00000101825","MXRA5"
"NasalRNAseq_mod4","ENSG00000101842","VSIG1"
"NasalRNAseq_mod4","ENSG00000101955","SRPX"
"NasalRNAseq_mod4","ENSG00000102387","TAF7L"
"NasalRNAseq_mod4","ENSG00000102854","MSLN"
"NasalRNAseq_mod4","ENSG00000105388","CEACAM5"
"NasalRNAseq_mod4","ENSG00000105464","GRIN2D"
"NasalRNAseq_mod4","ENSG00000105559","PLEKHA4"
"NasalRNAseq_mod4","ENSG00000105641","SLC5A5"
"NasalRNAseq_mod4","ENSG00000105664","COMP"
"NasalRNAseq_mod4","ENSG00000106258","CYP3A5"
"NasalRNAseq_mod4","ENSG00000106302","HYAL4"
"NasalRNAseq_mod4","ENSG00000106538","RARRES2"
"NasalRNAseq_mod4","ENSG00000108602","ALDH3A1"
"NasalRNAseq_mod4","ENSG00000108846","ABCC3"
"NasalRNAseq_mod4","ENSG00000109089","CDR2L"
"NasalRNAseq_mod4","ENSG00000109255","NMU"
"NasalRNAseq_mod4","ENSG00000111700","SLCO1B3"
"NasalRNAseq_mod4","ENSG00000112769","LAMA4"
"NasalRNAseq_mod4","ENSG00000113924","HGD"
"NasalRNAseq_mod4","ENSG00000114638","UPK1B"
"NasalRNAseq_mod4","ENSG00000114854","TNNC1"
"NasalRNAseq_mod4","ENSG00000115112","TFCP2L1"
"NasalRNAseq_mod4","ENSG00000115705","TPO"
"NasalRNAseq_mod4","ENSG00000116748","AMPD1"
"NasalRNAseq_mod4","ENSG00000117318","ID3"
"NasalRNAseq_mod4","ENSG00000118156","ZNF541"
"NasalRNAseq_mod4","ENSG00000118322","ATP10B"
"NasalRNAseq_mod4","ENSG00000119946","CNNM1"
"NasalRNAseq_mod4","ENSG00000120149","MSX2"
"NasalRNAseq_mod4","ENSG00000120729","MYOT"
"NasalRNAseq_mod4","ENSG00000121039","RDH10"
"NasalRNAseq_mod4","ENSG00000123843","C4BPB"
"NasalRNAseq_mod4","ENSG00000124664","SPDEF"
"NasalRNAseq_mod4","ENSG00000124920","MYRF"
"NasalRNAseq_mod4","ENSG00000125775","SDCBP2"
