"","name","Core","plate","trajectory_group","count","freq"
"235","EBV.pbmc","Eckalbar_UCSF","1_1000.2a_IMPACC","5",1,0.0138888888888889
"236","EBV.pbmc","Eckalbar_UCSF","1_1000.3a_IMPACC","2",2,0.0408163265306122
"237","EBV.pbmc","Eckalbar_UCSF","1_1000.3a_IMPACC","3",4,0.0816326530612245
"238","EBV.pbmc","Eckalbar_UCSF","1_1000.3a_IMPACC","4",1,0.0204081632653061
"239","EBV.pbmc","Eckalbar_UCSF","1_1000.3a_IMPACC","5",3,0.0612244897959184
"240","EBV.pbmc","Eckalbar_UCSF","2_1",NA,NA,0
"241","EBV.pbmc","Eckalbar_UCSF","2_1000.10_IMPACC","2",1,0.0188679245283019
"242","EBV.pbmc","Eckalbar_UCSF","2_1000.10_IMPACC","3",2,0.0377358490566038
"243","EBV.pbmc","Eckalbar_UCSF","2_1000.10_IMPACC","4",7,0.132075471698113
"244","EBV.pbmc","Eckalbar_UCSF","2_1000.10_IMPACC","5",1,0.0188679245283019
"245","EBV.pbmc","Eckalbar_UCSF","2_1000.4_IMPACC","1",1,0.0119047619047619
"246","EBV.pbmc","Eckalbar_UCSF","2_1000.4_IMPACC","2",4,0.0476190476190476
"247","EBV.pbmc","Eckalbar_UCSF","2_1000.4_IMPACC","3",8,0.0952380952380952
"248","EBV.pbmc","Eckalbar_UCSF","2_1000.4_IMPACC","4",12,0.142857142857143
"249","EBV.pbmc","Eckalbar_UCSF","2_1000.5_IMPACC","2",2,0.0256410256410256
"250","EBV.pbmc","Eckalbar_UCSF","2_1000.5_IMPACC","3",2,0.0256410256410256
"251","EBV.pbmc","Eckalbar_UCSF","2_1000.5_IMPACC","4",8,0.102564102564103
"252","EBV.pbmc","Eckalbar_UCSF","2_1000.6_IMPACC","2",3,0.037037037037037
"253","EBV.pbmc","Eckalbar_UCSF","2_1000.6_IMPACC","3",5,0.0617283950617284
"254","EBV.pbmc","Eckalbar_UCSF","2_1000.7_IMPACC","1",2,0.0253164556962025
"255","EBV.pbmc","Eckalbar_UCSF","2_1000.7_IMPACC","2",5,0.0632911392405063
"256","EBV.pbmc","Eckalbar_UCSF","2_1000.7_IMPACC","3",1,0.0126582278481013
"257","EBV.pbmc","Eckalbar_UCSF","2_1000.7_IMPACC","4",11,0.139240506329114
"258","EBV.pbmc","Eckalbar_UCSF","2_1000.7_IMPACC","5",5,0.0632911392405063
"259","EBV.pbmc","Eckalbar_UCSF","2_1000.8_IMPACC","2",6,0.0689655172413793
"260","EBV.pbmc","Eckalbar_UCSF","2_1000.8_IMPACC","4",10,0.114942528735632
"261","EBV.pbmc","Eckalbar_UCSF","2_1000.8_IMPACC","5",3,0.0344827586206897
"262","EBV.pbmc","Eckalbar_UCSF","2_1000.9_IMPACC","2",1,0.0125
"263","EBV.pbmc","Eckalbar_UCSF","2_1000.9_IMPACC","3",2,0.025
"264","EBV.pbmc","Eckalbar_UCSF","2_1000.9_IMPACC","4",3,0.0375
"265","EBV.pbmc","Eckalbar_UCSF","2_1000.9_IMPACC","5",3,0.0375
"266","EBV.pbmc","Eckalbar_UCSF","2_3",NA,NA,0
"267","EBV.pbmc","Eckalbar_UCSF","2_4","5",1,0.0222222222222222
"268","EBV.pbmc","Eckalbar_UCSF","2_6",NA,NA,0
"269","EBV.pbmc","Eckalbar_UCSF","2_7",NA,NA,0
"270","EBV.pbmc","Eckalbar_UCSF","3_1","1",1,0.00628930817610063
"271","EBV.pbmc","Eckalbar_UCSF","3_1","2",2,0.0125786163522013
"272","EBV.pbmc","Eckalbar_UCSF","3_1","3",6,0.0377358490566038
"273","EBV.pbmc","Eckalbar_UCSF","3_1","4",3,0.0188679245283019
