"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","dir","database","virus","knock_in"
"R-HSA-14832554","R-HSA-1483255","PI Metabolism","2/387","78/8020",0.896518428606251,0.999992867627568,0.909457809553911,"8395/5305",2,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-703264","R-HSA-70326","Glucose metabolism","2/387","78/8020",0.896518428606251,0.999992867627568,0.909457809553911,"669/1468",2,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-21229474","R-HSA-2122947","NOTCH1 Intracellular Domain Regulates Transcription","1/387","46/8020",0.897880556336544,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-88480214","R-HSA-8848021","Signaling by PTK6","1/387","46/8020",0.897880556336544,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-89869444","R-HSA-8986944","Transcriptional Regulation by MECP2","1/387","46/8020",0.897880556336544,0.999992867627568,0.909457809553911,"9212",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-90069274","R-HSA-9006927","Signaling by Non-Receptor Tyrosine Kinases","1/387","46/8020",0.897880556336544,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-12260994","R-HSA-1226099","Signaling by FGFR in disease","1/387","47/8020",0.902836691864229,0.999992867627568,0.909457809553911,"2247",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-12369784","R-HSA-1236978","Cross-presentation of soluble exogenous antigens (endosomes)","1/387","47/8020",0.902836691864229,0.999992867627568,0.909457809553911,"9902",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-1968494","R-HSA-196849","Metabolism of water-soluble vitamins and cofactors","3/387","109/8020",0.902843230539706,0.999992867627568,0.909457809553911,"6513/6947/1719",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-8773004","R-HSA-877300","Interferon gamma signaling","2/387","80/8020",0.904417569453059,0.999992867627568,0.909457809553911,"7412/10107",2,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-56871284","R-HSA-5687128","MAPK6/MAPK4 signaling","2/387","81/8020",0.908152884162777,0.999992867627568,0.909457809553911,"983/7314",2,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-2117334","R-HSA-211733","Regulation of activated PAK-2p34 by proteasome mediated degradation","1/387","49/8020",0.912040720706599,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-22195304","R-HSA-2219530","Constitutive Signaling by Aberrant PI3K in Cancer","1/387","49/8020",0.912040720706599,0.999992867627568,0.909457809553911,"2247",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-68114404","R-HSA-6811440","Retrograde transport at the Trans-Golgi-Network","1/387","49/8020",0.912040720706599,0.999992867627568,0.909457809553911,"51560",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-1681424","R-HSA-168142","Toll Like Receptor 10 (TLR10) Cascade","2/387","83/8020",0.915217818575383,0.999992867627568,0.909457809553911,"6283/7314",2,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-1681764","R-HSA-168176","Toll Like Receptor 5 (TLR5) Cascade","2/387","83/8020",0.915217818575383,0.999992867627568,0.909457809553911,"6283/7314",2,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-40864004","R-HSA-4086400","PCP/CE pathway","2/387","83/8020",0.915217818575383,0.999992867627568,0.909457809553911,"8323/7314",2,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-56288974","R-HSA-5628897","TP53 Regulates Metabolic Genes","2/387","83/8020",0.915217818575383,0.999992867627568,0.909457809553911,"143686/7001",2,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-9758714","R-HSA-975871","MyD88 cascade initiated on plasma membrane","2/387","83/8020",0.915217818575383,0.999992867627568,0.909457809553911,"6283/7314",2,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-89573224","R-HSA-8957322","Metabolism of steroids","3/387","113/8020",0.915506161859211,0.999992867627568,0.909457809553911,"1588/79071/1645",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-33715564","R-HSA-3371556","Cellular response to heat stress","2/387","84/8020",0.918556234729088,0.999992867627568,0.909457809553911,"573/84335",2,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-1805344","R-HSA-180534","Vpu mediated degradation of CD4","1/387","51/8020",0.920374914433957,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-3494254","R-HSA-349425","Autodegradation of the E3 ubiquitin ligase COP1","1/387","51/8020",0.920374914433957,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-67818234","R-HSA-6781823","Formation of TC-NER Pre-Incision Complex","1/387","51/8020",0.920374914433957,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-721654","R-HSA-72165","mRNA Splicing - Minor Pathway","1/387","51/8020",0.920374914433957,0.999992867627568,0.909457809553911,"4904",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-758154","R-HSA-75815","Ubiquitin-dependent degradation of Cyclin D","1/387","51/8020",0.920374914433957,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-1989334","R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","3/387","115/8020",0.921258459055404,0.999992867627568,0.909457809553911,"999/1308/7412",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-1699114","R-HSA-169911","Regulation of Apoptosis","1/387","52/8020",0.924241761982465,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-9751384","R-HSA-975138","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","2/387","86/8020",0.924866131911831,0.999992867627568,0.909457809553911,"6283/7314",2,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-9751554","R-HSA-975155","MyD88 dependent cascade initiated on endosome","2/387","87/8020",0.927845751995486,0.999992867627568,0.909457809553911,"6283/7314",2,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-1805854","R-HSA-180585","Vif-mediated degradation of APOBEC3G","1/387","53/8020",0.927921284837985,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-4471154","R-HSA-447115","Interleukin-12 family signaling","1/387","53/8020",0.927921284837985,0.999992867627568,0.909457809553911,"759",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-1681814","R-HSA-168181","Toll Like Receptor 7/8 (TLR7/8) Cascade","2/387","88/8020",0.930713732081695,0.999992867627568,0.909457809553911,"6283/7314",2,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-12576044","R-HSA-1257604","PIP3 activates AKT signaling","7/387","229/8020",0.93116162597757,0.999992867627568,0.909457809553911,"8395/2247/5305/7314/4303/55615/84335",7,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-56849964","R-HSA-5684996","MAPK1/MAPK3 signaling","7/387","229/8020",0.93116162597757,0.999992867627568,0.909457809553911,"6710/2247/6708/983/7314/598/6300",7,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-26446024","R-HSA-2644602","Signaling by NOTCH1 PEST Domain Mutants in Cancer","1/387","54/8020",0.931422535342278,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-26446034","R-HSA-2644603","Signaling by NOTCH1 in Cancer","1/387","54/8020",0.931422535342278,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-26446064","R-HSA-2644606","Constitutive Signaling by NOTCH1 PEST Domain Mutants","1/387","54/8020",0.931422535342278,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-28948584","R-HSA-2894858","Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer","1/387","54/8020",0.931422535342278,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-28948624","R-HSA-2894862","Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants","1/387","54/8020",0.931422535342278,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-46412574","R-HSA-4641257","Degradation of AXIN","1/387","54/8020",0.931422535342278,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-53627684","R-HSA-5362768","Hh mutants that don't undergo autocatalytic processing are degraded by ERAD","1/387","54/8020",0.931422535342278,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-96043234","R-HSA-9604323","Negative regulation of NOTCH4 signaling","1/387","54/8020",0.931422535342278,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-90069344","R-HSA-9006934","Signaling by Receptor Tyrosine Kinases","14/387","407/8020",0.933458674405171,0.999992867627568,0.909457809553911,"3479/1286/1299/857/3925/5228/2247/57610/245973/1111/1285/7314/55615/6300",14,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-1123144","R-HSA-112314","Neurotransmitter receptors and postsynaptic signal transmission","3/387","120/8020",0.934109141468757,0.999992867627568,0.909457809553911,"7280/7102/2788",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-16558294","R-HSA-1655829","Regulation of cholesterol biosynthesis by SREBP (SREBF)","1/387","55/8020",0.934754129470138,0.999992867627568,0.909457809553911,"79071",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-4504084","R-HSA-450408","AUF1 (hnRNP D0) binds and destabilizes mRNA","1/387","55/8020",0.934754129470138,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-46412584","R-HSA-4641258","Degradation of DVL","1/387","55/8020",0.934754129470138,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-53873904","R-HSA-5387390","Hh mutants abrogate ligand secretion","1/387","55/8020",0.934754129470138,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-1681384","R-HSA-168138","Toll Like Receptor 9 (TLR9) Cascade","2/387","91/8020",0.938685309884029,0.999992867627568,0.909457809553911,"6283/7314",2,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-88781594","R-HSA-8878159","Transcriptional regulation by RUNX3","2/387","91/8020",0.938685309884029,0.999992867627568,0.909457809553911,"1029/7314",2,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-16328524","R-HSA-1632852","Macroautophagy","3/387","122/8020",0.938686548699595,0.999992867627568,0.909457809553911,"11345/7280/7314",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-1660164","R-HSA-166016","Toll Like Receptor 4 (TLR4) Cascade","3/387","122/8020",0.938686548699595,0.999992867627568,0.909457809553911,"671/6283/7314",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-3512024","R-HSA-351202","Metabolism of polyamines","1/387","57/8020",0.940940755551676,0.999992867627568,0.909457809553911,"54498",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-56107834","R-HSA-5610783","Degradation of GLI2 by the proteasome","1/387","57/8020",0.940940755551676,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-90332414","R-HSA-9033241","Peroxisomal protein import","1/387","57/8020",0.940940755551676,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-9831684","R-HSA-983168","Antigen processing: Ubiquitination & Proteasome degradation","9/387","287/8020",0.941080448496922,0.999992867627568,0.909457809553911,"9604/23327/25793/26268/991/7314/11065/221687/10293",9,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-1681644","R-HSA-168164","Toll Like Receptor 3 (TLR3) Cascade","2/387","92/8020",0.941143684626556,0.999992867627568,0.909457809553911,"6283/7314",2,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-1660584","R-HSA-166058","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","2/387","93/8020",0.943508378828806,0.999992867627568,0.909457809553911,"6283/7314",2,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-1681884","R-HSA-168188","Toll Like Receptor TLR6:TLR2 Cascade","2/387","93/8020",0.943508378828806,0.999992867627568,0.909457809553911,"6283/7314",2,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-4380644","R-HSA-438064","Post NMDA receptor activation events","1/387","58/8020",0.943811021481791,0.999992867627568,0.909457809553911,"7280",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-46088704","R-HSA-4608870","Asymmetric localization of PCP proteins","1/387","58/8020",0.943811021481791,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-56107804","R-HSA-5610780","Degradation of GLI1 by the proteasome","1/387","58/8020",0.943811021481791,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-56107854","R-HSA-5610785","GLI3 is processed to GLI3R by the proteasome","1/387","58/8020",0.943811021481791,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-56765904","R-HSA-5676590","NIK-->noncanonical NF-kB signaling","1/387","58/8020",0.943811021481791,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-4466524","R-HSA-446652","Interleukin-1 family signaling","3/387","125/8020",0.945004769722014,0.999992867627568,0.909457809553911,"1511/6283/7314",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-1681794","R-HSA-168179","Toll Like Receptor TLR1:TLR2 Cascade","2/387","94/8020",0.945782678966507,0.999992867627568,0.909457809553911,"6283/7314",2,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-1814384","R-HSA-181438","Toll Like Receptor 2 (TLR2) Cascade","2/387","94/8020",0.945782678966507,0.999992867627568,0.909457809553911,"6283/7314",2,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-3737554","R-HSA-373755","Semaphorin interactions","1/387","59/8020",0.946542136112103,0.999992867627568,0.909457809553911,"23365",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-53583464","R-HSA-5358346","Hedgehog ligand biogenesis","1/387","59/8020",0.946542136112103,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-56077614","R-HSA-5607761","Dectin-1 mediated noncanonical NF-kB signaling","1/387","59/8020",0.946542136112103,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-67966484","R-HSA-6796648","TP53 Regulates Transcription of DNA Repair Genes","1/387","59/8020",0.946542136112103,0.999992867627568,0.909457809553911,"1111",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-12369754","R-HSA-1236975","Antigen processing-Cross presentation","2/387","95/8020",0.947969773501996,0.999992867627568,0.909457809553911,"9902/7314",2,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-1661664","R-HSA-166166","MyD88-independent TLR4 cascade ","2/387","95/8020",0.947969773501996,0.999992867627568,0.909457809553911,"6283/7314",2,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-9370614","R-HSA-937061","TRIF(TICAM1)-mediated TLR4 signaling ","2/387","95/8020",0.947969773501996,0.999992867627568,0.909457809553911,"6283/7314",2,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-89516644","R-HSA-8951664","Neddylation","6/387","213/8020",0.949131849867595,0.999992867627568,0.909457809553911,"332/25793/26268/51514/122416/7314",6,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-18349494","R-HSA-1834949","Cytosolic sensors of pathogen-associated DNA ","1/387","60/8020",0.949140828905046,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-38584944","R-HSA-3858494","Beta-catenin independent WNT signaling","3/387","128/8020",0.950714981611032,0.999992867627568,0.909457809553911,"8323/7314/2788",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-701714","R-HSA-70171","Glycolysis","1/387","62/8020",0.95396625926371,0.999992867627568,0.909457809553911,"669",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-4164764","R-HSA-416476","G alpha (q) signalling events","3/387","130/8020",0.954209986859652,0.999992867627568,0.909457809553911,"6004/2788/257313",3,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-56107874","R-HSA-5610787","Hedgehog 'off' state","2/387","99/8020",0.955906535519014,0.999992867627568,0.909457809553911,"7280/7314",2,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-90207024","R-HSA-9020702","Interleukin-1 signaling","2/387","99/8020",0.955906535519014,0.999992867627568,0.909457809553911,"6283/7314",2,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-12341764","R-HSA-1234176","Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha","1/387","63/8020",0.956204894305799,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-4502944","R-HSA-450294","MAP kinase activation","1/387","63/8020",0.956204894305799,0.999992867627568,0.909457809553911,"7314",1,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
"R-HSA-760024","R-HSA-76002","Platelet activation, signaling and aggregation","6/387","219/8020",0.95740628456425,0.999992867627568,0.909457809553911,"3479/10257/2788/5005/5004/6414",6,"up","Reactome","Human gammaherpesvirus 4 (EBV).nasal",FALSE
