Module (or Feature),Analysis,P value,Q value,Direction
globalmet.globalmet_mod24,Longitudinal analysis DFSO - 2|3 average,0.19783634394564947,0.40335565270472223,Mild
globalmet.globalmet_mod24,Longitudinal analysis DFSO - 2|3 shape,0.11000460985351548,0.18857933117745512,Severe
globalmet.globalmet_mod24,Longitudinal analysis DFSO - 2|4 average,7.199722632887207e-6,1.9471946956536193e-4,Severe
globalmet.globalmet_mod24,Longitudinal analysis DFSO - 2|4 shape,0.09307983703819543,0.17221820068741003,Severe
globalmet.globalmet_mod24,Longitudinal analysis DFSO - 2|5 average,3.889278005298763e-4,0.005158410828080464,Severe
globalmet.globalmet_mod24,Longitudinal analysis DFSO - 2|5 shape,0.06089745205858628,0.12182592723696413,Severe
globalmet.globalmet_mod24,Longitudinal analysis DFSO - 3|4 average,2.2686136866929484e-6,7.522245382192408e-5,Severe
globalmet.globalmet_mod24,Longitudinal analysis DFSO - 3|4 shape,0.7541371160236667,0.7998423957826768,Mild
globalmet.globalmet_mod24,Longitudinal analysis DFSO - 3|5 average,5.799329080553499e-5,0.0010438792344996297,Severe
globalmet.globalmet_mod24,Longitudinal analysis DFSO - 3|5 shape,0.15909721007868077,0.24657132189315842,Severe
globalmet.globalmet_mod24,Longitudinal analysis DFSO - 4|5 average,0.2937299346588336,0.5037847329757409,Mild
globalmet.globalmet_mod24,Longitudinal analysis DFSO - 4|5 shape,0.12179640611282488,0.20139563215506479,Severe
globalmet.globalmet_mod25,Longitudinal analysis DFSO - 1|2 average,0.5555238667032643,0.7352521765190262,Severe
globalmet.globalmet_mod25,Longitudinal analysis DFSO - 1|2 shape,0.20224645919753714,0.3012181307197362,Mild
globalmet.globalmet_mod25,Longitudinal analysis DFSO - 1|3 average,0.29131114303510214,0.5035007410483247,Severe
globalmet.globalmet_mod25,Longitudinal analysis DFSO - 1|3 shape,0.010216562649410857,0.03087018930037813,Severe
globalmet.globalmet_mod25,Longitudinal analysis DFSO - 1|4 average,0.19422819445981226,0.3983476221757641,Mild
globalmet.globalmet_mod25,Longitudinal analysis DFSO - 1|4 shape,4.4964892267583415e-4,0.0022217946767511803,Severe
globalmet.globalmet_mod25,Longitudinal analysis DFSO - 1|5 average,0.41369173020866423,0.6236052158441574,Severe
globalmet.globalmet_mod25,Longitudinal analysis DFSO - 1|5 shape,0.8054525934402321,0.8436161826556048,Mild
globalmet.globalmet_mod25,Longitudinal analysis DFSO - 2|3 average,0.5698113550002606,0.7412015021128336,Mild
globalmet.globalmet_mod25,Longitudinal analysis DFSO - 2|3 shape,0.03213649084036459,0.07498514529418404,Severe
globalmet.globalmet_mod25,Longitudinal analysis DFSO - 2|4 average,0.3929013511046582,0.6037264663315479,Mild
globalmet.globalmet_mod25,Longitudinal analysis DFSO - 2|4 shape,0.0031341947041898808,0.01119386512204683,Severe
globalmet.globalmet_mod25,Longitudinal analysis DFSO - 2|5 average,0.906004137207484,0.9411089966046412,Severe
globalmet.globalmet_mod25,Longitudinal analysis DFSO - 2|5 shape,0.7954518050032032,0.8352243952533633,Mild
globalmet.globalmet_mod25,Longitudinal analysis DFSO - 3|4 average,0.8258777587222685,0.897017908355335,Mild
globalmet.globalmet_mod25,Longitudinal analysis DFSO - 3|4 shape,0.33306821295650924,0.42864578060962905,Severe
globalmet.globalmet_mod25,Longitudinal analysis DFSO - 3|5 average,0.9347705327794098,0.9603017439317599,Severe
globalmet.globalmet_mod25,Longitudinal analysis DFSO - 3|5 shape,0.35815590921864726,0.44769488652330913,Mild
globalmet.globalmet_mod25,Longitudinal analysis DFSO - 4|5 average,0.81127095881164,0.8880985300631332,Severe
globalmet.globalmet_mod25,Longitudinal analysis DFSO - 4|5 shape,0.129823316385614,0.2089110838389191,Mild
globalmet.globalmet_mod26,Longitudinal analysis DFSO - 1|2 average,0.9037766949331338,0.9411089966046412,Mild
globalmet.globalmet_mod26,Longitudinal analysis DFSO - 1|2 shape,0.8508800824137446,0.8845783034994374,Severe
globalmet.globalmet_mod26,Longitudinal analysis DFSO - 1|3 average,0.20730038891893837,0.41251763186951873,Severe
globalmet.globalmet_mod26,Longitudinal analysis DFSO - 1|3 shape,0.037410012781997876,0.08357556047042078,Mild
globalmet.globalmet_mod26,Longitudinal analysis DFSO - 1|4 average,4.3744594062377213e-4,0.0055674937897571,Severe
globalmet.globalmet_mod26,Longitudinal analysis DFSO - 1|4 shape,4.627232088005097e-4,0.0022598110197234195,Mild
globalmet.globalmet_mod26,Longitudinal analysis DFSO - 1|5 average,0.0952223174722771,0.26298260533942097,Mild
globalmet.globalmet_mod26,Longitudinal analysis DFSO - 1|5 shape,0.0017605176403060353,0.006846457490079026,Mild
globalmet.globalmet_mod26,Longitudinal analysis DFSO - 2|3 average,0.8934978362177597,0.9381727280286477,Severe
globalmet.globalmet_mod26,Longitudinal analysis DFSO - 2|3 shape,0.005018678165271593,0.016728927217571975,Mild
globalmet.globalmet_mod26,Longitudinal analysis DFSO - 2|4 average,0.0010125056403294465,0.010543447163761177,Severe
globalmet.globalmet_mod26,Longitudinal analysis DFSO - 2|4 shape,4.1255419775162266e-5,3.09415648313717e-4,Mild
globalmet.globalmet_mod26,Longitudinal analysis DFSO - 2|5 average,0.18553840714992487,0.3890468668084678,Severe
globalmet.globalmet_mod26,Longitudinal analysis DFSO - 2|5 shape,2.7423522782126674e-4,0.0015357172757990937,Mild
globalmet.globalmet_mod26,Longitudinal analysis DFSO - 3|4 average,0.007843296750307148,0.04705978050184288,Mild
globalmet.globalmet_mod26,Longitudinal analysis DFSO - 3|4 shape,0.04566793402180806,0.09925236727412219,Mild
globalmet.globalmet_mod26,Longitudinal analysis DFSO - 3|5 average,0.17544530747051018,0.37595423029395036,Mild
globalmet.globalmet_mod26,Longitudinal analysis DFSO - 3|5 shape,0.00902275581264172,0.02786439295080531,Mild
globalmet.globalmet_mod26,Longitudinal analysis DFSO - 4|5 average,0.5427528185994229,0.726746600887644,Mild
globalmet.globalmet_mod26,Longitudinal analysis DFSO - 4|5 shape,0.07419164851720214,0.14493252268476697,Severe
globalmet.globalmet_mod27,Longitudinal analysis DFSO - 1|2 average,0.20875921819986054,0.41357958322613875,Mild
globalmet.globalmet_mod27,Longitudinal analysis DFSO - 1|2 shape,0.8534046737064251,0.8850122542140705,Severe
globalmet.globalmet_mod27,Longitudinal analysis DFSO - 1|3 average,0.08767742993014217,0.2505069426575491,Mild
globalmet.globalmet_mod27,Longitudinal analysis DFSO - 1|3 shape,0.7581492161369987,0.8020722185832228,Mild
globalmet.globalmet_mod27,Longitudinal analysis DFSO - 1|4 average,8.259435356394476e-6,2.0813777098114078e-4,Mild
globalmet.globalmet_mod27,Longitudinal analysis DFSO - 1|4 shape,2.2062380394298237e-4,0.0012693424336445562,Mild
globalmet.globalmet_mod27,Longitudinal analysis DFSO - 1|5 average,0.10147493652002701,0.2726192324418636,Severe
globalmet.globalmet_mod27,Longitudinal analysis DFSO - 1|5 shape,4.0885209049160176e-4,0.0020688900964635267,Mild
globalmet.globalmet_mod27,Longitudinal analysis DFSO - 2|3 average,0.5466967108743324,0.7304749265128937,Severe
globalmet.globalmet_mod27,Longitudinal analysis DFSO - 2|3 shape,0.4966711928541766,0.5756534446263587,Mild
globalmet.globalmet_mod27,Longitudinal analysis DFSO - 2|4 average,1.1433336767773823e-5,2.824706730861768e-4,Mild
globalmet.globalmet_mod27,Longitudinal analysis DFSO - 2|4 shape,5.56109261638387e-5,4.0269981015193546e-4,Mild
globalmet.globalmet_mod27,Longitudinal analysis DFSO - 2|5 average,0.40888060369715296,0.6215969347984185,Severe
globalmet.globalmet_mod27,Longitudinal analysis DFSO - 2|5 shape,3.93284008136562e-4,0.0020392504125599513,Mild
globalmet.globalmet_mod27,Longitudinal analysis DFSO - 3|4 average,2.4394482655214163e-4,0.0035740753657639355,Mild
globalmet.globalmet_mod27,Longitudinal analysis DFSO - 3|4 shape,1.02045391309068e-4,6.696728804657587e-4,Mild
globalmet.globalmet_mod27,Longitudinal analysis DFSO - 3|5 average,0.9579752752152771,0.9729927043483225,Severe
globalmet.globalmet_mod27,Longitudinal analysis DFSO - 3|5 shape,1.8878487632344285e-4,0.00110124511188675,Mild
globalmet.globalmet_mod27,Longitudinal analysis DFSO - 4|5 average,0.08304343044774924,0.24187636592471903,Severe
globalmet.globalmet_mod27,Longitudinal analysis DFSO - 4|5 shape,0.19292692981539594,0.2893903947230939,Mild
globalmet.globalmet_mod28,Longitudinal analysis DFSO - 1|2 average,0.23014433164017056,0.43870175168928127,Severe
globalmet.globalmet_mod28,Longitudinal analysis DFSO - 1|2 shape,0.057032852510630075,0.1162805730799254,Mild
globalmet.globalmet_mod28,Longitudinal analysis DFSO - 1|3 average,0.9211567399063076,0.952139042068866,Severe
globalmet.globalmet_mod28,Longitudinal analysis DFSO - 1|3 shape,0.047895076844488356,0.10263230752390362,Mild
globalmet.globalmet_mod28,Longitudinal analysis DFSO - 1|4 average,0.9429788072630658,0.9628470803496458,Severe
globalmet.globalmet_mod28,Longitudinal analysis DFSO - 1|4 shape,0.3414051699399427,0.43421383817721004,Mild
globalmet.globalmet_mod28,Longitudinal analysis DFSO - 1|5 average,0.3600417098696701,0.5742437397921321,Severe
globalmet.globalmet_mod28,Longitudinal analysis DFSO - 1|5 shape,0.7783482116583557,0.8213724846645964,Mild
globalmet.globalmet_mod28,Longitudinal analysis DFSO - 2|3 average,0.1928611340706813,0.3981824903464941,Severe
globalmet.globalmet_mod28,Longitudinal analysis DFSO - 2|3 shape,0.24071362368373045,0.3427109218548027,Severe
globalmet.globalmet_mod28,Longitudinal analysis DFSO - 2|4 average,0.0010707934702948148,0.011059014529274316,Severe
globalmet.globalmet_mod28,Longitudinal analysis DFSO - 2|4 shape,0.26213661154039064,0.36279790453768335,Severe
globalmet.globalmet_mod28,Longitudinal analysis DFSO - 2|5 average,0.005518123457227738,0.03621268518805703,Severe
globalmet.globalmet_mod28,Longitudinal analysis DFSO - 2|5 shape,0.5284089623197232,0.6063709403668955,Severe
globalmet.globalmet_mod28,Longitudinal analysis DFSO - 3|4 average,0.2625764965698699,0.4726376938257658,Severe
globalmet.globalmet_mod28,Longitudinal analysis DFSO - 3|4 shape,0.9549581170403738,0.9711438478376683,Severe
globalmet.globalmet_mod28,Longitudinal analysis DFSO - 3|5 average,0.09729443793820997,0.265348467104209,Severe
globalmet.globalmet_mod28,Longitudinal analysis DFSO - 3|5 shape,0.9680507340665117,0.9820804548500842,Severe
globalmet.globalmet_mod28,Longitudinal analysis DFSO - 4|5 average,0.3208828802040244,0.5362233807122955,Severe
globalmet.globalmet_mod28,Longitudinal analysis DFSO - 4|5 shape,0.41257482268570583,0.5008133685780244,Mild
globalmet.globalmet_mod29,Longitudinal analysis DFSO - 1|2 average,0.29651718342975225,0.5069357545746104,Severe
globalmet.globalmet_mod29,Longitudinal analysis DFSO - 1|2 shape,0.34121238493289574,0.43421383817721004,Mild
globalmet.globalmet_mod29,Longitudinal analysis DFSO - 1|3 average,0.216820875869473,0.42240004908948103,Severe
globalmet.globalmet_mod29,Longitudinal analysis DFSO - 1|3 shape,0.1184471884844002,0.19741198080733366,Mild
globalmet.globalmet_mod29,Longitudinal analysis DFSO - 1|4 average,0.06800211177856469,0.21052250820882434,Severe
globalmet.globalmet_mod29,Longitudinal analysis DFSO - 1|4 shape,4.8329975431903364e-4,0.0022830982011293514,Mild
globalmet.globalmet_mod29,Longitudinal analysis DFSO - 1|5 average,0.024770908063105116,0.10440929075595881,Severe
globalmet.globalmet_mod29,Longitudinal analysis DFSO - 1|5 shape,0.05513267693819891,0.11350845251982129,Mild
globalmet.globalmet_mod29,Longitudinal analysis DFSO - 2|3 average,0.260292188295824,0.46986842013286284,Severe
globalmet.globalmet_mod29,Longitudinal analysis DFSO - 2|3 shape,0.5625393611991627,0.6394091935421442,Severe
globalmet.globalmet_mod29,Longitudinal analysis DFSO - 2|4 average,0.05809997983790625,0.1893955032528527,Severe
globalmet.globalmet_mod29,Longitudinal analysis DFSO - 2|4 shape,0.07882148201477582,0.15077020693868276,Mild
globalmet.globalmet_mod29,Longitudinal analysis DFSO - 2|5 average,0.0021142086462181335,0.01862869156807586,Severe
globalmet.globalmet_mod29,Longitudinal analysis DFSO - 2|5 shape,0.03934240387533221,0.0874275641674049,Mild
globalmet.globalmet_mod29,Longitudinal analysis DFSO - 3|4 average,0.41285583055751673,0.6236052158441574,Severe
globalmet.globalmet_mod29,Longitudinal analysis DFSO - 3|4 shape,0.025497971874257484,0.06336774075259256,Mild
globalmet.globalmet_mod29,Longitudinal analysis DFSO - 3|5 average,0.07318983554781208,0.2232910237051894,Severe
globalmet.globalmet_mod29,Longitudinal analysis DFSO - 3|5 shape,0.2813633665492862,0.3812019804861297,Mild
globalmet.globalmet_mod29,Longitudinal analysis DFSO - 4|5 average,0.20521924763626345,0.41048974695235474,Severe
globalmet.globalmet_mod29,Longitudinal analysis DFSO - 4|5 shape,0.4176046563990067,0.5054580855549937,Severe
globalmet.globalmet_mod3,Longitudinal analysis DFSO - 1|2 average,0.008444341807412107,0.04880674622632686,Mild
globalmet.globalmet_mod3,Longitudinal analysis DFSO - 1|2 shape,0.005279673813198243,0.017460338594828834,Severe
globalmet.globalmet_mod3,Longitudinal analysis DFSO - 1|3 average,0.0011956383946906011,0.011956383946906011,Mild
globalmet.globalmet_mod3,Longitudinal analysis DFSO - 1|3 shape,0.24732906756431228,0.34895792321011754,Mild
globalmet.globalmet_mod3,Longitudinal analysis DFSO - 1|4 average,1.123851571368683e-22,7.080264899622703e-20,Mild
globalmet.globalmet_mod3,Longitudinal analysis DFSO - 1|4 shape,7.975067091297913e-9,2.2330187855634157e-7,Mild
globalmet.globalmet_mod3,Longitudinal analysis DFSO - 1|5 average,2.8874993397261144e-17,1.212749722684968e-14,Mild
globalmet.globalmet_mod3,Longitudinal analysis DFSO - 1|5 shape,1.4206264782965982e-16,1.9888770696152377e-14,Mild
globalmet.globalmet_mod3,Longitudinal analysis DFSO - 2|3 average,0.6192630682619414,0.775405106343607,Severe
globalmet.globalmet_mod3,Longitudinal analysis DFSO - 2|3 shape,2.51501091170731e-4,0.0014274386255636086,Mild
globalmet.globalmet_mod3,Longitudinal analysis DFSO - 2|4 average,7.336830171479379e-24,9.244406016064018e-21,Mild
globalmet.globalmet_mod3,Longitudinal analysis DFSO - 2|4 shape,5.709513759929889e-18,1.1989978895852768e-15,Mild
globalmet.globalmet_mod3,Longitudinal analysis DFSO - 2|5 average,7.502957237836885e-9,7.878105099728729e-7,Severe
globalmet.globalmet_mod3,Longitudinal analysis DFSO - 2|5 shape,6.454613364369104e-25,2.710937613035024e-22,Mild
globalmet.globalmet_mod3,Longitudinal analysis DFSO - 3|4 average,1.2037808863410124e-16,3.7919097919741893e-14,Mild
globalmet.globalmet_mod3,Longitudinal analysis DFSO - 3|4 shape,1.1432306551146101e-7,2.2864613102292203e-6,Mild
globalmet.globalmet_mod3,Longitudinal analysis DFSO - 3|5 average,1.1059661857096424e-7,5.574069575976598e-6,Severe
globalmet.globalmet_mod3,Longitudinal analysis DFSO - 3|5 shape,5.1189210453038606e-12,4.299893678055243e-10,Mild
globalmet.globalmet_mod3,Longitudinal analysis DFSO - 4|5 average,0.5674024331666858,0.7412015021128336,Severe
globalmet.globalmet_mod3,Longitudinal analysis DFSO - 4|5 shape,0.004288570471418335,0.014409596783965606,Mild
globalmet.globalmet_mod30,Longitudinal analysis DFSO - 1|2 average,0.14747561958114389,0.3360203990456443,Mild
globalmet.globalmet_mod30,Longitudinal analysis DFSO - 1|2 shape,0.91920951054726,0.9393381859607036,Severe
globalmet.globalmet_mod30,Longitudinal analysis DFSO - 1|3 average,0.0367435806772083,0.13910923391100272,Mild
globalmet.globalmet_mod30,Longitudinal analysis DFSO - 1|3 shape,0.5768253180334184,0.6495084010027767,Severe
globalmet.globalmet_mod30,Longitudinal analysis DFSO - 1|4 average,0.031927348888505624,0.12690365804264064,Mild
globalmet.globalmet_mod30,Longitudinal analysis DFSO - 1|4 shape,0.10211873986616224,0.1802095409402863,Severe
globalmet.globalmet_mod30,Longitudinal analysis DFSO - 1|5 average,0.3689131031892018,0.5839579271587867,Mild
globalmet.globalmet_mod30,Longitudinal analysis DFSO - 1|5 shape,0.0042863428737565466,0.014409596783965606,Mild
globalmet.globalmet_mod30,Longitudinal analysis DFSO - 2|3 average,0.38408193864716367,0.5967240970350508,Mild
globalmet.globalmet_mod30,Longitudinal analysis DFSO - 2|3 shape,0.2624044580757283,0.36279790453768335,Severe
globalmet.globalmet_mod30,Longitudinal analysis DFSO - 2|4 average,0.2469655136178825,0.453770749274359,Mild
globalmet.globalmet_mod30,Longitudinal analysis DFSO - 2|4 shape,0.09375934077365683,0.17271457510936783,Severe
globalmet.globalmet_mod30,Longitudinal analysis DFSO - 2|5 average,0.776628658177004,0.8675107351977173,Severe
globalmet.globalmet_mod30,Longitudinal analysis DFSO - 2|5 shape,0.0019134204288579434,0.007372812661654461,Mild
globalmet.globalmet_mod30,Longitudinal analysis DFSO - 3|4 average,0.8025447850435011,0.8870231834691328,Mild
globalmet.globalmet_mod30,Longitudinal analysis DFSO - 3|4 shape,0.4821892469801694,0.5641211246007554,Severe
globalmet.globalmet_mod30,Longitudinal analysis DFSO - 3|5 average,0.4371600027726953,0.6401721012855963,Severe
globalmet.globalmet_mod30,Longitudinal analysis DFSO - 3|5 shape,0.1313368272718573,0.21002967725175534,Mild
globalmet.globalmet_mod30,Longitudinal analysis DFSO - 4|5 average,0.8438281194752172,0.9056417636616472,Severe
globalmet.globalmet_mod30,Longitudinal analysis DFSO - 4|5 shape,0.0015089628632190487,0.006035851452876195,Mild
globalmet.globalmet_mod31,Longitudinal analysis DFSO - 1|2 average,0.7043306045520636,0.8263096477985105,Severe
globalmet.globalmet_mod31,Longitudinal analysis DFSO - 1|2 shape,0.3352958644912294,0.429342265507062,Mild
globalmet.globalmet_mod31,Longitudinal analysis DFSO - 1|3 average,0.696187445564598,0.8238207887974898,Mild
globalmet.globalmet_mod31,Longitudinal analysis DFSO - 1|3 shape,0.34220185818251553,0.43421383817721004,Severe
globalmet.globalmet_mod31,Longitudinal analysis DFSO - 1|4 average,0.4504545330468107,0.6485736823107304,Mild
globalmet.globalmet_mod31,Longitudinal analysis DFSO - 1|4 shape,0.031865424841853895,0.0747680359417801,Severe
globalmet.globalmet_mod31,Longitudinal analysis DFSO - 1|5 average,0.3632883209970774,0.5786893608803003,Mild
globalmet.globalmet_mod31,Longitudinal analysis DFSO - 1|5 shape,0.008303879346381703,0.02622277688331064,Severe
globalmet.globalmet_mod31,Longitudinal analysis DFSO - 2|3 average,0.7743531949658753,0.8665053513827734,Mild
globalmet.globalmet_mod31,Longitudinal analysis DFSO - 2|3 shape,0.13858626149417252,0.2196461502926508,Severe
globalmet.globalmet_mod31,Longitudinal analysis DFSO - 2|4 average,0.1571230206333984,0.3510195141809964,Mild
globalmet.globalmet_mod31,Longitudinal analysis DFSO - 2|4 shape,0.03125342995027708,0.073744048197283,Severe
globalmet.globalmet_mod31,Longitudinal analysis DFSO - 2|5 average,0.4985556811524421,0.6880396037810264,Mild
globalmet.globalmet_mod31,Longitudinal analysis DFSO - 2|5 shape,4.043630640230047e-4,0.0020688900964635267,Severe
globalmet.globalmet_mod31,Longitudinal analysis DFSO - 3|4 average,0.3046253626964763,0.5179864466903645,Mild
globalmet.globalmet_mod31,Longitudinal analysis DFSO - 3|4 shape,0.0506516953623506,0.10636856026093625,Severe
globalmet.globalmet_mod31,Longitudinal analysis DFSO - 3|5 average,0.4569672210438773,0.6557843946643342,Mild
globalmet.globalmet_mod31,Longitudinal analysis DFSO - 3|5 shape,0.007550120430562042,0.02439269677566198,Severe
globalmet.globalmet_mod31,Longitudinal analysis DFSO - 4|5 average,0.4289119268379016,0.6351143345106129,Mild
globalmet.globalmet_mod31,Longitudinal analysis DFSO - 4|5 shape,0.035783836128230974,0.08072844420075996,Severe
globalmet.globalmet_mod32,Longitudinal analysis DFSO - 1|2 average,0.012326963714070143,0.06375466790053319,Mild
globalmet.globalmet_mod32,Longitudinal analysis DFSO - 1|2 shape,0.01235472689557217,0.03578610549062283,Severe
globalmet.globalmet_mod32,Longitudinal analysis DFSO - 1|3 average,0.03297989398271489,0.12985833255693988,Mild
globalmet.globalmet_mod32,Longitudinal analysis DFSO - 1|3 shape,0.020185838155579373,0.05400033137161361,Mild
globalmet.globalmet_mod32,Longitudinal analysis DFSO - 1|4 average,4.1241444149449105e-7,1.791869642355375e-5,Mild
globalmet.globalmet_mod32,Longitudinal analysis DFSO - 1|4 shape,9.41581064815078e-5,6.277207098767187e-4,Mild
globalmet.globalmet_mod32,Longitudinal analysis DFSO - 1|5 average,3.392253867761987e-4,0.004858315940720231,Severe
globalmet.globalmet_mod32,Longitudinal analysis DFSO - 1|5 shape,3.927012281109694e-5,3.038179749568237e-4,Mild
globalmet.globalmet_mod32,Longitudinal analysis DFSO - 2|3 average,0.8001471454810227,0.8870231834691328,Severe
globalmet.globalmet_mod32,Longitudinal analysis DFSO - 2|3 shape,0.6202391819282861,0.6891584548329163,Mild
globalmet.globalmet_mod32,Longitudinal analysis DFSO - 2|4 average,7.401605970717453e-4,0.00825311816203893,Mild
globalmet.globalmet_mod32,Longitudinal analysis DFSO - 2|4 shape,8.246091842023666e-4,0.0036076651808853535,Mild
globalmet.globalmet_mod32,Longitudinal analysis DFSO - 2|5 average,0.28914406886015387,0.5025124507086812,Severe
globalmet.globalmet_mod32,Longitudinal analysis DFSO - 2|5 shape,2.0738150691906568e-5,1.742004658120152e-4,Mild
globalmet.globalmet_mod32,Longitudinal analysis DFSO - 3|4 average,0.005776689856186049,0.03732630368612524,Mild
globalmet.globalmet_mod32,Longitudinal analysis DFSO - 3|4 shape,1.7487899080621385e-4,0.001047494327459528,Mild
globalmet.globalmet_mod32,Longitudinal analysis DFSO - 3|5 average,0.20087567686297056,0.40727248677830585,Severe
globalmet.globalmet_mod32,Longitudinal analysis DFSO - 3|5 shape,2.4118719288834405e-6,2.6285875701551176e-5,Mild
globalmet.globalmet_mod32,Longitudinal analysis DFSO - 4|5 average,0.5738294201971917,0.7438529521074708,Severe
globalmet.globalmet_mod32,Longitudinal analysis DFSO - 4|5 shape,0.1288550998142927,0.20815054585385742,Mild
globalmet.globalmet_mod33,Longitudinal analysis DFSO - 1|2 average,0.3190032777027253,0.5337903451599387,Mild
globalmet.globalmet_mod33,Longitudinal analysis DFSO - 1|2 shape,0.9824358673816724,0.9871365174648383,Severe
globalmet.globalmet_mod33,Longitudinal analysis DFSO - 1|3 average,0.30542748059414426,0.5186504387447733,Mild
globalmet.globalmet_mod33,Longitudinal analysis DFSO - 1|3 shape,0.14763100892781034,0.2313620289167177,Mild
globalmet.globalmet_mod33,Longitudinal analysis DFSO - 1|4 average,0.045686509229232716,0.16124650316199782,Mild
globalmet.globalmet_mod33,Longitudinal analysis DFSO - 1|4 shape,0.12558408701510193,0.20602681008155713,Mild
globalmet.globalmet_mod33,Longitudinal analysis DFSO - 1|5 average,0.7174126297985403,0.8346628933944236,Mild
globalmet.globalmet_mod33,Longitudinal analysis DFSO - 1|5 shape,0.029988561163078173,0.07115929767510075,Severe
globalmet.globalmet_mod33,Longitudinal analysis DFSO - 2|3 average,0.7604791731189674,0.8570695511000884,Severe
globalmet.globalmet_mod33,Longitudinal analysis DFSO - 2|3 shape,0.2526800975442939,0.35375213656201143,Mild
globalmet.globalmet_mod33,Longitudinal analysis DFSO - 2|4 average,0.8649324040399362,0.9212297794508196,Severe
globalmet.globalmet_mod33,Longitudinal analysis DFSO - 2|4 shape,0.23354243391507562,0.33707155410423284,Mild
globalmet.globalmet_mod33,Longitudinal analysis DFSO - 2|5 average,0.06186792083992901,0.19735083609698875,Severe
globalmet.globalmet_mod33,Longitudinal analysis DFSO - 2|5 shape,0.07468911466966253,0.14522883407989937,Severe
globalmet.globalmet_mod33,Longitudinal analysis DFSO - 3|4 average,0.6740014053115447,0.8088016863738536,Mild
globalmet.globalmet_mod33,Longitudinal analysis DFSO - 3|4 shape,0.2475939550395596,0.34895792321011754,Mild
globalmet.globalmet_mod33,Longitudinal analysis DFSO - 3|5 average,0.22741946707478597,0.43550622702921193,Severe
globalmet.globalmet_mod33,Longitudinal analysis DFSO - 3|5 shape,0.0028068395829239138,0.010432501104672955,Severe
globalmet.globalmet_mod33,Longitudinal analysis DFSO - 4|5 average,0.12367890299046275,0.30121794627020065,Severe
globalmet.globalmet_mod33,Longitudinal analysis DFSO - 4|5 shape,0.09680364857160093,0.17440414600318271,Severe
globalmet.globalmet_mod34,Longitudinal analysis DFSO - 1|2 average,0.6802282828082413,0.8133525035159733,Mild
globalmet.globalmet_mod34,Longitudinal analysis DFSO - 1|2 shape,1.725728044482208e-4,0.001047494327459528,Mild
globalmet.globalmet_mod34,Longitudinal analysis DFSO - 1|3 average,0.6683348270636453,0.8061766859026718,Severe
globalmet.globalmet_mod34,Longitudinal analysis DFSO - 1|3 shape,0.4975290485699243,0.5756534446263587,Mild
globalmet.globalmet_mod34,Longitudinal analysis DFSO - 1|4 average,0.002871993764434906,0.022616950894924888,Mild
globalmet.globalmet_mod34,Longitudinal analysis DFSO - 1|4 shape,0.003108881359853403,0.01119386512204683,Mild
globalmet.globalmet_mod34,Longitudinal analysis DFSO - 1|5 average,0.0019211405889725654,0.01706756962291311,Severe
globalmet.globalmet_mod34,Longitudinal analysis DFSO - 1|5 shape,3.323600864360859e-4,0.001748267071192789,Mild
globalmet.globalmet_mod34,Longitudinal analysis DFSO - 2|3 average,0.17357561651716372,0.37321719592427693,Severe
globalmet.globalmet_mod34,Longitudinal analysis DFSO - 2|3 shape,0.7342929274896657,0.7827488059534508,Mild
globalmet.globalmet_mod34,Longitudinal analysis DFSO - 2|4 average,0.012932753424355846,0.06624093217352994,Severe
globalmet.globalmet_mod34,Longitudinal analysis DFSO - 2|4 shape,0.027855476920983425,0.0676260133341794,Mild
globalmet.globalmet_mod34,Longitudinal analysis DFSO - 2|5 average,0.003466582218726533,0.025693491738796658,Severe
globalmet.globalmet_mod34,Longitudinal analysis DFSO - 2|5 shape,1.7118317665713422e-4,0.001047494327459528,Mild
globalmet.globalmet_mod34,Longitudinal analysis DFSO - 3|4 average,3.8192619737683383e-4,0.005126002148945503,Mild
globalmet.globalmet_mod34,Longitudinal analysis DFSO - 3|4 shape,0.014125522535552042,0.04035210578981248,Mild
globalmet.globalmet_mod34,Longitudinal analysis DFSO - 3|5 average,3.739385566184405e-5,7.85270968898725e-4,Mild
globalmet.globalmet_mod34,Longitudinal analysis DFSO - 3|5 shape,0.00921792520333756,0.028259332740158946,Mild
globalmet.globalmet_mod34,Longitudinal analysis DFSO - 4|5 average,0.08041176830591544,0.24009200963377597,Severe
globalmet.globalmet_mod34,Longitudinal analysis DFSO - 4|5 shape,0.029380367271933293,0.0701122400807499,Mild
globalmet.globalmet_mod35,Longitudinal analysis DFSO - 1|2 average,0.4132028849790409,0.6236052158441574,Severe
globalmet.globalmet_mod35,Longitudinal analysis DFSO - 1|2 shape,0.011447710657187027,0.033622646685444416,Mild
globalmet.globalmet_mod35,Longitudinal analysis DFSO - 1|3 average,0.4736864348356582,0.6739459251399408,Severe
globalmet.globalmet_mod35,Longitudinal analysis DFSO - 1|3 shape,0.2618049645080078,0.36279790453768335,Mild
globalmet.globalmet_mod35,Longitudinal analysis DFSO - 1|4 average,0.011552116305141807,0.06078960613539497,Severe
globalmet.globalmet_mod35,Longitudinal analysis DFSO - 1|4 shape,2.0291101228804165e-6,2.303314193539932e-5,Mild
globalmet.globalmet_mod35,Longitudinal analysis DFSO - 1|5 average,2.4516144568124997e-6,7.920600552778846e-5,Severe
