module_name,enrichment_category,Term,Overlap,genesinpath,totalpathgenes,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes,GeneRatio
PBMC_mod30,GO_Biological_Process_2021,regulation of gene silencing by RNA (GO:0060966),4/55,4,55,0.0010257438905669316,0.032944480249973214,0,0,9.822288409034499,67.60030073693834,POLR2G;POLR2I;POLR2K;POLR2L,0.07272727272727272
PBMC_mod30,GO_Biological_Process_2021,regulation of posttranscriptional gene silencing (GO:0060147),4/55,4,55,0.0010257438905669316,0.032944480249973214,0,0,9.822288409034499,67.60030073693834,POLR2G;POLR2I;POLR2K;POLR2L,0.07272727272727272
PBMC_mod30,GO_Biological_Process_2021,negative regulation of DNA recombination (GO:0045910),4/57,4,57,0.0011732257276183726,0.036604642701693224,0,0,9.450680678289945,63.773177072143305,POLR2G;POLR2I;POLR2K;POLR2L,0.07017543859649122
PBMC_mod30,GO_Biological_Process_2021,autophagosome membrane docking (GO:0016240),2/7,2,7,0.0013332573873808921,0.040442140750553725,0,0,49.5825,328.24260403586686,VAMP8;CALM1,0.2857142857142857
PBMC_mod30,KEGG_2021_Human,Oxidative phosphorylation,28/133,28,133,5.3194646060926e-32,6.64933075761575e-30,0,0,39.26965174129353,2827.8606483089034,NDUFB9;COX7B;NDUFB8;NDUFA11;NDUFB10;UQCRB;NDUFB4;COX17;NDUFB2;NDUFB1;COX7A2;UQCR11;UQCR10;COX6A1;COX5B;COX7C;COX8A;NDUFA6;NDUFA4;NDUFA3;NDUFA2;NDUFC2;NDUFC1;COX6C;PPA2;NDUFS7;UQCRQ;NDUFS5,0.21052631578947367
PBMC_mod30,KEGG_2021_Human,Non-alcoholic fatty liver disease,27/155,27,155,1.7045902291974337e-28,1.0653688932483961e-26,0,0,30.796875,1969.123172432541,NDUFB9;COX7B;NDUFB8;NDUFA11;NDUFB10;UQCRB;NDUFB4;NDUFB2;NDUFB1;COX7A2;UQCR11;UQCR10;COX6A1;COX5B;COX7C;COX8A;NDUFA6;NDUFA4;NDUFA3;NDUFA2;NDUFC2;NDUFC1;COX6C;NDUFS7;UQCRQ;NDUFS5;BAX,0.17419354838709677
PBMC_mod30,KEGG_2021_Human,Huntington disease,32/306,32,306,1.9571478652950838e-26,8.154782772062848e-25,0,0,17.575743964065133,1040.4088918700293,NDUFB9;COX7B;NDUFB8;NDUFA11;NDUFB10;UQCRB;NDUFB4;NDUFB2;NDUFB1;COX7A2;UQCR11;UQCR10;COX6A1;COX5B;COX7C;POLR2G;POLR2I;POLR2K;POLR2L;COX8A;NDUFA6;NDUFA4;NDUFA3;NDUFA2;NDUFC2;NDUFC1;COX6C;NDUFS7;PSMA1;UQCRQ;NDUFS5;BAX,0.10457516339869281
PBMC_mod30,KEGG_2021_Human,Parkinson disease,29/249,29,249,2.411332580463492e-25,7.535414313948413e-24,0,0,19.44367737525632,1102.154115066307,NDUFB9;COX7B;NDUFB8;NDUFA11;NDUFB10;UQCRB;NDUFB4;NDUFB2;NDUFB1;COX7A2;UQCR11;UQCR10;COX6A1;COX5B;COX7C;COX8A;NDUFA6;NDUFA4;NDUFA3;NDUFA2;NDUFC2;NDUFC1;COX6C;NDUFS7;PSMA1;UQCRQ;NDUFS5;BAX;CALM1,0.11646586345381527
PBMC_mod30,KEGG_2021_Human,Diabetic cardiomyopathy,27/203,27,203,3.2888948437042014e-25,8.222237109260503e-24,0,0,22.34318181818182,1259.5762238734462,NDUFB9;COX7B;NDUFB8;NDUFA11;NDUFB10;UQCRB;NDUFB4;NDUFB2;NDUFB1;COX7A2;UQCR11;UQCR10;COX6A1;COX5B;COX7C;MPC1;COX8A;NDUFA6;NDUFA4;NDUFA3;NDUFA2;NDUFC2;NDUFC1;COX6C;NDUFS7;UQCRQ;NDUFS5,0.1330049261083744
PBMC_mod30,KEGG_2021_Human,Prion disease,29/273,29,273,3.471328197712536e-24,7.231933745234449e-23,0,0,17.5097374584001,945.8323297486858,NDUFB9;COX7B;NDUFB8;NDUFA11;NDUFB10;UQCRB;NDUFB4;NDUFB2;NDUFB1;COX7A2;UQCR11;UQCR10;COX6A1;COX5B;COX7C;COX8A;NDUFA6;NDUFA4;NDUFA3;NDUFA2;NDUFC2;NDUFC1;COX6C;NDUFS7;PSMA1;UQCRQ;NDUFS5;CSNK2B;BAX,0.10622710622710622
PBMC_mod30,KEGG_2021_Human,Thermogenesis,27/232,27,232,1.2654287152746191e-23,2.2596941344189627e-22,0,0,19.154146341463413,1009.884096030188,NDUFB9;COX7B;NDUFB8;NDUFA11;NDUFB10;UQCRB;NDUFB4;COX17;NDUFB2;NDUFB1;COX7A2;UQCR11;UQCR10;COX6A1;COX5B;COX7C;COX8A;NDUFA6;NDUFA4;NDUFA3;NDUFA2;NDUFC2;NDUFC1;COX6C;NDUFS7;UQCRQ;NDUFS5,0.11637931034482758
PBMC_mod30,KEGG_2021_Human,Amyotrophic lateral sclerosis,29/364,29,364,1.1957202902091933e-20,1.8683129534518647e-19,0,0,12.69413084951184,582.3172691400459,NDUFB9;COX7B;NDUFB8;NDUFA11;NDUFB10;UQCRB;NDUFB4;NDUFB2;NDUFB1;COX7A2;UQCR11;UQCR10;COX6A1;COX5B;COX7C;COX8A;NDUFA6;NDUFA4;NDUFA3;NDUFA2;NDUFC2;NDUFC1;COX6C;NDUFS7;PSMA1;UQCRQ;NDUFS5;BAX;PFN1,0.07967032967032966
PBMC_mod30,KEGG_2021_Human,Alzheimer disease,29/369,29,369,1.7464932092985346e-20,2.4256850129146317e-19,0,0,12.504245908889871,568.869313304513,NDUFB9;COX7B;NDUFB8;NDUFA11;NDUFB10;UQCRB;NDUFB4;NDUFB2;NDUFB1;COX7A2;UQCR11;UQCR10;COX6A1;COX5B;COX7C;COX8A;NDUFA6;NDUFA4;NDUFA3;NDUFA2;NDUFC2;NDUFC1;COX6C;NDUFS7;PSMA1;UQCRQ;NDUFS5;CSNK2B;CALM1,0.07859078590785908
PBMC_mod30,KEGG_2021_Human,Pathways of neurodegeneration,30/475,30,475,1.732359478040469e-18,2.1654493475505863e-17,0,0,9.904494382022472,405.06457556543245,NDUFB9;COX7B;NDUFB8;NDUFA11;NDUFB10;UQCRB;NDUFB4;NDUFB2;NDUFB1;COX7A2;UQCR11;UQCR10;COX6A1;COX5B;COX7C;COX8A;NDUFA6;NDUFA4;NDUFA3;NDUFA2;NDUFC2;NDUFC1;COX6C;NDUFS7;PSMA1;UQCRQ;NDUFS5;CSNK2B;BAX;CALM1,0.06315789473684211
PBMC_mod30,KEGG_2021_Human,Retrograde endocannabinoid signaling,15/148,15,148,1.141966102785034e-12,1.2976887531648113e-11,0,0,15.118152524167561,415.72303528571524,NDUFB9;NDUFB8;NDUFA6;NDUFA11;NDUFB10;NDUFA4;NDUFB4;NDUFA3;NDUFA2;NDUFB2;NDUFC2;NDUFB1;NDUFC1;NDUFS7;NDUFS5,0.10135135135135136
PBMC_mod30,KEGG_2021_Human,Cardiac muscle contraction,11/87,11,87,1.1523967775898669e-10,1.2004133099894446e-9,0,0,18.94231439525967,433.4760552547574,COX8A;COX7B;UQCRB;UQCRQ;COX7A2;UQCR11;UQCR10;COX6A1;COX5B;COX6C;COX7C,0.12643678160919541
PBMC_mod30,KEGG_2021_Human,RNA polymerase,4/31,4,31,1.1003731855871462e-4,0.0010580511399876406,0,0,18.57571495546179,169.31190173889232,POLR2G;POLR2I;POLR2K;POLR2L,0.12903225806451613
PBMC_mod30,KEGG_2021_Human,Spliceosome,7/150,7,150,2.2423381359573284e-4,0.0020020876213904717,0,0,6.219941348973607,52.26505527750044,LSM6;PRPF18;SNRPG;SNRNP27;SNRPB2;TXNL4A;LSM3,0.04666666666666667
PBMC_mod30,Reactome_2016,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins. Homo sapiens R-HSA-163200",32/109,32,109,1.0480462657691482e-41,5.334555492764964e-39,0,0,63.17202797202797,5960.853246029871,NDUFB9;COX7B;NDUFB8;NDUFA11;NDUFB10;UQCRB;NDUFB4;NDUFB2;ATP5J;NDUFB1;ATP5I;UQCR11;ATP5H;ETFB;UQCR10;COX6A1;ATP5O;COX5B;COX7C;ATP5L;COX8A;NDUFA6;NDUFA4;NDUFA3;NDUFA2;NDUFC2;NDUFC1;COX6C;ATP5J2;NDUFS7;UQCRQ;NDUFS5,0.29357798165137616
PBMC_mod30,Reactome_2016,The citric acid (TCA) cycle and respiratory electron transport Homo sapiens R-HSA-1428517,33/153,33,153,4.771447545758339e-38,1.2143334003954973e-35,0,0,42.03449612403101,3612.258964417987,NDUFB9;COX7B;NDUFB8;NDUFA11;NDUFB10;UQCRB;NDUFB4;NDUFB2;ATP5J;NDUFB1;ATP5I;UQCR11;ATP5H;ETFB;UQCR10;COX6A1;ATP5O;COX5B;COX7C;ATP5L;MPC1;COX8A;NDUFA6;NDUFA4;NDUFA3;NDUFA2;NDUFC2;NDUFC1;COX6C;ATP5J2;NDUFS7;UQCRQ;NDUFS5,0.21568627450980393
PBMC_mod30,Reactome_2016,Respiratory electron transport Homo sapiens R-HSA-611105,26/88,26,88,4.931022653429719e-34,8.366301768652422e-32,0,0,60.979127134724855,4676.632363367824,NDUFB9;COX7B;NDUFB8;NDUFA11;NDUFB10;UQCRB;NDUFB4;NDUFB2;NDUFB1;UQCR11;ETFB;UQCR10;COX6A1;COX5B;COX7C;COX8A;NDUFA6;NDUFA4;NDUFA3;NDUFA2;NDUFC2;NDUFC1;COX6C;NDUFS7;UQCRQ;NDUFS5,0.29545454545454547
PBMC_mod30,Reactome_2016,Complex I biogenesis Homo sapiens R-HSA-6799198,14/49,14,49,1.560997945344402e-18,1.9863698854507515e-16,0,0,53.52162162162162,2194.4510522199903,NDUFB9;NDUFB8;NDUFA6;NDUFA11;NDUFB10;NDUFB4;NDUFA3;NDUFA2;NDUFB2;NDUFC2;NDUFB1;NDUFC1;NDUFS7;NDUFS5,0.2857142857142857
PBMC_mod30,Reactome_2016,Metabolism Homo sapiens R-HSA-1430728,47/1908,47,1908,1.7487955292298168e-12,1.7802738487559533e-10,0,0,3.9479429011985143,106.87908067240396,NDUFB9;COX7B;NDUFB8;NDUFA11;NDUFB10;UQCRB;NDUFB4;NDUFB2;ATP5J;NDUFB1;MT1X;ATP5I;UQCR11;ATP5H;ETFB;UQCR10;COX6A1;ATP5O;COX5B;COX7C;NUDT3;ATP5L;DGUOK;TRMT112;SCP2;MPC1;PPCS;VKORC1;COX8A;NDUFA6;NDUFA4;NDUFA3;NDUFA2;NDUFC2;NDUFC1;MED4;COX6C;ATP5J2;RPS26;GCHFR;NDUFS7;PSMA1;UQCRQ;NDUFS5;HPRT1;FAU;CALM1,0.024633123689727462
PBMC_mod30,Reactome_2016,Gene Expression Homo sapiens R-HSA-74160,39/1631,39,1631,5.471838448661477e-10,4.641942950614486e-8,0,0,3.633993136413776,77.49939624280866,COX7B;GTF2A2;ZBTB8OS;RPS27L;COX6A1;COX5B;COX7C;TRMT112;SNRPB2;POLR2G;TXNL4A;POLR2I;SEC11A;POLR2K;POLR2L;COX8A;CBX3;NDUFA4;LSM1;TPRKB;ZCRB1;DEK;MED4;COX6C;THOC7;LSM3;SRP9;RPS26;LSM6;PPA2;PSMA1;CSNK2B;SNRPG;HNRNPD;SNRNP27;PIN1;BAX;GEMIN7;FAU,0.023911710606989576
PBMC_mod30,Reactome_2016,Formation of ATP by chemiosmotic coupling Homo sapiens R-HSA-163210,6/16,6,16,1.926954407113641e-9,1.387980532644747e-7,0,0,76.26153846153846,1530.3650855308613,ATP5J;ATP5I;ATP5H;ATP5O;ATP5L;ATP5J2,0.375
PBMC_mod30,Reactome_2016,mRNA Splicing Homo sapiens R-HSA-72172,12/144,12,144,2.1815018194809386e-9,1.387980532644747e-7,0,0,11.943030303030303,238.18286643226554,LSM6;SNRPG;HNRNPD;SNRNP27;POLR2G;SNRPB2;ZCRB1;TXNL4A;POLR2I;LSM3;POLR2K;POLR2L,0.08333333333333333
PBMC_mod30,Reactome_2016,Processing of Capped Intron-Containing Pre-mRNA Homo sapiens R-HSA-72203,13/193,13,193,6.198692963859205e-9,3.505705242893706e-7,0,0,9.52848620432513,180.078168811157,ZCRB1;THOC7;LSM3;LSM6;SNRPG;HNRNPD;SNRNP27;SNRPB2;POLR2G;TXNL4A;POLR2I;POLR2K;POLR2L,0.06735751295336788
PBMC_mod30,Reactome_2016,mRNA Splicing - Major Pathway Homo sapiens R-HSA-72163,11/134,11,134,1.220494624732943e-8,6.21231763989068e-7,0,0,11.67635815431002,212.75987897881328,LSM6;SNRPG;HNRNPD;SNRNP27;POLR2G;SNRPB2;TXNL4A;POLR2I;LSM3;POLR2K;POLR2L,0.08208955223880597
PBMC_mod30,Reactome_2016,mRNA Splicing - Minor Pathway Homo sapiens R-HSA-72165,7/52,7,52,1.9783780060455234e-7,9.154494591610649e-6,0,0,19.86394265232975,306.6162101155132,SNRPG;POLR2G;ZCRB1;TXNL4A;POLR2I;POLR2K;POLR2L,0.1346153846153846
PBMC_mod30,Reactome_2016,Transcriptional Regulation by TP53 Homo sapiens R-HSA-3700989,14/348,14,348,9.732447053233808e-7,4.128179625080006e-5,0,0,5.5238711765657875,76.46490647050324,COX8A;COX7B;NDUFA4;COX6A1;COX5B;COX6C;COX7C;CSNK2B;PIN1;BAX;POLR2G;POLR2I;POLR2K;POLR2L,0.040229885057471264
PBMC_mod30,Reactome_2016,TP53 Regulates Metabolic Genes Homo sapiens R-HSA-5628897,7/84,7,84,5.392094286688661e-6,2.1112123014804064e-4,0,0,11.590029325513196,140.59373966640626,COX8A;COX7B;NDUFA4;COX6A1;COX5B;COX6C;COX7C,0.08333333333333333
PBMC_mod30,Reactome_2016,Signaling by FGFR2 IIIa TM Homo sapiens R-HSA-8851708,4/19,4,19,1.4621135266635357e-5,5.315827036226711e-4,0,0,33.45654008438819,372.47308115826553,POLR2G;POLR2I;POLR2K;POLR2L,0.21052631578947367
PBMC_mod30,Reactome_2016,RNA Polymerase II HIV Promoter Escape Homo sapiens R-HSA-167162,5/44,5,44,2.7575021966481578e-5,7.017843090469561e-4,0,0,16.16772823779193,169.73851484965653,GTF2A2;POLR2G;POLR2I;POLR2K;POLR2L,0.11363636363636363
PBMC_mod30,Reactome_2016,RNA Polymerase II Promoter Escape Homo sapiens R-HSA-73776,5/44,5,44,2.7575021966481578e-5,7.017843090469561e-4,0,0,16.16772823779193,169.73851484965653,GTF2A2;POLR2G;POLR2I;POLR2K;POLR2L,0.11363636363636363
PBMC_mod30,Reactome_2016,RNA Polymerase II Transcription Initiation And Promoter Clearance Homo sapiens R-HSA-76042,5/44,5,44,2.7575021966481578e-5,7.017843090469561e-4,0,0,16.16772823779193,169.73851484965653,GTF2A2;POLR2G;POLR2I;POLR2K;POLR2L,0.11363636363636363
PBMC_mod30,Reactome_2016,RNA Polymerase II Transcription Initiation Homo sapiens R-HSA-75953,5/44,5,44,2.7575021966481578e-5,7.017843090469561e-4,0,0,16.16772823779193,169.73851484965653,GTF2A2;POLR2G;POLR2I;POLR2K;POLR2L,0.11363636363636363
PBMC_mod30,Reactome_2016,RNA Polymerase II Transcription Pre-Initiation And Promoter Opening Homo sapiens R-HSA-73779,5/44,5,44,2.7575021966481578e-5,7.017843090469561e-4,0,0,16.16772823779193,169.73851484965653,GTF2A2;POLR2G;POLR2I;POLR2K;POLR2L,0.11363636363636363
PBMC_mod30,Reactome_2016,HIV Transcription Initiation Homo sapiens R-HSA-167161,5/44,5,44,2.7575021966481578e-5,7.017843090469561e-4,0,0,16.16772823779193,169.73851484965653,GTF2A2;POLR2G;POLR2I;POLR2K;POLR2L,0.11363636363636363
PBMC_mod30,Reactome_2016,MicroRNA (miRNA) biogenesis Homo sapiens R-HSA-203927,4/23,4,23,3.256977045669201e-5,7.535460528389197e-4,0,0,26.407728181212526,272.8479745826913,POLR2G;POLR2I;POLR2K;POLR2L,0.17391304347826086
PBMC_mod30,Reactome_2016,Abortive elongation of HIV-1 transcript in the absence of Tat Homo sapiens R-HSA-167242,4/23,4,23,3.256977045669201e-5,7.535460528389197e-4,0,0,26.407728181212526,272.8479745826913,POLR2G;POLR2I;POLR2K;POLR2L,0.17391304347826086
PBMC_mod30,Reactome_2016,FGFR2 alternative splicing Homo sapiens R-HSA-6803529,4/26,4,26,5.395666151249858e-5,0.0011940843786896423,0,0,22.803222094361335,224.09477486184562,POLR2G;POLR2I;POLR2K;POLR2L,0.15384615384615385
PBMC_mod30,Reactome_2016,RNA Pol II CTD phosphorylation and interaction with CE Homo sapiens R-HSA-167160,4/27,4,27,6.294213202635265e-5,0.00128150180805654,0,0,21.810676940011007,210.9811076745816,POLR2G;POLR2I;POLR2K;POLR2L,0.14814814814814814
PBMC_mod30,Reactome_2016,RNA Pol II CTD phosphorylation and interaction with CE Homo sapiens R-HSA-77075,4/27,4,27,6.294213202635265e-5,0.00128150180805654,0,0,21.810676940011007,210.9811076745816,POLR2G;POLR2I;POLR2K;POLR2L,0.14814814814814814
PBMC_mod30,Reactome_2016,RNA Polymerase II Transcription Homo sapiens R-HSA-73857,7/124,7,124,6.838442067503456e-5,0.0013387565432150996,0,0,7.612186379928316,73.00364984459202,GTF2A2;SNRPG;POLR2G;POLR2I;THOC7;POLR2K;POLR2L,0.056451612903225805
PBMC_mod30,Reactome_2016,PIWI-interacting RNA (piRNA) biogenesis Homo sapiens R-HSA-5601884,4/29,4,29,8.411413086317573e-5,0.0015290747360484443,0,0,20.06379746835443,188.26535269162926,POLR2G;POLR2I;POLR2K;POLR2L,0.13793103448275862
PBMC_mod30,Reactome_2016,mRNA Capping Homo sapiens R-HSA-72086,4/29,4,29,8.411413086317573e-5,0.0015290747360484443,0,0,20.06379746835443,188.26535269162926,POLR2G;POLR2I;POLR2K;POLR2L,0.13793103448275862
PBMC_mod30,Reactome_2016,Pausing and recovery of Tat-mediated HIV elongation Homo sapiens R-HSA-167238,4/31,4,31,1.1003731855871462e-4,0.0018669665048795245,0,0,18.57571495546179,169.31190173889232,POLR2G;POLR2I;POLR2K;POLR2L,0.12903225806451613
PBMC_mod30,Reactome_2016,Tat-mediated HIV elongation arrest and recovery Homo sapiens R-HSA-167243,4/31,4,31,1.1003731855871462e-4,0.0018669665048795245,0,0,18.57571495546179,169.31190173889232,POLR2G;POLR2I;POLR2K;POLR2L,0.12903225806451613
PBMC_mod30,Reactome_2016,HIV elongation arrest and recovery Homo sapiens R-HSA-167287,4/32,4,32,1.2496703900530346e-4,0.0019275219046575593,0,0,17.911392405063292,160.97793251770543,POLR2G;POLR2I;POLR2K;POLR2L,0.125
PBMC_mod30,Reactome_2016,Pausing and recovery of HIV elongation Homo sapiens R-HSA-167290,4/32,4,32,1.2496703900530346e-4,0.0019275219046575593,0,0,17.911392405063292,160.97793251770543,POLR2G;POLR2I;POLR2K;POLR2L,0.125
PBMC_mod30,Reactome_2016,Elongation arrest and recovery Homo sapiens R-HSA-112387,4/32,4,32,1.2496703900530346e-4,0.0019275219046575593,0,0,17.911392405063292,160.97793251770543,POLR2G;POLR2I;POLR2K;POLR2L,0.125
PBMC_mod30,Reactome_2016,Formation of the Early Elongation Complex Homo sapiens R-HSA-113418,4/33,4,33,1.4131087387765138e-4,0.0019979787445479043,0,0,17.292885202968137,153.29361639214926,POLR2G;POLR2I;POLR2K;POLR2L,0.12121212121212122
PBMC_mod30,Reactome_2016,Formation of the HIV-1 Early Elongation Complex Homo sapiens R-HSA-167158,4/33,4,33,1.4131087387765138e-4,0.0019979787445479043,0,0,17.292885202968137,153.29361639214926,POLR2G;POLR2I;POLR2K;POLR2L,0.12121212121212122
PBMC_mod30,Reactome_2016,FGFR2 mutant receptor activation Homo sapiens R-HSA-1839126,4/33,4,33,1.4131087387765138e-4,0.0019979787445479043,0,0,17.292885202968137,153.29361639214926,POLR2G;POLR2I;POLR2K;POLR2L,0.12121212121212122
PBMC_mod30,Reactome_2016,RNA Polymerase II Pre-transcription Events Homo sapiens R-HSA-674695,5/64,5,64,1.6994315471109475e-4,0.0023378666418364114,0,0,10.676346755910613,92.67118694145988,GTF2A2;POLR2G;POLR2I;POLR2K;POLR2L,0.078125
PBMC_mod30,Reactome_2016,Transcription of the HIV genome Homo sapiens R-HSA-167172,5/67,5,67,2.1110080034322687e-4,0.0028276396677553283,0,0,10.15820834189439,85.97069297232161,GTF2A2;POLR2G;POLR2I;POLR2K;POLR2L,0.07462686567164178
PBMC_mod30,Reactome_2016,mRNA decay by 5' to 3' exoribonuclease Homo sapiens R-HSA-430039,3/15,3,15,2.2096478665743755e-4,0.002883873754067582,0,0,31.17295597484277,262.39858153602063,LSM6;LSM1;LSM3,0.2
PBMC_mod30,Reactome_2016,Viral Messenger RNA Synthesis Homo sapiens R-HSA-168325,4/42,4,42,3.6525192420390576e-4,0.004478203494021347,0,0,13.191205862758162,104.40738183574314,POLR2G;POLR2I;POLR2K;POLR2L,0.09523809523809523
PBMC_mod30,Reactome_2016,Transcriptional regulation of pluripotent stem cells Homo sapiens R-HSA-452723,4/42,4,42,3.6525192420390576e-4,0.004478203494021347,0,0,13.191205862758162,104.40738183574314,POLR2G;POLR2I;POLR2K;POLR2L,0.09523809523809523
PBMC_mod30,Reactome_2016,HIV Transcription Elongation Homo sapiens R-HSA-167169,4/43,4,43,4.001906328909762e-4,0.004478203494021347,0,0,12.852320675105485,100.551024579804,POLR2G;POLR2I;POLR2K;POLR2L,0.09302325581395349
PBMC_mod30,Reactome_2016,Tat-mediated elongation of the HIV-1 transcript Homo sapiens R-HSA-167246,4/43,4,43,4.001906328909762e-4,0.004478203494021347,0,0,12.852320675105485,100.551024579804,POLR2G;POLR2I;POLR2K;POLR2L,0.09302325581395349
PBMC_mod30,Reactome_2016,Formation of HIV-1 elongation complex containing HIV-1 Tat Homo sapiens R-HSA-167200,4/43,4,43,4.001906328909762e-4,0.004478203494021347,0,0,12.852320675105485,100.551024579804,POLR2G;POLR2I;POLR2K;POLR2L,0.09302325581395349
PBMC_mod30,Reactome_2016,Signaling by FGFR2 in disease Homo sapiens R-HSA-5655253,4/43,4,43,4.001906328909762e-4,0.004478203494021347,0,0,12.852320675105485,100.551024579804,POLR2G;POLR2I;POLR2K;POLR2L,0.09302325581395349
PBMC_mod30,Reactome_2016,RNA polymerase II transcribes snRNA genes Homo sapiens R-HSA-6807505,5/77,5,77,4.047099424852298e-4,0.004478203494021347,0,0,8.742922859164898,68.30268543484942,GTF2A2;POLR2G;POLR2I;POLR2K;POLR2L,0.06493506493506493
PBMC_mod30,Reactome_2016,Formation of HIV elongation complex in the absence of HIV Tat Homo sapiens R-HSA-167152,4/44,4,44,4.3745240966845336e-4,0.004544148500433526,0,0,12.530379746835443,96.91675639696949,POLR2G;POLR2I;POLR2K;POLR2L,0.09090909090909091
PBMC_mod30,Reactome_2016,RNA Polymerase II Transcription Elongation Homo sapiens R-HSA-75955,4/44,4,44,4.3745240966845336e-4,0.004544148500433526,0,0,12.530379746835443,96.91675639696949,POLR2G;POLR2I;POLR2K;POLR2L,0.09090909090909091
PBMC_mod30,Reactome_2016,Formation of RNA Pol II elongation complex Homo sapiens R-HSA-112382,4/44,4,44,4.3745240966845336e-4,0.004544148500433526,0,0,12.530379746835443,96.91675639696949,POLR2G;POLR2I;POLR2K;POLR2L,0.09090909090909091
PBMC_mod30,Reactome_2016,Phosphorylation of the APC/C Homo sapiens R-HSA-176412,3/19,3,19,4.5951375945292214e-4,0.004586127520814458,0,0,23.375,179.64486158801196,ANAPC16;UBE2E1;ANAPC11,0.15789473684210525
PBMC_mod30,Reactome_2016,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase Homo sapiens R-HSA-176407,3/19,3,19,4.5951375945292214e-4,0.004586127520814458,0,0,23.375,179.64486158801196,ANAPC16;UBE2E1;ANAPC11,0.15789473684210525
PBMC_mod30,Reactome_2016,Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components Homo sapiens R-HSA-141405,3/20,3,20,5.373999824485817e-4,0.005161067755968455,0,0,21.99889012208657,165.6245376645394,ANAPC16;UBE2E1;ANAPC11,0.15
PBMC_mod30,Reactome_2016,Inactivation of APC/C via direct inhibition of the APC/C complex Homo sapiens R-HSA-141430,3/20,3,20,5.373999824485817e-4,0.005161067755968455,0,0,21.99889012208657,165.6245376645394,ANAPC16;UBE2E1;ANAPC11,0.15
PBMC_mod30,Reactome_2016,Infectious disease Homo sapiens R-HSA-5663205,10/348,10,348,5.590063187233643e-4,0.005269152152410971,0,0,3.7955465587044532,28.426175789170465,RPS26;GTF2A2;PSMA1;VPS4A;POLR2G;FAU;CALM1;POLR2I;POLR2K;POLR2L,0.028735632183908046
PBMC_mod30,Reactome_2016,Late Phase of HIV Life Cycle Homo sapiens R-HSA-162599,6/128,6,128,6.188300334920917e-4,0.005565527667273148,0,0,6.215636822194199,45.91913525051417,GTF2A2;VPS4A;POLR2G;POLR2I;POLR2K;POLR2L,0.046875
PBMC_mod30,Reactome_2016,Influenza Viral RNA Transcription and Replication Homo sapiens R-HSA-168273,6/128,6,128,6.188300334920917e-4,0.005565527667273148,0,0,6.215636822194199,45.91913525051417,RPS26;POLR2G;FAU;POLR2I;POLR2K;POLR2L,0.046875
PBMC_mod30,Reactome_2016,Mitotic Spindle Checkpoint Homo sapiens R-HSA-69618,3/21,3,21,6.232516248223368e-4,0.005565527667273148,0,0,20.77568134171908,153.33616743169154,ANAPC16;UBE2E1;ANAPC11,0.14285714285714285
PBMC_mod30,Reactome_2016,APC/C:Cdc20 mediated degradation of Cyclin B Homo sapiens R-HSA-174048,3/23,3,23,8.201081170216243e-4,0.007197155716620807,0,0,18.69622641509434,132.85677546313354,ANAPC16;UBE2E1;ANAPC11,0.13043478260869565
PBMC_mod30,Reactome_2016,Influenza Life Cycle Homo sapiens R-HSA-168255,6/136,6,136,8.504228980485054e-4,0.007336699239096428,0,0,5.8307692307692305,41.22223706352245,RPS26;POLR2G;FAU;POLR2I;POLR2K;POLR2L,0.04411764705882353
PBMC_mod30,Reactome_2016,Formation of TC-NER Pre-Incision Complex Homo sapiens R-HSA-6781823,4/53,4,53,8.917977679543883e-4,0.007565417731479726,0,0,10.224231464737795,71.79732583621251,POLR2G;POLR2I;POLR2K;POLR2L,0.07547169811320754
PBMC_mod30,Reactome_2016,HIV Life Cycle Homo sapiens R-HSA-162587,6/141,6,141,0.0010258984148850806,0.008560365461909934,0,0,5.613390313390314,38.63239930331268,GTF2A2;VPS4A;POLR2G;POLR2I;POLR2K;POLR2L,0.0425531914893617
PBMC_mod30,Reactome_2016,APC-Cdc20 mediated degradation of Nek2A Homo sapiens R-HSA-179409,3/25,3,25,0.0010525068448109698,0.008640741677561025,0,0,16.99485420240137,116.52658573835885,ANAPC16;UBE2E1;ANAPC11,0.12
PBMC_mod30,Reactome_2016,Influenza Infection Homo sapiens R-HSA-168254,6/147,6,147,0.0012717828891720287,0.010275198263310517,0,0,5.372885979268958,35.82283349819965,RPS26;POLR2G;FAU;POLR2I;POLR2K;POLR2L,0.04081632653061224
PBMC_mod30,Reactome_2016,TP53 Regulates Transcription of DNA Repair Genes Homo sapiens R-HSA-6796648,4/61,4,61,0.0015116434402400356,0.012022289235659034,0,0,8.785698423273374,57.059226653656744,POLR2G;POLR2I;POLR2K;POLR2L,0.06557377049180328
PBMC_mod30,Reactome_2016,Gap-filling DNA repair synthesis and ligation in TC-NER Homo sapiens R-HSA-6782210,4/62,4,62,0.0016058177709578356,0.012384261294205126,0,0,8.633784373635967,55.55082316918557,POLR2G;POLR2I;POLR2K;POLR2L,0.06451612903225806
