Module,Feature
mod0,ENSG00000164411
mod0,ENSG00000164430
mod0,ENSG00000164440
mod0,ENSG00000164542
mod0,ENSG00000164548
mod0,ENSG00000164615
mod0,ENSG00000164654
mod0,ENSG00000164663
mod0,ENSG00000164692
mod0,ENSG00000164776
mod0,ENSG00000164855
mod0,ENSG00000164889
mod0,ENSG00000164898
mod0,ENSG00000164920
mod0,ENSG00000164929
mod0,ENSG00000164935
mod0,ENSG00000164941
mod0,ENSG00000164944
mod0,ENSG00000164961
mod0,ENSG00000165028
mod0,ENSG00000165097
mod0,ENSG00000165113
mod0,ENSG00000165171
mod0,ENSG00000165240
mod0,ENSG00000165246
mod0,ENSG00000165300
mod0,ENSG00000165392
mod0,ENSG00000165416
mod0,ENSG00000165568
mod0,ENSG00000165617
mod0,ENSG00000165633
mod0,ENSG00000165669
mod0,ENSG00000165671
mod0,ENSG00000165699
mod0,ENSG00000165804
mod0,ENSG00000165912
mod0,ENSG00000165917
mod0,ENSG00000166004
mod0,ENSG00000166016
mod0,ENSG00000166167
mod0,ENSG00000166257
mod0,ENSG00000166343
mod0,ENSG00000166359
mod0,ENSG00000166394
mod0,ENSG00000166435
mod0,ENSG00000166471
mod0,ENSG00000166482
mod0,ENSG00000166503
mod0,ENSG00000166510
mod0,ENSG00000166526
mod0,ENSG00000166664
mod0,ENSG00000166682
mod0,ENSG00000166743
mod0,ENSG00000166796
mod0,ENSG00000166800
mod0,ENSG00000166801
mod0,ENSG00000166845
mod0,ENSG00000166855
mod0,ENSG00000166866
mod0,ENSG00000167136
mod0,ENSG00000167182
mod0,ENSG00000167202
mod0,ENSG00000167291
mod0,ENSG00000167377
mod0,ENSG00000167393
mod0,ENSG00000167394
mod0,ENSG00000167447
mod0,ENSG00000167523
mod0,ENSG00000167524
mod0,ENSG00000167578
mod0,ENSG00000167595
mod0,ENSG00000167614
mod0,ENSG00000167632
mod0,ENSG00000167720
mod0,ENSG00000167767
mod0,ENSG00000167772
mod0,ENSG00000167880
mod0,ENSG00000167914
mod0,ENSG00000167925
mod0,ENSG00000167930
mod0,ENSG00000167968
mod0,ENSG00000167977
mod0,ENSG00000168014
mod0,ENSG00000168016
mod0,ENSG00000168040
mod0,ENSG00000168137
mod0,ENSG00000168152
mod0,ENSG00000168237
mod0,ENSG00000168255
mod0,ENSG00000168282
mod0,ENSG00000168298
mod0,ENSG00000168386
mod0,ENSG00000168397
mod0,ENSG00000168411
mod0,ENSG00000168427
mod0,ENSG00000168612
mod0,ENSG00000168765
mod0,ENSG00000168826
mod0,ENSG00000168874
mod0,ENSG00000168883
mod0,ENSG00000168952
mod0,ENSG00000169071
mod0,ENSG00000169093
mod0,ENSG00000169194
mod0,ENSG00000169203
mod0,ENSG00000169242
mod0,ENSG00000169246
mod0,ENSG00000169255
mod0,ENSG00000169379
mod0,ENSG00000169621
mod0,ENSG00000169627
mod0,ENSG00000169629
mod0,ENSG00000169715
mod0,ENSG00000169762
mod0,ENSG00000169814
mod0,ENSG00000169855
mod0,ENSG00000169955
mod0,ENSG00000169981
mod0,ENSG00000170088
mod0,ENSG00000170092
mod0,ENSG00000170153
mod0,ENSG00000170160
mod0,ENSG00000170191
mod0,ENSG00000170234
mod0,ENSG00000170242
mod0,ENSG00000170323
mod0,ENSG00000170379
mod0,ENSG00000170382
mod0,ENSG00000170396
mod0,ENSG00000170412
mod0,ENSG00000170448
mod0,ENSG00000170469
mod0,ENSG00000170471
mod0,ENSG00000170579
mod0,ENSG00000170615
mod0,ENSG00000170807
mod0,ENSG00000170917
mod0,ENSG00000171100
mod0,ENSG00000171119
mod0,ENSG00000171121
mod0,ENSG00000171132
mod0,ENSG00000171160
mod0,ENSG00000171161
mod0,ENSG00000171163
mod0,ENSG00000171169
mod0,ENSG00000171189
mod0,ENSG00000171227
mod0,ENSG00000171428
mod0,ENSG00000171448
mod0,ENSG00000171469
mod0,ENSG00000171606
mod0,ENSG00000171634
mod0,ENSG00000171657
mod0,ENSG00000171659
mod0,ENSG00000171714
mod0,ENSG00000171790
mod0,ENSG00000171813
mod0,ENSG00000171847
mod0,ENSG00000171916
mod0,ENSG00000171928
mod0,ENSG00000171943
mod0,ENSG00000172014
mod0,ENSG00000172037
mod0,ENSG00000172062
mod0,ENSG00000172209
mod0,ENSG00000172247
mod0,ENSG00000172260
mod0,ENSG00000172315
mod0,ENSG00000172345
mod0,ENSG00000172361
mod0,ENSG00000172375
mod0,ENSG00000172404
mod0,ENSG00000172531
mod0,ENSG00000172534
mod0,ENSG00000172568
mod0,ENSG00000172687
mod0,ENSG00000172828
mod0,ENSG00000172831
mod0,ENSG00000172869
mod0,ENSG00000172922
mod0,ENSG00000172943
mod0,ENSG00000172954
mod0,ENSG00000172977
mod0,ENSG00000173013
mod0,ENSG00000173065
mod0,ENSG00000173080
mod0,ENSG00000173175
mod0,ENSG00000173262
mod0,ENSG00000173275
mod0,ENSG00000173530
mod0,ENSG00000173531
mod0,ENSG00000173567
mod0,ENSG00000173588
mod0,ENSG00000173599
mod0,ENSG00000173621
mod0,ENSG00000173678
mod0,ENSG00000173692
mod0,ENSG00000173728
mod0,ENSG00000173852
mod0,ENSG00000173894
mod0,ENSG00000173898
mod0,ENSG00000173988
mod0,ENSG00000173991
mod0,ENSG00000174038
mod0,ENSG00000174109
mod0,ENSG00000174151
mod0,ENSG00000174428
mod0,ENSG00000174473
mod0,ENSG00000174485
mod0,ENSG00000174564
mod0,ENSG00000174799
mod0,ENSG00000174837
mod0,ENSG00000174891
mod0,ENSG00000174915
mod0,ENSG00000174943
mod0,ENSG00000174944
mod0,ENSG00000175040
mod0,ENSG00000175084
mod0,ENSG00000175087
mod0,ENSG00000175182
mod0,ENSG00000175206
mod0,ENSG00000175224
mod0,ENSG00000175309
mod0,ENSG00000175344
mod0,ENSG00000175352
mod0,ENSG00000175463
mod0,ENSG00000175482
mod0,ENSG00000175518
mod0,ENSG00000175548
mod0,ENSG00000175591
mod0,ENSG00000175606
mod0,ENSG00000175662
mod0,ENSG00000175826
mod0,ENSG00000175874
mod0,ENSG00000175985
mod0,ENSG00000176058
mod0,ENSG00000176092
mod0,ENSG00000176142
mod0,ENSG00000176148
mod0,ENSG00000176153
mod0,ENSG00000176358
mod0,ENSG00000176386
mod0,ENSG00000176422
mod0,ENSG00000176473
mod0,ENSG00000176681
mod0,ENSG00000176749
mod0,ENSG00000176973
mod0,ENSG00000176986
mod0,ENSG00000177042
mod0,ENSG00000177051
mod0,ENSG00000177096
mod0,ENSG00000177200
mod0,ENSG00000177303
mod0,ENSG00000177359
mod0,ENSG00000177453
mod0,ENSG00000177463
mod0,ENSG00000177535
mod0,ENSG00000177565
mod0,ENSG00000177613
mod0,ENSG00000177669
mod0,ENSG00000177688
mod0,ENSG00000177807
mod0,ENSG00000177853
mod0,ENSG00000177873
mod0,ENSG00000177951
mod0,ENSG00000178093
mod0,ENSG00000178149
mod0,ENSG00000178163
mod0,ENSG00000178184
mod0,ENSG00000178409
mod0,ENSG00000178691
mod0,ENSG00000178878
mod0,ENSG00000178917
mod0,ENSG00000178974
mod0,ENSG00000179010
mod0,ENSG00000179029
mod0,ENSG00000179097
mod0,ENSG00000179295
mod0,ENSG00000179528
mod0,ENSG00000179598
mod0,ENSG00000179761
mod0,ENSG00000179776
mod0,ENSG00000179832
mod0,ENSG00000179889
mod0,ENSG00000180182
mod0,ENSG00000180209
mod0,ENSG00000180329
mod0,ENSG00000180332
mod0,ENSG00000180336
mod0,ENSG00000180423
mod0,ENSG00000180574
mod0,ENSG00000180767
mod0,ENSG00000180834
mod0,ENSG00000180957
mod0,ENSG00000181004
mod0,ENSG00000181019
mod0,ENSG00000181074
mod0,ENSG00000181135
mod0,ENSG00000181218
mod0,ENSG00000181333
mod0,ENSG00000181404
mod0,ENSG00000181523
mod0,ENSG00000181541
mod0,ENSG00000181634
mod0,ENSG00000181773
mod0,ENSG00000182175
mod0,ENSG00000182180
mod0,ENSG00000182185
mod0,ENSG00000182240
mod0,ENSG00000182257
mod0,ENSG00000182326
mod0,ENSG00000182362
mod0,ENSG00000182372
mod0,ENSG00000182378
mod0,ENSG00000182405
mod0,ENSG00000182473
mod0,ENSG00000182534
mod0,ENSG00000182551
mod0,ENSG00000182606
mod0,ENSG00000182636
mod0,ENSG00000182685
mod0,ENSG00000182749
mod0,ENSG00000182768
mod0,ENSG00000182827
mod0,ENSG00000182890
mod0,ENSG00000182901
mod0,ENSG00000182993
mod0,ENSG00000183092
mod0,ENSG00000183150
mod0,ENSG00000183281
mod0,ENSG00000183496
mod0,ENSG00000183665
mod0,ENSG00000183765
mod0,ENSG00000183793
mod0,ENSG00000183801
mod0,ENSG00000183878
mod0,ENSG00000184058
mod0,ENSG00000184154
mod0,ENSG00000184343
mod0,ENSG00000184361
mod0,ENSG00000184368
mod0,ENSG00000184402
mod0,ENSG00000184428
mod0,ENSG00000184434
mod0,ENSG00000184489
mod0,ENSG00000184619
mod0,ENSG00000184719
mod0,ENSG00000184828
mod0,ENSG00000184887
mod0,ENSG00000184898
mod0,ENSG00000184956
mod0,ENSG00000184984
mod0,ENSG00000185010
mod0,ENSG00000185019
mod0,ENSG00000185040
mod0,ENSG00000185250
mod0,ENSG00000185304
mod0,ENSG00000185437
mod0,ENSG00000185453
mod0,ENSG00000185499
mod0,ENSG00000185527
mod0,ENSG00000185561
mod0,ENSG00000185619
mod0,ENSG00000185627
mod0,ENSG00000185669
mod0,ENSG00000185670
mod0,ENSG00000185674
mod0,ENSG00000185798
mod0,ENSG00000185811
mod0,ENSG00000185829
mod0,ENSG00000185838
mod0,ENSG00000185864
mod0,ENSG00000185899
mod0,ENSG00000185900
mod0,ENSG00000185946
mod0,ENSG00000186047
mod0,ENSG00000186118
mod0,ENSG00000186130
mod0,ENSG00000186204
mod0,ENSG00000186281
mod0,ENSG00000186340
mod0,ENSG00000186399
mod0,ENSG00000186501
mod0,ENSG00000186522
mod0,ENSG00000186567
mod0,ENSG00000186625
mod0,ENSG00000186628
mod0,ENSG00000186654
mod0,ENSG00000186716
mod0,ENSG00000186767
mod0,ENSG00000186919
mod0,ENSG00000187017
mod0,ENSG00000187068
mod0,ENSG00000187091
mod0,ENSG00000187122
mod0,ENSG00000187522
mod0,ENSG00000187555
mod0,ENSG00000187556
mod0,ENSG00000187624
mod0,ENSG00000187742
mod0,ENSG00000187801
mod0,ENSG00000187860
mod0,ENSG00000187980
mod0,ENSG00000187994
mod0,ENSG00000188015
mod0,ENSG00000188033
mod0,ENSG00000188037
mod0,ENSG00000188152
mod0,ENSG00000188177
mod0,ENSG00000188219
mod0,ENSG00000188234
mod0,ENSG00000188342
mod0,ENSG00000188343
mod0,ENSG00000188368
mod0,ENSG00000188385
mod0,ENSG00000188566
mod0,ENSG00000188706
mod0,ENSG00000188707
mod0,ENSG00000188710
mod0,ENSG00000188820
mod0,ENSG00000188827
mod0,ENSG00000189013
mod0,ENSG00000189060
mod0,ENSG00000189079
mod0,ENSG00000189171
mod0,ENSG00000189269
mod0,ENSG00000189292
mod0,ENSG00000189339
mod0,ENSG00000189377
mod0,ENSG00000189420
mod0,ENSG00000196081
mod0,ENSG00000196187
mod0,ENSG00000196236
mod0,ENSG00000196242
mod0,ENSG00000196275
mod0,ENSG00000196323
mod0,ENSG00000196369
mod0,ENSG00000196391
mod0,ENSG00000196420
mod0,ENSG00000196433
mod0,ENSG00000196436
mod0,ENSG00000196476
mod0,ENSG00000196511
mod0,ENSG00000196535
mod0,ENSG00000196642
mod0,ENSG00000196652
mod0,ENSG00000196655
mod0,ENSG00000196704
mod0,ENSG00000196712
mod0,ENSG00000196754
mod0,ENSG00000196757
mod0,ENSG00000196781
mod0,ENSG00000196812
mod0,ENSG00000196814
mod0,ENSG00000196865
mod0,ENSG00000196943
mod0,ENSG00000197020
mod0,ENSG00000197119
mod0,ENSG00000197121
mod0,ENSG00000197136
mod0,ENSG00000197147
mod0,ENSG00000197157
mod0,ENSG00000197165
mod0,ENSG00000197168
mod0,ENSG00000197170
mod0,ENSG00000197217
mod0,ENSG00000197375
mod0,ENSG00000197380
mod0,ENSG00000197417
mod0,ENSG00000197557
mod0,ENSG00000197558
mod0,ENSG00000197580
mod0,ENSG00000197608
mod0,ENSG00000197619
mod0,ENSG00000197620
mod0,ENSG00000197647
mod0,ENSG00000197748
mod0,ENSG00000197774
mod0,ENSG00000198064
mod0,ENSG00000198087
mod0,ENSG00000198146
mod0,ENSG00000198178
mod0,ENSG00000198185
mod0,ENSG00000198231
mod0,ENSG00000198315
mod0,ENSG00000198435
mod0,ENSG00000198483
mod0,ENSG00000198523
mod0,ENSG00000198553
mod0,ENSG00000198576
mod0,ENSG00000198642
mod0,ENSG00000198680
mod0,ENSG00000198689
mod0,ENSG00000198692
mod0,ENSG00000198695
mod0,ENSG00000198727
mod0,ENSG00000198728
mod0,ENSG00000198729
mod0,ENSG00000198752
mod0,ENSG00000198763
mod0,ENSG00000198768
mod0,ENSG00000198786
mod0,ENSG00000198804
mod0,ENSG00000198837
mod0,ENSG00000198839
mod0,ENSG00000198862
mod0,ENSG00000198886
mod0,ENSG00000198888
mod0,ENSG00000198892
mod0,ENSG00000198894
mod0,ENSG00000198911
mod0,ENSG00000203667
mod0,ENSG00000203668
mod0,ENSG00000203896
mod0,ENSG00000204086
mod0,ENSG00000204120
mod0,ENSG00000204161
mod0,ENSG00000204231
mod0,ENSG00000204348
mod0,ENSG00000204351
mod0,ENSG00000204356
mod0,ENSG00000204410
mod0,ENSG00000204520
mod0,ENSG00000204536
mod0,ENSG00000204632
mod0,ENSG00000204644
mod0,ENSG00000204764
mod0,ENSG00000204843
mod0,ENSG00000204851
mod0,ENSG00000204920
mod0,ENSG00000204977
mod0,ENSG00000205129
mod0,ENSG00000205238
mod0,ENSG00000205356
mod0,ENSG00000205502
mod0,ENSG00000205560
mod0,ENSG00000205571
mod0,ENSG00000205707
mod0,ENSG00000205978
mod0,ENSG00000206113
mod0,ENSG00000206127
mod0,ENSG00000206140
mod0,ENSG00000206418
mod0,ENSG00000206557
mod0,ENSG00000211452
mod0,ENSG00000212124
mod0,ENSG00000212719
mod0,ENSG00000213047
mod0,ENSG00000213077
mod0,ENSG00000213096
mod0,ENSG00000213190
mod0,ENSG00000213204
mod0,ENSG00000213366
mod0,ENSG00000213398
mod0,ENSG00000213533
mod0,ENSG00000213614
mod0,ENSG00000213638
mod0,ENSG00000213676
mod0,ENSG00000213793
mod0,ENSG00000213865
mod0,ENSG00000213901
mod0,ENSG00000213949
mod0,ENSG00000213988
mod0,ENSG00000214026
mod0,ENSG00000214078
mod0,ENSG00000214193
mod0,ENSG00000214309
mod0,ENSG00000214753
mod0,ENSG00000214776
mod0,ENSG00000214960
mod0,ENSG00000215045
mod0,ENSG00000215375
mod0,ENSG00000215421
mod0,ENSG00000215790
mod0,ENSG00000215845
mod0,ENSG00000221843
mod0,ENSG00000221988
mod0,ENSG00000223547
mod0,ENSG00000223573
mod0,ENSG00000224051
mod0,ENSG00000225828
mod0,ENSG00000225830
mod0,ENSG00000226174
mod0,ENSG00000226742
mod0,ENSG00000226763
mod0,ENSG00000227729
mod0,ENSG00000228439
mod0,ENSG00000228594
mod0,ENSG00000228696
mod0,ENSG00000228727
mod0,ENSG00000229676
mod0,ENSG00000229833
mod0,ENSG00000230510
mod0,ENSG00000232112
mod0,ENSG00000232388
mod0,ENSG00000232629
mod0,ENSG00000232653
mod0,ENSG00000233436
mod0,ENSG00000234465
mod0,ENSG00000234616
mod0,ENSG00000234719
mod0,ENSG00000235109
mod0,ENSG00000236383
mod0,ENSG00000236699
mod0,ENSG00000237172
mod0,ENSG00000237541
mod0,ENSG00000238083
mod0,ENSG00000239521
mod0,ENSG00000239605
mod0,ENSG00000239704
mod0,ENSG00000239779
mod0,ENSG00000240038
mod0,ENSG00000240563
mod0,ENSG00000241945
mod0,ENSG00000241962
mod0,ENSG00000242028
mod0,ENSG00000242110
mod0,ENSG00000242259
mod0,ENSG00000242612
mod0,ENSG00000242802
mod0,ENSG00000243056
mod0,ENSG00000243156
mod0,ENSG00000243678
mod0,ENSG00000243696
mod0,ENSG00000243708
mod0,ENSG00000243716
mod0,ENSG00000243789
mod0,ENSG00000244274
mod0,ENSG00000244405
mod0,ENSG00000244476
mod0,ENSG00000244731
mod0,ENSG00000244754
mod0,ENSG00000247595
mod0,ENSG00000248098
mod0,ENSG00000248592
mod0,ENSG00000249222
mod0,ENSG00000249884
mod0,ENSG00000250305
mod0,ENSG00000250312
mod0,ENSG00000250317
mod0,ENSG00000250506
mod0,ENSG00000250673
mod0,ENSG00000251287
mod0,ENSG00000253293
mod0,ENSG00000253309
mod0,ENSG00000253626
mod0,ENSG00000253729
mod0,ENSG00000254206
mod0,ENSG00000254521
mod0,ENSG00000254827
mod0,ENSG00000254986
mod0,ENSG00000254995
mod0,ENSG00000255274
mod0,ENSG00000255374
mod0,ENSG00000255823
mod0,ENSG00000256045
mod0,ENSG00000256053
mod0,ENSG00000256087
mod0,ENSG00000256222
mod0,ENSG00000256436
mod0,ENSG00000256574
mod0,ENSG00000256618
mod0,ENSG00000256713
mod0,ENSG00000257103
mod0,ENSG00000257108
mod0,ENSG00000257390
mod0,ENSG00000258289
mod0,ENSG00000258366
mod0,ENSG00000258472
mod0,ENSG00000258484
mod0,ENSG00000259075
mod0,ENSG00000260097
mod0,ENSG00000260300
mod0,ENSG00000261408
mod0,ENSG00000261652
mod0,ENSG00000261701
mod0,ENSG00000261740
mod0,ENSG00000261794
mod0,ENSG00000262180
mod0,ENSG00000262576
mod0,ENSG00000262874
mod0,ENSG00000264230
mod0,ENSG00000264343
mod0,ENSG00000264364
mod0,ENSG00000264522
mod0,ENSG00000265190
mod0,ENSG00000265354
mod0,ENSG00000265491
mod0,ENSG00000266714
mod0,ENSG00000267216
mod0,ENSG00000268279
mod0,ENSG00000268350
mod0,ENSG00000269028
mod0,ENSG00000269343
mod0,ENSG00000269693
mod0,ENSG00000269743
mod0,ENSG00000272031
mod0,ENSG00000272391
mod0,ENSG00000272602
mod0,ENSG00000272899
mod0,ENSG00000273748
mod0,ENSG00000273820
mod0,ENSG00000273899
mod0,ENSG00000274386
mod0,ENSG00000274512
mod0,ENSG00000275074
mod0,ENSG00000275183
mod0,ENSG00000275302
mod0,ENSG00000275464
mod0,ENSG00000275895
mod0,ENSG00000276045
mod0,ENSG00000276070
mod0,ENSG00000276345
mod0,ENSG00000276547
mod0,ENSG00000276600
mod0,ENSG00000276747
mod0,ENSG00000277203
mod0,ENSG00000277462
mod0,ENSG00000277632
mod0,ENSG00000278023
mod0,ENSG00000278540
mod0,ENSG00000278558
mod0,ENSG00000278817
mod0,ENSG00000279765
mod0,ENSG00000280071
mod0,ENSG00000280433
mod0,ENSG00000282034
mod0,ENSG00000283761
mod0,ENSG00000284024
mod1,ENSG00000001461
mod1,ENSG00000002016
mod1,ENSG00000004139
mod1,ENSG00000005102
mod1,ENSG00000005448
mod1,ENSG00000005469
mod1,ENSG00000005801
mod1,ENSG00000005810
mod1,ENSG00000006025
mod1,ENSG00000006062
mod1,ENSG00000006194
mod1,ENSG00000007392
mod1,ENSG00000007545
mod1,ENSG00000008283
mod1,ENSG00000008405
mod1,ENSG00000008710
mod1,ENSG00000009413
mod1,ENSG00000009780
mod1,ENSG00000009790
mod1,ENSG00000010803
mod1,ENSG00000010818
mod1,ENSG00000011132
mod1,ENSG00000011275
mod1,ENSG00000011295
mod1,ENSG00000011523
mod1,ENSG00000013392
mod1,ENSG00000013523
mod1,ENSG00000013725
mod1,ENSG00000015171
mod1,ENSG00000018699
mod1,ENSG00000018869
mod1,ENSG00000021300
mod1,ENSG00000023445
mod1,ENSG00000023516
mod1,ENSG00000029725
mod1,ENSG00000030066
mod1,ENSG00000030419
mod1,ENSG00000033867
mod1,ENSG00000034053
mod1,ENSG00000034533
mod1,ENSG00000035115
mod1,ENSG00000035928
mod1,ENSG00000036549
mod1,ENSG00000037042
mod1,ENSG00000038358
mod1,ENSG00000040608
mod1,ENSG00000041802
mod1,ENSG00000041880
mod1,ENSG00000042088
mod1,ENSG00000043143
mod1,ENSG00000046651
mod1,ENSG00000047188
mod1,ENSG00000047346
mod1,ENSG00000048707
mod1,ENSG00000049246
mod1,ENSG00000049618
mod1,ENSG00000049768
mod1,ENSG00000049769
mod1,ENSG00000050426
mod1,ENSG00000051825
mod1,ENSG00000053702
mod1,ENSG00000053900
mod1,ENSG00000054392
mod1,ENSG00000055044
mod1,ENSG00000056277
mod1,ENSG00000056558
mod1,ENSG00000057935
mod1,ENSG00000058056
mod1,ENSG00000058453
mod1,ENSG00000058600
mod1,ENSG00000059588
mod1,ENSG00000062524
mod1,ENSG00000063180
mod1,ENSG00000063587
mod1,ENSG00000063601
mod1,ENSG00000063978
mod1,ENSG00000064886
mod1,ENSG00000064933
mod1,ENSG00000065029
mod1,ENSG00000065357
mod1,ENSG00000065675
mod1,ENSG00000065717
mod1,ENSG00000066651
mod1,ENSG00000066933
mod1,ENSG00000067113
mod1,ENSG00000067533
mod1,ENSG00000068097
mod1,ENSG00000069275
mod1,ENSG00000069493
mod1,ENSG00000069667
mod1,ENSG00000070526
mod1,ENSG00000070718
mod1,ENSG00000070814
mod1,ENSG00000071575
mod1,ENSG00000072071
mod1,ENSG00000072858
mod1,ENSG00000073536
mod1,ENSG00000074266
mod1,ENSG00000074855
mod1,ENSG00000074935
mod1,ENSG00000074966
mod1,ENSG00000075539
mod1,ENSG00000075711
mod1,ENSG00000075826
mod1,ENSG00000076321
mod1,ENSG00000076604
mod1,ENSG00000078070
mod1,ENSG00000078177
mod1,ENSG00000078246
mod1,ENSG00000078403
mod1,ENSG00000078589
mod1,ENSG00000078596
mod1,ENSG00000078674
mod1,ENSG00000078687
mod1,ENSG00000078699
mod1,ENSG00000078967
mod1,ENSG00000079134
mod1,ENSG00000079335
mod1,ENSG00000079691
mod1,ENSG00000079819
mod1,ENSG00000079974
mod1,ENSG00000080345
mod1,ENSG00000080561
mod1,ENSG00000080822
mod1,ENSG00000080839
mod1,ENSG00000080854
mod1,ENSG00000081059
mod1,ENSG00000081386
mod1,ENSG00000081665
mod1,ENSG00000082512
mod1,ENSG00000083097
mod1,ENSG00000083123
mod1,ENSG00000083535
mod1,ENSG00000083544
mod1,ENSG00000083812
mod1,ENSG00000083817
mod1,ENSG00000083838
mod1,ENSG00000083844
mod1,ENSG00000085224
mod1,ENSG00000085465
mod1,ENSG00000085511
mod1,ENSG00000085721
mod1,ENSG00000085788
mod1,ENSG00000085998
mod1,ENSG00000086102
mod1,ENSG00000086189
mod1,ENSG00000086712
mod1,ENSG00000086758
mod1,ENSG00000087448
mod1,ENSG00000088205
mod1,ENSG00000088387
mod1,ENSG00000088543
mod1,ENSG00000088808
mod1,ENSG00000089012
mod1,ENSG00000089048
mod1,ENSG00000089094
mod1,ENSG00000089123
mod1,ENSG00000089177
mod1,ENSG00000089335
mod1,ENSG00000089486
mod1,ENSG00000089775
mod1,ENSG00000090470
mod1,ENSG00000090565
mod1,ENSG00000090857
mod1,ENSG00000090905
mod1,ENSG00000091157
mod1,ENSG00000092096
mod1,ENSG00000092140
mod1,ENSG00000092439
mod1,ENSG00000092978
mod1,ENSG00000094841
mod1,ENSG00000096092
mod1,ENSG00000096433
mod1,ENSG00000096654
mod1,ENSG00000096872
mod1,ENSG00000099204
mod1,ENSG00000099284
mod1,ENSG00000099326
mod1,ENSG00000099821
mod1,ENSG00000099840
mod1,ENSG00000099849
mod1,ENSG00000099910
mod1,ENSG00000099949
mod1,ENSG00000099992
mod1,ENSG00000100099
mod1,ENSG00000100100
mod1,ENSG00000100105
mod1,ENSG00000100124
mod1,ENSG00000100150
mod1,ENSG00000100241
mod1,ENSG00000100271
mod1,ENSG00000100307
mod1,ENSG00000100401
mod1,ENSG00000100403
mod1,ENSG00000100416
mod1,ENSG00000100445
mod1,ENSG00000100523
mod1,ENSG00000100814
mod1,ENSG00000100852
mod1,ENSG00000101017
mod1,ENSG00000101126
mod1,ENSG00000101191
mod1,ENSG00000101224
mod1,ENSG00000101298
mod1,ENSG00000101342
mod1,ENSG00000101350
mod1,ENSG00000101391
mod1,ENSG00000101400
mod1,ENSG00000101405
mod1,ENSG00000101445
mod1,ENSG00000101452
mod1,ENSG00000101639
mod1,ENSG00000101695
mod1,ENSG00000101842
mod1,ENSG00000101935
mod1,ENSG00000102043
mod1,ENSG00000102226
mod1,ENSG00000102245
mod1,ENSG00000102743
mod1,ENSG00000102974
mod1,ENSG00000103037
mod1,ENSG00000103047
mod1,ENSG00000103064
mod1,ENSG00000103091
mod1,ENSG00000103199
mod1,ENSG00000103222
mod1,ENSG00000103227
mod1,ENSG00000103264
mod1,ENSG00000103319
mod1,ENSG00000103351
mod1,ENSG00000103365
mod1,ENSG00000103479
mod1,ENSG00000103522
mod1,ENSG00000103550
mod1,ENSG00000104154
mod1,ENSG00000104365
mod1,ENSG00000104432
mod1,ENSG00000104689
mod1,ENSG00000104783
mod1,ENSG00000104814
mod1,ENSG00000104833
mod1,ENSG00000104835
mod1,ENSG00000104852
mod1,ENSG00000104863
mod1,ENSG00000104951
mod1,ENSG00000104957
mod1,ENSG00000105088
mod1,ENSG00000105289
mod1,ENSG00000105516
mod1,ENSG00000105519
mod1,ENSG00000105617
mod1,ENSG00000105655
mod1,ENSG00000105662
mod1,ENSG00000105699
mod1,ENSG00000105717
mod1,ENSG00000105750
mod1,ENSG00000105865
mod1,ENSG00000105866
mod1,ENSG00000105926
mod1,ENSG00000106351
mod1,ENSG00000106443
mod1,ENSG00000106479
mod1,ENSG00000106608
mod1,ENSG00000106723
mod1,ENSG00000106993
mod1,ENSG00000107014
mod1,ENSG00000107018
mod1,ENSG00000107281
mod1,ENSG00000107485
mod1,ENSG00000107625
mod1,ENSG00000107679
mod1,ENSG00000107742
mod1,ENSG00000107779
mod1,ENSG00000107829
mod1,ENSG00000107890
mod1,ENSG00000108021
mod1,ENSG00000108375
mod1,ENSG00000108395
mod1,ENSG00000108474
mod1,ENSG00000108557
mod1,ENSG00000108773
mod1,ENSG00000108848
mod1,ENSG00000108854
mod1,ENSG00000108963
mod1,ENSG00000109065
mod1,ENSG00000109184
mod1,ENSG00000109189
mod1,ENSG00000109452
mod1,ENSG00000109618
mod1,ENSG00000109680
mod1,ENSG00000109689
mod1,ENSG00000109920
mod1,ENSG00000109944
mod1,ENSG00000110092
mod1,ENSG00000110274
mod1,ENSG00000110448
mod1,ENSG00000110455
mod1,ENSG00000110514
mod1,ENSG00000110583
mod1,ENSG00000110888
mod1,ENSG00000110944
mod1,ENSG00000111203
mod1,ENSG00000111300
mod1,ENSG00000111325
mod1,ENSG00000111364
mod1,ENSG00000111371
mod1,ENSG00000111641
mod1,ENSG00000111674
mod1,ENSG00000111676
mod1,ENSG00000111678
mod1,ENSG00000111752
mod1,ENSG00000111785
mod1,ENSG00000111863
mod1,ENSG00000111962
mod1,ENSG00000112033
mod1,ENSG00000112159
mod1,ENSG00000112208
mod1,ENSG00000112249
mod1,ENSG00000112357
mod1,ENSG00000112486
mod1,ENSG00000112592
mod1,ENSG00000112659
mod1,ENSG00000112685
mod1,ENSG00000112782
mod1,ENSG00000112877
mod1,ENSG00000112941
mod1,ENSG00000113263
mod1,ENSG00000113319
mod1,ENSG00000113360
mod1,ENSG00000113441
mod1,ENSG00000113456
mod1,ENSG00000113569
mod1,ENSG00000113658
mod1,ENSG00000114107
mod1,ENSG00000114423
mod1,ENSG00000114544
mod1,ENSG00000114554
mod1,ENSG00000114735
mod1,ENSG00000114857
mod1,ENSG00000115255
