"","term","npar","AIC","LRT","Pr(Chi)","virus","feature","coef_virus"
"763","binary",1,1451.05221300517,0.060377838673503,0.878388081551289,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_allGI",0.0368939106173062
"764","binary",1,729.816210692876,0.598743190502773,0.677760259021318,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_abdpain",0.183232769958937
"765","binary",1,1128.50642877483,0.00084219586142353,0.986425095004405,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_nausea",-0.00524306319809874
"766","binary",1,1161.56588252476,0.786086528355099,0.646936712818221,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_diarrhea",0.153579020877851
"767","binary",1,150.718011318873,0.914706404435577,0.617760725109452,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_allderm",0.577092820010191
"768","binary",1,126.444390839615,0.172185271582791,0.814603211587755,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_skinrash",0.299515972671566
"769","binary",1,43.9418735880611,1.90993150514679,0.407053238810818,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_skinulcer",2.60096067849165
"770","binary",1,632.345764390492,2.47135205804273,0.310172207550819,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_allother",-0.427863841022427
"771","binary",1,335.26116607228,0.53394429929881,0.691555086236737,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_arthralgia",-0.313383700073763
"772","binary",1,288.477400374216,0.393555472335834,0.730902317166983,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_edema",-0.279534150792783
"773","binary",1,240.616659927926,0.426938655246545,0.722381186792232,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_nonamb",-0.314716746449398
"774","binary",1,67.1510251890217,2.77138802831723,0.272667040862919,"Human gammaherpesvirus 4 (EBV).pbmc","symptom_bleeding",-19.1993598425284
"775","binary",1,768.106953782934,2.3927886753728,0.321930485753252,"Human gammaherpesvirus 4 (EBV).pbmc","ever_ever_esc",0.320516536329592
"776","binary",1,828.743713378338,5.97960654154929,0.0764430634372598,"Human gammaherpesvirus 4 (EBV).pbmc","ever_icu",0.505467742402647
"777","binary",1,377.589696368022,4.46261619184207,0.151438158247498,"Human gammaherpesvirus 4 (EBV).pbmc","diedever",0.649310377055131
"778","binary",1,1369.81006577407,2.52068168022493,0.304560164886474,"Human gammaherpesvirus 4 (EBV).pbmc","ever_remdes",0.251804868452112
"779","binary",1,1108.70927060214,0.192806878195142,0.812055339017278,"Human gammaherpesvirus 4 (EBV).pbmc","ever_steroids",0.0819414942823426
"780","binary",1,1292.41241518267,3.5144848314917,0.2237843003536,"Human gammaherpesvirus 4 (EBV).pbmc","ever_azithro",0.297298230918677
"781","binary",1,1312.08827212046,0.847173836908269,0.630917899325806,"Human gammaherpesvirus 4 (EBV).pbmc","ever_otherabx",0.151258435577325
"782","binary",1,472.940413877535,0.124843784809457,0.835355110509703,"Human gammaherpesvirus 4 (EBV).pbmc","ever_conplas",0.101853037810229
"783","binary",1,73.6345382284391,0.59680852818849,0.677760259021318,"Human gammaherpesvirus 4 (EBV).pbmc","ever_monoclonal",0.804487062614146
"784","binary",1,470.613547317242,2.91596346055417,0.267668820582648,"Human gammaherpesvirus 4 (EBV).pbmc","ever_immsupp",0.50893534835762
"785","binary",1,788.546803662109,7.58225893468773,0.0411619608554644,"Human gammaherpesvirus 4 (EBV).pbmc","anycomp",0.693979486842842
