"","virus","OR_values","2.5 %","97.5 %","variable"
"267","Human alphaherpesvirus 1 (HSV1).nasal",0.995905336734871,0.452204306428743,2.193317103877,"ever_conplas"
"268","Human alphaherpesvirus 1 (HSV1).nasal",0.00000000478560131137914,0,Inf,"ever_monoclonal"
"269","Human alphaherpesvirus 1 (HSV1).nasal",0.829580361885531,0.317977418488567,2.16431588160363,"ever_immsupp"
"270","Human alphaherpesvirus 1 (HSV1).nasal",1.76928311521079,0.752412808414661,4.16043255346183,"anycomp"
"271","Human alphaherpesvirus 1 (HSV1).nasal",1.76928311521079,0.752412808414661,4.16043255346183,"ncomp"
"272","Human alphaherpesvirus 1 (HSV1).nasal",0.00000000298824806250696,0,Inf,"comp_seizure"
"273","Human alphaherpesvirus 1 (HSV1).nasal",1.08926454589918,0.227802964188772,5.2084364010722,"comp_meningitis"
"274","Human alphaherpesvirus 1 (HSV1).nasal",1.97570652934625,0.66577064201534,5.86300453003672,"comp_stroke"
"275","Human alphaherpesvirus 1 (HSV1).nasal",1.05320547020237,0.50441433270536,2.19906868330826,"comp_afib"
"276","Human alphaherpesvirus 1 (HSV1).nasal",2.79691493596846,1.23769652813805,6.32039678644954,"comp_ventricular_arr"
"277","Human alphaherpesvirus 1 (HSV1).nasal",0.00000000203508603296326,0,Inf,"comp_endo"
"278","Human alphaherpesvirus 1 (HSV1).nasal",0.00000000351293932064738,0,Inf,"comp_myocard"
"279","Human alphaherpesvirus 1 (HSV1).nasal",1.51400465648943,0.420031984407119,5.45722750877454,"comp_cardarrest"
"280","Human alphaherpesvirus 1 (HSV1).nasal",1.13472781781555,0.234437051539574,5.49233669366073,"comp_stemi"
"281","Human alphaherpesvirus 1 (HSV1).nasal",0.814135222119152,0.229249357697341,2.89124543925686,"comp_nstemi"
"282","Human alphaherpesvirus 1 (HSV1).nasal",2.0859365137879,1.05826118423858,4.11158531027879,"comp_chf"
"283","Human alphaherpesvirus 1 (HSV1).nasal",1.51508217827614,0.860301785970392,2.66821950664762,"comp_pneumonia"
"284","Human alphaherpesvirus 1 (HSV1).nasal",2.27495440319265,0.135400489415512,38.2230341924649,"comp_bronch"
"285","Human alphaherpesvirus 1 (HSV1).nasal",1.64340039077171,0.622858793562554,4.33607885495378,"comp_pneumo"
"286","Human alphaherpesvirus 1 (HSV1).nasal",1.50595856292638,0.384807656413767,5.89362284105047,"comp_pneumomed"
"287","Human alphaherpesvirus 1 (HSV1).nasal",0.887660546313657,0.101752296955091,7.74371949391593,"comp_aat"
"288","Human alphaherpesvirus 1 (HSV1).nasal",2.75564922305401,1.46493337590389,5.18358224709895,"comp_avthromb"
"289","Human alphaherpesvirus 1 (HSV1).nasal",3.02558485328195,1.65274944480212,5.5387486186723,"comp_shock"
"290","Human alphaherpesvirus 1 (HSV1).nasal",1.54161831833277,0.868490194825235,2.7364581126876,"comp_bac"
"291","Human alphaherpesvirus 1 (HSV1).nasal",1.17873669269748,0.410509621824798,3.38462271489553,"comp_coag"
"292","Human alphaherpesvirus 1 (HSV1).nasal",3.74986389143029,1.14343953093384,12.2975276119488,"comp_hypogly"
"293","Human alphaherpesvirus 1 (HSV1).nasal",1.43068404178901,0.632195411514079,3.23769643080389,"comp_bleed"
"294","Human alphaherpesvirus 1 (HSV1).nasal",1.10048660948834,0.619309993463899,1.95551628496971,"comp_anemia"
"295","Human alphaherpesvirus 1 (HSV1).nasal",0.00000000395559235081752,0,Inf,"comp_pancreas"
"296","Human alphaherpesvirus 1 (HSV1).nasal",1.56195318926048,0.942485837436512,2.58857764067498,"comp_renal"
"297","Human alphaherpesvirus 1 (HSV1).nasal",1.69894939371299,0.958118555270717,3.01260113012024,"comp_liver"
"298","Human alphaherpesvirus 1 (HSV1).nasal",1.67856675960262,0.686544127887288,4.10401349599105,"comp_othlab"
"299","Human alphaherpesvirus 1 (HSV1).nasal",1.47301693389304,0.563920310042966,3.84766934067394,"comp_electrolyte"
"300","Human alphaherpesvirus 1 (HSV1).nasal",2.86977748868383,1.17204823098808,7.0266927732262,"comp_othinf"
"301","Human alphaherpesvirus 1 (HSV1).nasal",0.0000000122007393058387,0,Inf,"comp_othpulm"
"302","Human alphaherpesvirus 1 (HSV1).nasal",0.782911463940269,0.093183817421704,6.57786273763806,"comp_unddisease"
"303","Human alphaherpesvirus 1 (HSV1).nasal",2.16895041972294,0.758533737408289,6.20189411652254,"comp_enceph"
"304","Human alphaherpesvirus 1 (HSV1).nasal",0.0000000132043414057613,0,Inf,"comp_othneuro"
"305","Human alphaherpesvirus 1 (HSV1).nasal",3.00822844967326,1.30117003690156,6.95484690607598,"comp_hypergly"
"306","Human alphaherpesvirus 1 (HSV1).nasal",0.0000000204318627356774,0,Inf,"comp_psych"
"307","Human alphaherpesvirus 1 (HSV1).nasal",1.22454630629839,0.135840223013365,11.0388044351304,"comp_gastroent"
"308","Human alphaherpesvirus 1 (HSV1).nasal",11278140884911047838239295503597568,0,Inf,"comp_pulmvas"
"309","Human alphaherpesvirus 1 (HSV1).nasal",0.88575000406029,0.188042445485131,4.17221264948313,"comp_other2"
"310","Human alphaherpesvirus 2 (HSV2).nasal",0.614196028795784,0.0772755430847704,4.88170961638778,"comorb_htn"
"311","Human alphaherpesvirus 2 (HSV2).nasal",4.14628148434431,0.402507477331991,42.7113808204776,"comorb_isaric_dm"
"312","Human alphaherpesvirus 2 (HSV2).nasal",0.80520851700344,0.078789951528543,8.22897772211472,"comorb_anyresp_noasthma"
"313","Human alphaherpesvirus 2 (HSV2).nasal",1.60799415783556,0.1553341760665,16.6456943160169,"comorb_isaric_asthma"
"314","Human alphaherpesvirus 2 (HSV2).nasal",2.75717203842956,0.353475513745132,21.506433554487,"comorb_isaric_cardiac"
"315","Human alphaherpesvirus 2 (HSV2).nasal",1.98493199358266,0.183272013154148,21.4978542077462,"comorb_isaric_ckd"
"316","Human alphaherpesvirus 2 (HSV2).nasal",3.55581965563653,0.314061957104557,40.2591053688229,"comorb_isaric_neoplasm"
"317","Human alphaherpesvirus 2 (HSV2).nasal",0.00000146913938808991,0,Inf,"comorb_neuro"
"318","Human alphaherpesvirus 2 (HSV2).nasal",0.0000014293372758519,0,Inf,"comorb_isaric_liver"
"319","Human alphaherpesvirus 2 (HSV2).nasal",0.0000000819491979859995,0,Inf,"comorb_hxtrans"
"320","Human alphaherpesvirus 2 (HSV2).nasal",0.0000000069078824687208,0,Inf,"comorb_hiv2"
"321","Human alphaherpesvirus 2 (HSV2).nasal",2.22625128314974,0.278950852957814,17.7672687614093,"comorb_eversmkvape"
"322","Human alphaherpesvirus 2 (HSV2).nasal",0.00000137008557501281,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000930753109818247,201679098713809335499804369226831064061840214382242384735713088194106239903454019970952246808516187481168822700027320370591523327969587499046364016640959833468145424253622045730762635354267458166981372465484521664439004421508864518095089256156261002548811225020690396502079648561833904823634473860988928,"comorb_anysubstance"
"323","Human alphaherpesvirus 2 (HSV2).nasal",851762.161286876,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000578614369758884,Inf,"comorb_count"
"324","Human alphaherpesvirus 2 (HSV2).nasal",851762.161286876,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000578614369758884,Inf,"comorb_countcat"
"325","Human alphaherpesvirus 2 (HSV2).nasal",1394523.56948211,0,Inf,"timesymptomcat"
"326","Human alphaherpesvirus 2 (HSV2).nasal",0.404427965826868,0.0396228141533915,4.12797483060294,"symptom_allresp"
"327","Human alphaherpesvirus 2 (HSV2).nasal",2.09097309607443,0.210312497789165,20.7889142797882,"symptom_cough"
"328","Human alphaherpesvirus 2 (HSV2).nasal",0.000000894720763656464,0,Inf,"symptom_cough_prod"
"329","Human alphaherpesvirus 2 (HSV2).nasal",0.00000413434364183177,0,Inf,"symptom_haemoptysis"
"330","Human alphaherpesvirus 2 (HSV2).nasal",0.00000283937201849081,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000684143554718366,1178412542775151879103638724695128884856989162617951123922283091755591506392573855747876282130783388307760866795141012834674815292483405238159647243681142518241815582927208583907503575701404460425173231423802865155441325737323991269990362322567168,"symptom_sorethroat"
"331","Human alphaherpesvirus 2 (HSV2).nasal",0.00000104750702761145,0,Inf,"symptom_rhinorrhea"
"332","Human alphaherpesvirus 2 (HSV2).nasal",0.0000004392412493051,0,Inf,"symptom_wheeze"
"333","Human alphaherpesvirus 2 (HSV2).nasal",0.000000890050022622893,0,Inf,"symptom_chestpain"
"334","Human alphaherpesvirus 2 (HSV2).nasal",1.05343998154904,0.106036941328761,10.4655583310855,"symptom_dyspnea"
"335","Human alphaherpesvirus 2 (HSV2).nasal",0.125764728365144,0,Inf,"symptom_chestwall"
"336","Human alphaherpesvirus 2 (HSV2).nasal",0.00000000810937951796741,0,Inf,"symptom_earpain"
"337","Human alphaherpesvirus 2 (HSV2).nasal",0.27396757898329,0,Inf,"symptom_conjunctivitis"
"338","Human alphaherpesvirus 2 (HSV2).nasal",0.449894824537238,0.0593880494466864,3.40818321246759,"symptom_allsyst"
"339","Human alphaherpesvirus 2 (HSV2).nasal",1.08805140013138,0.141428508670445,8.3707016389917,"symptom_fever"
"340","Human alphaherpesvirus 2 (HSV2).nasal",1.37846460264563,0.125473113121728,15.1439986900105,"symptom_chills"
"341","Human alphaherpesvirus 2 (HSV2).nasal",0.0000000256557044363497,0,Inf,"symptom_shaking"
"342","Human alphaherpesvirus 2 (HSV2).nasal",0.531472149787425,0.0535412921577097,5.27560383054734,"symptom_fatigue"
"343","Human alphaherpesvirus 2 (HSV2).nasal",1.88086013979636,0.167033764818497,21.1791602094274,"symptom_myalgia"
"344","Human alphaherpesvirus 2 (HSV2).nasal",0.0000000000268112437461098,0,Inf,"symptom_lymphadenopathy"
"345","Human alphaherpesvirus 2 (HSV2).nasal",2.59330607751212,0.350556238676182,19.1844721892785,"symptom_allneuro"
"346","Human alphaherpesvirus 2 (HSV2).nasal",2.0827780502264,0.195880211052146,22.1460063944388,"symptom_headache"
"347","Human alphaherpesvirus 2 (HSV2).nasal",6.03574468333303,0.528044336684215,68.9908239734974,"symptom_confusion"
"348","Human alphaherpesvirus 2 (HSV2).nasal",0.355726420514045,0,Inf,"symptom_seizure"
"349","Human alphaherpesvirus 2 (HSV2).nasal",14.6362227464502,1.15048491786357,186.198891404424,"symptom_syncope"
"350","Human alphaherpesvirus 2 (HSV2).nasal",3.46837952591051,0.3314284958548,36.2963857550301,"symptom_anosmia"
"351","Human alphaherpesvirus 2 (HSV2).nasal",0.596007534794093,0.0595067508591278,5.96949045953235,"symptom_allGI"
"352","Human alphaherpesvirus 2 (HSV2).nasal",0.00000204240128023619,0,Inf,"symptom_abdpain"
"353","Human alphaherpesvirus 2 (HSV2).nasal",1.54052765744337,0.148102974884724,16.0241579562811,"symptom_nausea"
"354","Human alphaherpesvirus 2 (HSV2).nasal",0.000000726585398064756,0,Inf,"symptom_diarrhea"
"355","Human alphaherpesvirus 2 (HSV2).nasal",0.0000000599669879274747,0,Inf,"symptom_allderm"
"356","Human alphaherpesvirus 2 (HSV2).nasal",0.0000000239313451303631,0,Inf,"symptom_skinrash"
"357","Human alphaherpesvirus 2 (HSV2).nasal",1.54246736838264,0,Inf,"symptom_skinulcer"
"358","Human alphaherpesvirus 2 (HSV2).nasal",4.87513363136119,0.446083100288865,53.279148903508,"symptom_allother"
"359","Human alphaherpesvirus 2 (HSV2).nasal",17.6226684045548,1.49657633271396,207.51259719156,"symptom_arthralgia"
"360","Human alphaherpesvirus 2 (HSV2).nasal",0.000000399270865391688,0,Inf,"symptom_edema"
"361","Human alphaherpesvirus 2 (HSV2).nasal",0.0000000519514336516114,0,Inf,"symptom_nonamb"
"362","Human alphaherpesvirus 2 (HSV2).nasal",0.0000000118481394526395,0,Inf,"symptom_bleeding"
"363","Human alphaherpesvirus 2 (HSV2).nasal",5.81297393194498,0.397142972727027,85.084385860952,"ever_ever_esc"
"364","Human alphaherpesvirus 2 (HSV2).nasal",0.751960048945453,0.0694301292106155,8.14407119270627,"ever_icu"
"365","Human alphaherpesvirus 2 (HSV2).nasal",9.67978092131039,0.364072143342026,257.361515837097,"diedever"
"366","Human alphaherpesvirus 2 (HSV2).nasal",0.519565751934419,0.0648580266202308,4.16214591547524,"ever_remdes"
"367","Human alphaherpesvirus 2 (HSV2).nasal",1145961.54911691,0,Inf,"ever_steroids"
"368","Human alphaherpesvirus 2 (HSV2).nasal",0.0000012037859874599,0,Inf,"ever_azithro"
"369","Human alphaherpesvirus 2 (HSV2).nasal",2.5323234614252,0.203167618210578,31.5634064609545,"ever_otherabx"
"370","Human alphaherpesvirus 2 (HSV2).nasal",0.000000197852845896418,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000134410312906419,29124066339899050487606341470600442771009740608440028375054144075525689729900292672970571376692201272550827218690967496155848270214019376759636942815677093562920409046530231791501889143091636301286663755956561065818627011225588214208852613295141816188069307369276226914208294070984854383574576000925696,"ever_conplas"
"371","Human alphaherpesvirus 2 (HSV2).nasal",0.0000000167100451702754,0,Inf,"ever_monoclonal"
"372","Human alphaherpesvirus 2 (HSV2).nasal",0.000000963525585337326,0,Inf,"ever_immsupp"
"373","Human alphaherpesvirus 2 (HSV2).nasal",0.679407365786071,0.0571468674604551,8.07733458012874,"anycomp"
"374","Human alphaherpesvirus 2 (HSV2).nasal",0.679407365786071,0.0571468674604551,8.07733458012874,"ncomp"
"375","Human alphaherpesvirus 2 (HSV2).nasal",0.00000000660658981495212,0,Inf,"comp_seizure"
"376","Human alphaherpesvirus 2 (HSV2).nasal",15.4977751603984,1.13814081182038,211.02927900293,"comp_meningitis"
"377","Human alphaherpesvirus 2 (HSV2).nasal",15.8484694725717,1.16415606258069,215.756282766968,"comp_stroke"
"378","Human alphaherpesvirus 2 (HSV2).nasal",3.88737478384578,0.321724701370794,46.9708500643335,"comp_afib"
"379","Human alphaherpesvirus 2 (HSV2).nasal",0.000000560506841020893,0,Inf,"comp_ventricular_arr"
"380","Human alphaherpesvirus 2 (HSV2).nasal",0.694791722483808,0,Inf,"comp_endo"
"381","Human alphaherpesvirus 2 (HSV2).nasal",0.00000000904625551854813,0,Inf,"comp_myocard"
"382","Human alphaherpesvirus 2 (HSV2).nasal",0.00000000330572279392593,0,Inf,"comp_cardarrest"
"383","Human alphaherpesvirus 2 (HSV2).nasal",16.5729250118606,1.20751269735134,227.460832545464,"comp_stemi"
"384","Human alphaherpesvirus 2 (HSV2).nasal",0.0000000379351792046597,0,Inf,"comp_nstemi"
"385","Human alphaherpesvirus 2 (HSV2).nasal",0.0000000127706902834566,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000192258432720692,8482880928610615195080335547951649957269264610175278535391223557685323186904248496775824455579506382825468352230135974070958422850800471679404309552639183201611696173118890920901764644501249544188059395797410460715250542071328767012411143179377190986243711212818632857152875697840595481493695948128256,"comp_chf"
"386","Human alphaherpesvirus 2 (HSV2).nasal",0.569769688667093,0.057532817566818,5.64264904542117,"comp_pneumonia"
"387","Human alphaherpesvirus 2 (HSV2).nasal",0.0000000168876586474607,0,Inf,"comp_bronch"
"388","Human alphaherpesvirus 2 (HSV2).nasal",0.0000000621536468141172,0,Inf,"comp_pneumo"
"389","Human alphaherpesvirus 2 (HSV2).nasal",0.00000000189351585981333,0,Inf,"comp_pneumomed"
"390","Human alphaherpesvirus 2 (HSV2).nasal",0.00000000171675883221104,0,Inf,"comp_aat"
"391","Human alphaherpesvirus 2 (HSV2).nasal",0.0000000481159941914195,0,Inf,"comp_avthromb"
"392","Human alphaherpesvirus 2 (HSV2).nasal",1.08881072821182,0.043880953833169,27.0164774990156,"comp_shock"
"393","Human alphaherpesvirus 2 (HSV2).nasal",36.0479236734945,2.92923610460404,443.614906674018,"comp_bac"
"394","Human alphaherpesvirus 2 (HSV2).nasal",0.00000500609178018188,0,Inf,"comp_coag"
"395","Human alphaherpesvirus 2 (HSV2).nasal",0.0000000622821142846314,0,Inf,"comp_hypogly"
"396","Human alphaherpesvirus 2 (HSV2).nasal",36.0291889521781,3.10086119294634,418.626431748896,"comp_bleed"
"397","Human alphaherpesvirus 2 (HSV2).nasal",0.000000759072921122146,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000939013285424231,61361400155334078682777723080763941014007294407441076016558101343063220060099260327783945225942392784115594230928083398650539457995446447469921815663807074333329660476144748943017316418871758582660156666954121216,"comp_anemia"
"398","Human alphaherpesvirus 2 (HSV2).nasal",0.00000000572567343305772,0,Inf,"comp_pancreas"
"399","Human alphaherpesvirus 2 (HSV2).nasal",1.1677100531376,0.0849835421316618,16.0448333170925,"comp_renal"
"400","Human alphaherpesvirus 2 (HSV2).nasal",0.00000158166629851524,0,Inf,"comp_liver"
"401","Human alphaherpesvirus 2 (HSV2).nasal",0.00000450192635439913,0,Inf,"comp_othlab"
"402","Human alphaherpesvirus 2 (HSV2).nasal",0.0000000576828587824077,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000127399767436624,26116826752552183826555636109197319606252762854055821104649308312042813381617805151208975620797331762760854317819846906145609753356646562586958929954079727238680494705610830275216022482913323354963123639501073646992781233033981867099496213786616100387282449298265765499963009036478579664626223213298319360,"comp_electrolyte"
"403","Human alphaherpesvirus 2 (HSV2).nasal",0.00000277566702573158,0,Inf,"comp_othinf"
"404","Human alphaherpesvirus 2 (HSV2).nasal",0.293460509065498,0,Inf,"comp_othpulm"
"405","Human alphaherpesvirus 2 (HSV2).nasal",0.0000000863415121631989,0,Inf,"comp_unddisease"
"406","Human alphaherpesvirus 2 (HSV2).nasal",0.00000400187342595183,0,Inf,"comp_enceph"
"407","Human alphaherpesvirus 2 (HSV2).nasal",0.0000000112515093488537,0,Inf,"comp_othneuro"
"408","Human alphaherpesvirus 2 (HSV2).nasal",11.6470937115332,0.941268473119117,144.119128388217,"comp_hypergly"
"409","Human alphaherpesvirus 2 (HSV2).nasal",1.14617076562649,0,Inf,"comp_psych"
"410","Human alphaherpesvirus 2 (HSV2).nasal",0.0000000188120515580138,0,Inf,"comp_gastroent"
"411","Human alphaherpesvirus 2 (HSV2).nasal",0.394036771096925,0,Inf,"comp_pulmvas"
"412","Human alphaherpesvirus 2 (HSV2).nasal",0.000000437571367717675,0,Inf,"comp_other2"
"413","Human betaherpesvirus 5 (CMV).nasal",1.21042896819823,0.454003702875864,3.22715052272168,"comorb_htn"
"414","Human betaherpesvirus 5 (CMV).nasal",0.604349362276241,0.237643079127087,1.5369189501554,"comorb_isaric_dm"
"415","Human betaherpesvirus 5 (CMV).nasal",1.01733283627854,0.347958910287372,2.97439171457279,"comorb_anyresp_noasthma"
"416","Human betaherpesvirus 5 (CMV).nasal",1.26207853681144,0.347741392821809,4.58053676082303,"comorb_isaric_asthma"
"417","Human betaherpesvirus 5 (CMV).nasal",0.65565752063273,0.224644323711273,1.91363296993329,"comorb_isaric_cardiac"
"418","Human betaherpesvirus 5 (CMV).nasal",0.986225850424753,0.307587004488981,3.1621668466194,"comorb_isaric_ckd"
"419","Human betaherpesvirus 5 (CMV).nasal",0.763992173933743,0.161637665993926,3.61106452659332,"comorb_isaric_neoplasm"
"420","Human betaherpesvirus 5 (CMV).nasal",0.348729329638889,0.0432246676687807,2.81348942419341,"comorb_neuro"
"421","Human betaherpesvirus 5 (CMV).nasal",1.74529029230786,0.36699049889049,8.30004649611647,"comorb_isaric_liver"
"422","Human betaherpesvirus 5 (CMV).nasal",0.549356649449755,0.0598912028575759,5.03901598056628,"comorb_hxtrans"
"423","Human betaherpesvirus 5 (CMV).nasal",0.00000000825698576277461,0,Inf,"comorb_hiv2"
"424","Human betaherpesvirus 5 (CMV).nasal",0.389816337030898,0.124494992646064,1.22058544995618,"comorb_eversmkvape"
"425","Human betaherpesvirus 5 (CMV).nasal",0.000000320053963821199,0,Inf,"comorb_anysubstance"
"426","Human betaherpesvirus 5 (CMV).nasal",0.619514647977781,0.132725426321032,2.89167200059102,"comorb_count"
"427","Human betaherpesvirus 5 (CMV).nasal",0.619514647977781,0.132725426321032,2.89167200059102,"comorb_countcat"
"428","Human betaherpesvirus 5 (CMV).nasal",4066163.80379504,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000335150924833742,49332067597589407406118971530144969474201359646952377221534591064011292722502150513350050837773144897129549946708863046169791123054528560091580609301018996375552,"timesymptomcat"
"429","Human betaherpesvirus 5 (CMV).nasal",0.367831642283016,0.129898467545223,1.0415836277477,"symptom_allresp"
"430","Human betaherpesvirus 5 (CMV).nasal",0.484262733850526,0.19037652763713,1.23182410303951,"symptom_cough"
"431","Human betaherpesvirus 5 (CMV).nasal",0.321099298182947,0.0421943452347358,2.4435681776785,"symptom_cough_prod"
"432","Human betaherpesvirus 5 (CMV).nasal",0.000000589949694277278,0,Inf,"symptom_haemoptysis"
"433","Human betaherpesvirus 5 (CMV).nasal",0.00000029308546391761,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000362556477571962,23692609144668445477787918139407548009741398113482911890463192559753911672955551159992390103951610403020391347324885497105422109677853548038833491906414566056577272899279427461419717741495605600945827147178573824,"symptom_sorethroat"
"434","Human betaherpesvirus 5 (CMV).nasal",0.984725044078374,0.121619322021475,7.97310325627314,"symptom_rhinorrhea"
"435","Human betaherpesvirus 5 (CMV).nasal",0.0000000472106489314494,0,Inf,"symptom_wheeze"
"436","Human betaherpesvirus 5 (CMV).nasal",1.81027985752695,0.618313106444309,5.30008684663543,"symptom_chestpain"
"437","Human betaherpesvirus 5 (CMV).nasal",0.67002219417348,0.259775164040983,1.72814727051513,"symptom_dyspnea"
"438","Human betaherpesvirus 5 (CMV).nasal",0.000000000116149628519869,0,Inf,"symptom_chestwall"
"439","Human betaherpesvirus 5 (CMV).nasal",49.1247929785241,1.76517176990933,1367.14473136335,"symptom_earpain"
"440","Human betaherpesvirus 5 (CMV).nasal",0.38071891199848,0,Inf,"symptom_conjunctivitis"
"441","Human betaherpesvirus 5 (CMV).nasal",0.603301408756713,0.238161307382091,1.52826079856834,"symptom_allsyst"
"442","Human betaherpesvirus 5 (CMV).nasal",0.883326877853623,0.342465037716339,2.27838257108428,"symptom_fever"
"443","Human betaherpesvirus 5 (CMV).nasal",0.796194742480445,0.220334859727257,2.87710291843157,"symptom_chills"
"444","Human betaherpesvirus 5 (CMV).nasal",0.0000000276581785642038,0,Inf,"symptom_shaking"
"445","Human betaherpesvirus 5 (CMV).nasal",0.487727232355218,0.172893775704238,1.37586128946486,"symptom_fatigue"
"446","Human betaherpesvirus 5 (CMV).nasal",0.508541645929746,0.112310660392886,2.30267193461642,"symptom_myalgia"
"447","Human betaherpesvirus 5 (CMV).nasal",0.231403322767661,0,Inf,"symptom_lymphadenopathy"
"448","Human betaherpesvirus 5 (CMV).nasal",0.51147130955355,0.167422800044346,1.56252852315892,"symptom_allneuro"
"449","Human betaherpesvirus 5 (CMV).nasal",0.622129237991934,0.138417869296267,2.79620536519025,"symptom_headache"
"450","Human betaherpesvirus 5 (CMV).nasal",0.368168266124493,0.044107290250392,3.07313986897916,"symptom_confusion"
"451","Human betaherpesvirus 5 (CMV).nasal",0.00000000187328829246211,0,Inf,"symptom_seizure"
"452","Human betaherpesvirus 5 (CMV).nasal",0.0000000468101066539153,0,Inf,"symptom_syncope"
"453","Human betaherpesvirus 5 (CMV).nasal",0.496244819643235,0.0642597334682805,3.83224311293329,"symptom_anosmia"
"454","Human betaherpesvirus 5 (CMV).nasal",0.344146978358753,0.0991830854266108,1.19412641988332,"symptom_allGI"
"455","Human betaherpesvirus 5 (CMV).nasal",0.556009690359889,0.0716473586136469,4.31483842190401,"symptom_abdpain"
"456","Human betaherpesvirus 5 (CMV).nasal",0.252114245614472,0.0330923694364223,1.92073260163103,"symptom_nausea"
"457","Human betaherpesvirus 5 (CMV).nasal",0.213013943786368,0.0281629067682798,1.61115969387536,"symptom_diarrhea"
"458","Human betaherpesvirus 5 (CMV).nasal",4.14798962020419,0.448479179700923,38.3648085977942,"symptom_allderm"
"459","Human betaherpesvirus 5 (CMV).nasal",9.97307784391093,0.948628880280947,104.848464713883,"symptom_skinrash"
"460","Human betaherpesvirus 5 (CMV).nasal",0.00000000251502355566644,0,Inf,"symptom_skinulcer"
"461","Human betaherpesvirus 5 (CMV).nasal",0.000000268416817624257,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000182317172348729,39517719043276488586672116824340751889285605057189161239728546199531732079177454202705537048802812438697635352106684184743132821979224199524096053756769586590768425696815396773214300460748347692432429127824809942515214867562361257921996032349514792264014812971734529522541127108040788420800836876107776,"symptom_allother"
"462","Human betaherpesvirus 5 (CMV).nasal",0.00000040203769517136,0,Inf,"symptom_arthralgia"
"463","Human betaherpesvirus 5 (CMV).nasal",0.000000108945234436723,0,Inf,"symptom_edema"
"464","Human betaherpesvirus 5 (CMV).nasal",0.0000000126056480265988,0,Inf,"symptom_nonamb"
"465","Human betaherpesvirus 5 (CMV).nasal",0.00000000348281551102503,0,Inf,"symptom_bleeding"
"466","Human betaherpesvirus 5 (CMV).nasal",1.23453436830917,0.429773393529777,3.54622954673655,"ever_ever_esc"
"467","Human betaherpesvirus 5 (CMV).nasal",6.41245900282939,1.0254634201693,40.098583386016,"ever_icu"
"468","Human betaherpesvirus 5 (CMV).nasal",10.5214782374256,3.17280514592613,34.8907352355884,"diedever"
"469","Human betaherpesvirus 5 (CMV).nasal",0.53624709973108,0.211299055836721,1.360919247042,"ever_remdes"
"470","Human betaherpesvirus 5 (CMV).nasal",0.406693694467991,0.138128966609338,1.19742994666581,"ever_steroids"
"471","Human betaherpesvirus 5 (CMV).nasal",0.238290320062011,0.0670319484107016,0.847092736844726,"ever_azithro"
"472","Human betaherpesvirus 5 (CMV).nasal",1.229379489386,0.377961909057713,3.99874667976713,"ever_otherabx"
"473","Human betaherpesvirus 5 (CMV).nasal",1.23579805826695,0.281299795160181,5.42907199753465,"ever_conplas"
"474","Human betaherpesvirus 5 (CMV).nasal",0.00000000478136385933356,0,Inf,"ever_monoclonal"
"475","Human betaherpesvirus 5 (CMV).nasal",0.982294542712162,0.192193289666676,5.02048000903434,"ever_immsupp"
