.threshold,recall,precision,iteration,Model
0.42971371733425845,0.6346153846153846,0.6,1,bGLM
0.4280725272619341,0.6346153846153846,0.5945945945945946,1,bGLM
0.42435182039347574,0.6442307692307693,0.5982142857142857,1,bGLM
0.4179067518130354,0.6442307692307693,0.5929203539823009,1,bGLM
0.4163911821027323,0.6442307692307693,0.5877192982456141,1,bGLM
0.405770619717716,0.6442307692307693,0.5826086956521739,1,bGLM
0.40229594568846083,0.6538461538461539,0.5862068965517241,1,bGLM
0.40048641477923386,0.6634615384615384,0.5897435897435898,1,bGLM
0.3982448691288045,0.6634615384615384,0.5847457627118644,1,bGLM
0.396371198965073,0.6730769230769231,0.5882352941176471,1,bGLM
0.39506474574890993,0.6826923076923077,0.5916666666666667,1,bGLM
0.3942009238250934,0.6826923076923077,0.5867768595041323,1,bGLM
0.39073233766851856,0.6923076923076923,0.5901639344262295,1,bGLM
0.38746446818752533,0.7019230769230769,0.5934959349593496,1,bGLM
0.3857099617489158,0.7019230769230769,0.5887096774193549,1,bGLM
0.3835637759080196,0.7019230769230769,0.584,1,bGLM
0.3805077786755473,0.7019230769230769,0.5793650793650794,1,bGLM
0.38008986713664983,0.7115384615384616,0.5826771653543307,1,bGLM
0.37854479195596136,0.7211538461538461,0.5859375,1,bGLM
0.37660533733383283,0.7211538461538461,0.5813953488372093,1,bGLM
0.3764206115358327,0.7307692307692307,0.5846153846153846,1,bGLM
0.3714407165718592,0.7403846153846154,0.5877862595419847,1,bGLM
0.3622638855399075,0.7403846153846154,0.5833333333333334,1,bGLM
0.3622421620564422,0.75,0.5864661654135338,1,bGLM
0.3611554136552313,0.7596153846153846,0.5895522388059702,1,bGLM
0.3576784008595908,0.7596153846153846,0.5851851851851851,1,bGLM
0.35726553696996444,0.7692307692307693,0.5882352941176471,1,bGLM
0.35371613955958947,0.7692307692307693,0.583941605839416,1,bGLM
0.3503080345146551,0.7692307692307693,0.5797101449275363,1,bGLM
0.346970454995581,0.7788461538461539,0.5827338129496403,1,bGLM
0.3422983565852258,0.7884615384615384,0.5857142857142857,1,bGLM
0.34119649158764975,0.7884615384615384,0.5815602836879432,1,bGLM
0.33541474866080423,0.7884615384615384,0.5774647887323944,1,bGLM
0.3345365254697603,0.7884615384615384,0.5734265734265734,1,bGLM
0.33419659648878897,0.7884615384615384,0.5694444444444444,1,bGLM
0.3331016859897795,0.7884615384615384,0.5655172413793104,1,bGLM
0.33303044695433404,0.7884615384615384,0.5616438356164384,1,bGLM
0.3280260640626692,0.7884615384615384,0.5578231292517006,1,bGLM
0.3206368440455276,0.7884615384615384,0.5540540540540541,1,bGLM
0.3194040663000902,0.7980769230769231,0.5570469798657718,1,bGLM
0.31651840546993515,0.7980769230769231,0.5533333333333333,1,bGLM
0.30939251367733067,0.7980769230769231,0.5496688741721855,1,bGLM
0.3019046665365185,0.8076923076923077,0.5526315789473685,1,bGLM
0.2869621521460535,0.8173076923076923,0.5555555555555556,1,bGLM
0.2847161783997,0.8173076923076923,0.551948051948052,1,bGLM
0.28390341588788337,0.8173076923076923,0.5483870967741935,1,bGLM
